日,12.0,39.0,0.23529411764705882,0.7647058823529411
12,0.0,9.0,0.0,1.0
一片,0.0,3.0,0.0,1.0
第九届,0.0,3.0,0.0,1.0
加盟商,0.0,18.0,0.0,1.0
广大,0.0,6.0,0.0,1.0
冬暖夏凉,0.0,3.0,0.0,1.0
双面,3.0,0.0,1.0,0.0
…,0.0,6.0,0.0,1.0
为家换,0.0,9.0,0.0,1.0
横空出世,0.0,3.0,0.0,1.0
日于,0.0,3.0,0.0,1.0
598,0.0,3.0,0.0,1.0
先得,0.0,3.0,0.0,1.0
创意,0.0,6.0,0.0,1.0
同比,0.0,24.0,0.0,1.0
共同,0.0,3.0,0.0,1.0
对门,0.0,3.0,0.0,1.0
产业,0.0,6.0,0.0,1.0
规则,0.0,3.0,0.0,1.0
不利,0.0,3.0,0.0,1.0
厂房,0.0,3.0,0.0,1.0
upload,0.0,9.0,0.0,1.0
此次,0.0,9.0,0.0,1.0
国门,0.0,6.0,0.0,1.0
中国,0.0,93.0,0.0,1.0
爱马仕,0.0,3.0,0.0,1.0
备货,0.0,12.0,0.0,1.0
!,0.0,6.0,0.0,1.0
拿到,0.0,3.0,0.0,1.0
深圳市,0.0,21.0,0.0,1.0
行政,0.0,3.0,0.0,1.0
引起,0.0,3.0,0.0,1.0
金卡,0.0,3.0,0.0,1.0
0,0.0,27.0,0.0,1.0
啥,0.0,6.0,0.0,1.0
哲学,0.0,15.0,0.0,1.0
艺术美,0.0,27.0,0.0,1.0
再,0.0,18.0,0.0,1.0
秀为,0.0,3.0,0.0,1.0
待,0.0,3.0,0.0,1.0
阵营,0.0,3.0,0.0,1.0
围剿,0.0,3.0,0.0,1.0
期待,0.0,3.0,0.0,1.0
还,0.0,18.0,0.0,1.0
干预,0.0,3.0,0.0,1.0
不懈努力,0.0,6.0,0.0,1.0
激增,0.0,24.0,0.0,1.0
浪潮,0.0,6.0,0.0,1.0
任职,3.0,0.0,1.0,0.0
稳扎稳打,0.0,3.0,0.0,1.0
数字化,0.0,3.0,0.0,1.0
最后,0.0,3.0,0.0,1.0
坚持,0.0,57.0,0.0,1.0
房屋,0.0,3.0,0.0,1.0
忘,0.0,6.0,0.0,1.0
丨,0.0,6.0,0.0,1.0
农行,0.0,18.0,0.0,1.0
爱步,0.0,3.0,0.0,1.0
特卖,0.0,6.0,0.0,1.0
全球化,0.0,3.0,0.0,1.0
侧面,0.0,9.0,0.0,1.0
拍卖,0.0,15.0,0.0,1.0
股份,3.0,24.0,0.1111111111111111,0.8888888888888888
内容,0.0,3.0,0.0,1.0
大牌,0.0,12.0,0.0,1.0
亿元,0.0,57.0,0.0,1.0
一眼,0.0,3.0,0.0,1.0
之中,0.0,3.0,0.0,1.0
出,0.0,6.0,0.0,1.0
20170526,0.0,6.0,0.0,1.0
来自,0.0,3.0,0.0,1.0
002327,0.0,18.0,0.0,1.0
用户,0.0,21.0,0.0,1.0
荣膺,0.0,3.0,0.0,1.0
形式,0.0,3.0,0.0,1.0
余应,3.0,0.0,1.0,0.0
搭配,0.0,3.0,0.0,1.0
这一高,0.0,3.0,0.0,1.0
19516782747,0.0,3.0,0.0,1.0
魄力,0.0,3.0,0.0,1.0
精品,0.0,3.0,0.0,1.0
mmbiz,0.0,39.0,0.0,1.0
勇猛,0.0,3.0,0.0,1.0
破域,0.0,3.0,0.0,1.0
奢华,0.0,3.0,0.0,1.0
年末,0.0,9.0,0.0,1.0
空间,3.0,15.0,0.16666666666666666,0.8333333333333334
授信,0.0,21.0,0.0,1.0
style,0.0,3.0,0.0,1.0
↓,0.0,18.0,0.0,1.0
春秋,0.0,6.0,0.0,1.0
地段,0.0,6.0,0.0,1.0
总部,0.0,3.0,0.0,1.0
平行,0.0,3.0,0.0,1.0
UploadFiles,0.0,12.0,0.0,1.0
这般,0.0,3.0,0.0,1.0
期间,0.0,3.0,0.0,1.0
png,0.0,27.0,0.0,1.0
7,9.0,9.0,0.5,0.5
完全,0.0,3.0,0.0,1.0
阳新,0.0,3.0,0.0,1.0
还是,0.0,12.0,0.0,1.0
坑梓,0.0,6.0,0.0,1.0
】,0.0,27.0,0.0,1.0
走向世界,0.0,6.0,0.0,1.0
上,9.0,39.0,0.1875,0.8125
故事,0.0,3.0,0.0,1.0
深,0.0,3.0,0.0,1.0
