"　　中国证券网讯（记者 朱先妮）记者从长亮科技(行情300348,诊股)获悉，公司近日入选“2017中国软件(行情600536,诊股)与信息技术服务综合竞争力百强企业”。
　　据悉，该名单于近期由中国电子信息行业联合会和中国软件行业协会共同发布，获评企业经过一系列评选得出，是中国软件行业先锋代表团队。据组委会针对百强企业发展情况所做的数据分析显示，过去一年，百强企业深入落实创新、协调、绿色、开放和共享的发展理念，在规模效益、研发创新、融合引领和国际经营等方面成就突出，自主创新成效显著。
　　纵观长亮科技，自成立以来，15年间坚持不懈走自主创新发展之路，金融信息化业务覆盖银行、保险、基金、证券以及泛金融等，其中银行信息化产品涵盖业务类、管理类、渠道类三大系列，是国内唯一一家能够提供自主研发以上三大类别解决方案的企业。
　　企业不仅在银行信息化建设领域做出突出贡献，在新的时代契机下，更是将企业发展同国家创新战略想结合，积极拓展海外市场，携手“一带一路”，在核心系统长期保持领先地位基础上，借鉴互联网思维对银行现有金融服务产品和渠道进行整合升级，自主研发提供完整的互联网金融平台服务方案，助力海内外银行及金融企业掘金互联网时代。
　　当前，企业已经同海内外400余家金融机构建立合作，利用创新软件普惠全球。业内人士认为，此次荣登百强，是长亮科技实力的证明和成绩的体现。未来，公司将继续秉承为客户创造最大价值的理念提升研发实力，强大软件内核，成为引领信息化变革的全球IT金融解决方案专家。",媒体新闻,17044118129528087611_0_55423,长亮科技入选中国软件与信息技术服务综合竞争力百强企业,中国软件,1
"　　核心观点
　　1.董事长换届，国企改革进程有望提速。公司现任董事长杨军辞职，原公司总经理周进军经选举接任公司第六届董事会董事长。周进军系教授级高级工程师，2004年1月任公司副总经理，后升任公司董事、总经理，对公司技术研发、业务管理流程等了解清晰，未来有望带领公司业绩更上一层楼。中央经济工作会议指出混合所有制改革是国企改革的重要突破口，继中国电子将所持公司2.23亿股股股份无偿划转给其全资子公司中国电子有限公司后，董事长换届是公司国企改革的进一步深化，随着国改推进，公司经营效率有望大幅提高，未来收益可期。
　　2.党政国产化替代项目逐渐落地，自主可控龙头17年有望迎来爆发。党政办公国产化替换项目共分三期：一期示范效应已验收；二期试点60亿，目标2017年底完成；三期实现2020年全国范围全面替换完成。随着党政国产化替代招标项目陆续进行，公司作为CEC二号工程自主可控的软件平台，形成了芯片（飞腾）+数据库（达梦）+操作系统（中标麒麟）+网络设备（迈普通信）的一体化产品线，为重要行业国产化替代奠定平台级基础。同时公司加大研发力度，2017一季度2479.25万元，较年初增长98.64%，主要用于迈普通信自主可控项目研发，对公司未来业绩增长起到重要促进作用。
　　3.金税三期部署完成，重点行业推广顺利。公司完成了全国税务征管软件版本在全国36个省市区（含5个计划单列市）、70个省级国、地税局的统一部署，新一代“电子税务局”产品成功在重庆等19省国、地税上线应用，覆盖纳税人用户1000万以上。同时，公司在铁路通信、金融、医卫等行业业务拓展顺利，为公司未来业绩增长奠定坚实基础。
　　4.盈利预测与估值：FT1500ACPU+麒麟OS生态日趋成熟，自主可控业务有望持续爆发，公司2018年净利润有望达3.34亿元，对应30XPE，建议投资者重点关注。
　　风险提示：自主可控业务不及预期，市场竞争加剧。",媒体新闻,10601582494014349236_0_590318,国企改革有望提速，自主可控龙头未来业绩可期,中国软件,1
"　　中国软件国际（00354）发布公告，就有关增发9亿港元可换股票据，订购协议的所有条件已经达成，公司亦已于2017年7月3日向最终认购方发行本金总额为9亿港元可换股票据。根据每股兑换股份的初步换股价为5.00港元为基准，在可换股票据所附的换股权被悉数行使的情况下，就此将会配发及发行的最高股份数目为1.8亿股。
　　此外，陈一丹透过认购任何两名最终认购人的有限合伙人权益，将会在完成后随即间接实益持有本金总额达5.4亿港元的可换股票据。根据补充协议，陈一丹间接实益持有的可换股票据已修订为5.71亿港元。",媒体新闻,10272929026187751213_0_588774,中国软件国际完成增发9亿港元可换股票据,中国软件,1
"　　中国软件公司一百强，华为蝉联第一
　　一年一度的中国一百强软件公司排名又已经揭晓，其中我们不乏看到熟悉的身影。像传说中的互联网企业的三巨头，阿里巴巴、腾讯、百度，还有后起之秀京东，此次的第一依然是华为。前十名分别是华为、腾讯、中兴、阿里巴巴、航天信息（600271）、浪潮、中软、东软、京东。
　　由于篇幅所限，仅对部分重点企业详细介绍，结尾附完整榜单。
　　1华为技术有限公司
　　华为技术有限公司是一家生产销售通信设备的民营通信科技公司，于1987年正式注册成立，总部位于中国深圳市龙岗区坂田华为基地。华为是全球领先的信息与通信技术(ICT)解决方案供应商，专注于ICT领域，坚持稳健经营、持续创新、开放合作，在电信运营商、企业、终端和云计算等领域构筑了端到端的解决方案优势，为运营商客户、企业客户和消费者提供有竞争力的ICT解决方案、产品和服务，并致力于使能未来信息社会、构建更美好的全联接世界2013年，华为首超全球第一大电信设备商爱立信，排名《财富》世界500强第315位。截至2016年底，华为有17万多名员工，华为的产品和解决方案已经应用于全球170多个国家，服务全球运营商50强中的45家及全球1/3的人口。
　　2腾讯科技(深圳)有限公司
　　腾讯科技(深圳)有限公司成立于1998年11月，是目前中国最大的互联网综合服务提供商之一，也是中国服务用户最多的互联网企业之一。成立十年多以来，腾讯一直秉承一切以用户价值为依归的经营理念，始终处于稳健、高速发展的状态。2004年6月16日，腾讯公司在香港联交所主板公开上市。
　　3中兴通讯股份有限公司
　　中兴通讯（000063）是全球电信设备、网络和移动设备公司，与全球231个运营商有着紧密的合作，并与全球50家运营商建立了战略合作关系。1998年起从事手机产品的研发和生产，现已成为全球领先的手机厂商。
　　4阿里巴巴(中国)网络技术有限公司
　　阿里巴巴网络技术有限公司是以曾担任英语教师的马云为首的18人于1999年在杭州创立，他们相信互联网能够创造公平的竞争环境，让小企业通过创新与科技扩展业务，并在参与国内或全球市场竞争时处于更有利的位置。阿里巴巴集团经营多项业务，另外也从关联公司的业务和服务中取得经营商业生态系统上的支援。业务和关联公司的业务包括：淘宝网、天猫、聚划算、全球速卖通、阿里巴巴国际交易市场、1688、阿里妈妈、阿里云、蚂蚁金服、菜鸟网络等。2014年9月19日，阿里巴巴集团在纽约证券交易所正式挂牌上市，股票代码“BABA”，创始人和董事局主席为马云。2015年全年，阿里巴巴总营收943.84亿元人民币，净利润688.44亿元人民币。
　　5航天信息股份有限公司
　　航天信息股份有限公司是集技、工、贸于一体的具有现代化企业管理机制的高新技术企业由中国航天科工集团公司等十二家中国航天领域的知名企业和科研院所在原航天金穗高技术有限公司、原北京航天金卡电子工程公司和北京航天斯大电子有限公司的基础上于2000年11月1日共同发起成立。
　　6浪潮集团有限公司
　　浪潮集团是中国本土综合实力强大的大型IT企业之一，国内领先的云计算领导厂商，先进的信息科技产品与解决方案服务商。浪潮集团旗下拥有浪潮信息（000977）、浪潮软件（600756）、浪潮国际、华光光电四家上市公司，业务涵盖系统与技术、软件与服务、半导体三大产业群组，为全球八十多个国家和地区提供IT产品和服务。浪潮集团居2008年度中国大企业集团竞争力500强第3位。
　　7百度在线网络技术(北京)有限公司
　　百度，全球最大的中文搜索引擎、最大的中文网站。1999年底,身在美国硅谷的李彦宏看到了中国互联网及中文搜索引擎服务的巨大发展潜力，抱着技术改变世界的梦想，他毅然辞掉硅谷的高薪工作，携搜索引擎专利技术，于 2000年1月1日在中关村（000931）创建了百度公司。“百度”二字,来自于八百年前南宋词人辛弃疾的一句词：众里寻他千百度。这句话描述了词人对理想的执着追求。百度拥有数万名研发工程师，这是中国乃至全球最为优秀的技术团队。这支队伍掌握着世界上最为先进的搜索引擎技术，使百度成为中国掌握世界尖端科学核心技术的中国高科（600730）技企业，也使中国成为美国、俄罗斯、和韩国之外，全球仅有的4个拥有搜索引擎核心技术的国家之一。
　　8中软国际有限公司
　　中软国际有限公司是国内大型综合性软件与信息服务企业，具有极高的市场感召力和客户忠诚度，以领先的技术、丰富的经验、精湛的服务在中国 IT 行业享有极高的声誉。自成立以来，中软国际取得了业界瞩目的成就，并作为国内第一家专注于电子政务领域的 IT 服务商，于 2003 年 6 月在香港联交所创业板成功上市。于 2005 年收购了专业从事外包业务的北京中软资源信息科技服务有限公司(中软资源)。在未来的发展中，将软件外包作为重点的业务发展方向。公司在全球拥有三十余家分、子公司。公司于2008年12月由港交所创业板转入主板上市。
　　10京东集团
　　京东(股票代码：JD)，中国自营式电商企业，创始人刘强东担任京东集团CEO。旗下设有京东商城、京东金融、拍拍网、京东智能、O2O及海外事业部等。2013年正式获得虚拟运营商牌照。2014年5月在美国纳斯达克证券交易所正式挂牌上市。 2016年6月与沃尔玛达成深度战略合作，1号店并入京东。2017年1月4日，中国银联宣布京东金融旗下支付公司正式成为银联收单成员机构。2017年4月25日，京东集团宣布正式组建京东物流子集团。
　　12网易(杭州)网络有限公司
　　网易公司(NASDAQ: NTES)是中国的互联网公司，利用互联网技术，加强人与人之间信息的交流和共享，实现“网聚人的力量”。创始人兼CEO是丁磊。
　　在开发互联网应用、服务及其它技术方面，网易在推出了包括中文全文检索、全中文大容量免费邮件系统、无限容量免费网络相册、免费电子贺卡站、网上虚拟社区、网上拍卖平台、24小时客户服务中心在内的业内领先产品或服务，还通过自主研发推出了国产网络游戏。
　　14杭州海康威视数字技术股份有限公司
　　海康威视（002415）是中国领先的监控产品供应商，致力于不断提升视频处理技术和视频分析技术，面向全球提供领先的监控产品、技术解决方案与专业优质服务，为客户持续创造最大价值。 海康威视的营销及服务网络覆盖全球，目前在中国大陆34个城市已设立分公司，在香港、美国洛杉矶和印度也已设立了全资和合资子公司，并正在全球筹建更多的分支机构，为客户提供快捷、优质的服务。
　　16海尔集团公司
　　海尔集团创业于1984年，是全球大型家电第一品牌，目前已从传统制造家电产品的企业转型为面向全社会孵化创客的平台。在互联网时代，海尔致力于成为互联网企业，颠覆传统企业自成体系的封闭系统，变成网络互联中的节点，互联互通各种资源，打造共创共赢新平台，实现有关各方的共赢增值。2016年8月，青岛海尔（600690）股份有限公司在""2016中国企业500强""中排名第84位。
　　17海信集团有限公司
　　海信集团是国内唯一持有海信(Hisense)、科龙和容声三个中国著名商标的企业集团,海信电视历时3年研发的ULED技术将LED电视画质提升到全新的高度。海信拥有海信电器（600060）和海信科龙（000921）两家分别在沪、深、港三地上市的公司，持有海信、科龙和容声三个中国著名商标。海信目前已经在海外建有16个分公司实施本土化经营，建有5个生产基地实施区域化生产，在欧美建有7个研发中心，面向全球引进高端人才，促进国内的设计、研发人员“走出去”。海外分支机构覆盖美洲、欧洲、非洲、中东、澳洲及东南亚等全球市场，产品远销130多个国家和地区。2015年7月31日，海信宣布将斥资2370万美元收购夏普美国。此交易将让海信接管夏普在北美和南美的电视机业务。
　　70北大方正集团有限公司
　　方正集团由北京大学于1986年投资创办。王选院士为方正集团技术决策者、奠基人，其发明的汉字激光照排技术奠定了方正集团起家之业。方正集团拥有并创造了对中国IT，医疗医药产业发展至关重要的核心技术，吸引多家国际资本注入，目前已成为中国信息产业前三强的大型控股集团，业务领域涵盖IT、医疗医药、房地产、金融、大宗商品贸易等产业。
　　84北京四维图新科技股份有限公司
　　北京四维图新（002405）科技股份有限公司是中国领先的数字地图内容、车联网及动态交通信息服务、地理位置相关的商业智能解决方案提供商，始终致力于为全球客户提供专业化、高品质的地理信息产品和服务。经过十年多的发展，四维图新已经成为拥有八家全资、八家控股、六家参股公司的大型集团化股份制企业。作为全球第四大、中国最大的数字地图提供商，公司产品和服务充分满足了汽车导航、消费电子导航、互联网和移动互联网、政府及企业应用等各行所需。在全球市场中，四维图新品牌的数字地图、动态交通信息和车联网服务已经获得众多客户的广泛认可和行业的高度肯定。
　　附榜单：
<IMAGE SRC=""http://e.thsi.cn/img/2dfb4bacbe466572"" >",媒体新闻,3066869743535779475_0_39535,中国软件公司一百强榜单公布 华为蝉联第一 TAB占据二、四、七（附榜单）,中国软件,1
　　中国软件国际（00354-HK）公布，订购协议（已经由补充协议加以补充）的所有条件已经达成，而认购事项亦已经于2017年7月3日完成。根据认购协议及补充协议的条款及条件，公司已经向最终认购方（DanCApital ManaGEment Ltd）发行本金总额为9亿港元的可换股票据。根据每股兑换股份的初步换股价为5.00港元为基準，在可换股票据所附的换股权被悉数行使的情况下，就此将会配发及发行的最高股份数目为1.8亿股。,媒体新闻,2760420874149236604_0_55427,中国软件国际(00354-HK)完成发行9亿港元可换股票据,中国软件,1
"　　互联网时代，软件产业对于未来社会的发展，推进我国经济发展起到重要的作用。昨日下午，2017软博会第二场峰会“2017中国软件(行情600536,诊股)和信息技术服务综合竞争力百强企业发布”召开，在会上正式公布了2017年中国软件企业百强榜单。
　　根据榜单显示，华为高居第一，前十依次是腾讯、中兴、阿里、航天、浪潮、百度、中软、东软、京东。可以看到互联网三巨头BAT都名列前茅，不过排在第一的是在软件信息领域最具备专利及技术的华为。
　　在论坛上，工信部总工程师张峰出席并且发表了演讲，张峰表示，经过多年的发展，我给软件产业规模快速增长，创新能力大幅提升，企业实力显著增强。
　　尤其是在“十三五”时期，工信部将以推进供给侧结构性改革为主线，以突破核心技术和构建具有国际竞争优势的产业生态体系为着力点，围绕着力突破核心技术，积极培育新兴业态，持续深化融合应用，大力拓展国际市场。
　　而这其中，软件是引领科技创新的核心力量，建设强大的软件产业，是我国构建全球竞争新优势、抢占新工业革命制高点的必然选择。
　　具体名单如下：
　　本文来源前瞻网，转载请注明来源！（图片来源互联网，版权归原作者所有）                                                                                p25q0
　　U                          V                          c                                                                    分享：                                                                                                 标签：                                中国软件                                百强企业榜                                华为                                                        广告、内容合作请点这里：寻求合作 
　　可行性研究
　　商业计划书
　　产业规划
　　园区规划
　　特色小镇
　　互联网+咨询
　　专项调研",媒体新闻,18328499895306881806_0_54757,2017年中国软件百强企业榜单发布：华为名列第一,中国软件,1
"6月29日，2017中国软件和信息技术服务综合竞争力百强企业发布会在京召开。华为、腾讯、中兴通讯、阿里巴巴、航天信息、浪潮、百度、中软国际、东软、京东名列2017年软件百强前10名。
　　中国证券网讯（记者 李小兵）6月29日，2017中国软件和信息技术服务综合竞争力百强企业发布会在京召开。华为、腾讯、中兴通讯、阿里巴巴、航天信息、浪潮、百度、中软国际、东软、京东名列2017年软件百强前10名。
商务合作|网站简介|网站地图|会员注册|诚聘英才|隐私保护|版权声明|上海证券报刊例
上海证券信息有限公司版权所有。本网站提供之资料或信息，仅供投资者参考，不构成投资建议。
Copyright 2014 Shanghai Stock Information Service Corp. All rights reserved.
联系电话：400-820-0277 地址：中国上海 浦东杨高南路1100号 E-MAIL:webmaster@cnstock.com
沪B2-20060328
<IMAGE SRC=""http://static.cnstock.com/article_2014/images/gs.gif"" >",媒体新闻,11228190739281501794_0_79300,2017年中国软件百强名单发布,中国软件,1
"　　中国证券网讯（记者 李小兵）6月29日，2017中国软件(行情600536,诊股)和信息技术服务综合竞争力百强企业发布会在京召开。华为、腾讯、中兴通讯(行情000063,诊股)、阿里巴巴、航天信息(行情600271,诊股)、浪潮、百度、中软国际、东软、京东名列2017年软件百强前10名。",媒体新闻,1535354978640870359_0_491374,2017年中国软件百强名单发布,中国软件,1
"　　2017年6月29日下午，第二十一届中国国际软件博览会（以下简称2017软博会）第二场全球软件产业发展高峰论坛暨“2017中国软件(行情600536,诊股)和信息技术服务综合竞争力百强企业发布”在北京展览馆举行。
　　工业和信息化部党组成员、总工程师张峰及中国电子信息行业联合会会长王旭东分别致辞。北京市经济和信息化委员会主任张伯旭发表演讲。中国电子信息行业联合会副会长兼秘书长周子学对百强企业发展情况作了数据分析。中国信息通信研究院政策所所长鲁春丛、北京华宇软件(行情300271,诊股)股份有限公司总经理吕宾、华为技术有限公司中国区总工程师胡善勇等企业代表发表了演讲。云南省保山市工信委副主任、大数据管理局局长王明超做了政策推介。
　　张峰表示，经过多年的发展，我国软件产业规模快速增长，创新能力大幅提升，企业实力显著增强，在“十三五”时期这个我国全面建成小康社会的决胜阶段，工业和信息化部作为行业主管部门，将牢固树立和贯彻落实新发展理念，以推进供给侧结构性改革为主线，以突破核心技术和构建具有国际竞争优势的产业生态体系为着力点，围绕着力突破核心技术，积极培育新兴业态，持续深化融合应用，大力拓展国际市场。
　　周子学对百强企业发展情况作了数据分析。他表示，2016年，我国软件和信息技术服务综合竞争力百强企业深入落实创新、协调、绿色、开放和共享的发展理念，在规模效益、研发创新、融合引领和国际经营等方面取得新的成就和突破：2016年百强企业软件业务收入合计10271亿元，比上届增长18.6%；实现利润总额2765亿元，比上届增长19.8%。说明自主创新成效显著，百强企业高度重视知识产权积累。
　　张伯旭就“赋值、赋能、赋智”三个软件功能的演进分析了城市软件应用的框架思路。他认为在“软件定义”的时代下，需要改变对基础设施建设和发展的传统认知，把城市软件主体作为未来规划建设的战略重点。让城市软件功能适应软件集成的要求，把软件作为城市发展的新要素，这样就可以让软件覆盖各领域、贯彻各环节、链接各主体、赋予城市智慧，把城市打造成一座能够有序运行、自我调整、良性互动的生命体。
　　鲁春丛作了题为“扩大信息消费，增强内生发展动力”的主题演讲，指出在信息消费2.0时代，为扩大升级信息消费，释放内需潜力，这就要求支持企业研发、大力发展智能可穿戴、虚拟现实等高端智能装备，壮大在线教育医疗和数字影音等新业态，加快信息终端的集合，扩大信息消费的覆盖，特别是移动和物流。
　　中国电子信息行业联合会执行秘书长高素梅主持该场高峰论坛，并公布2017中国软件和信息技术服务综合竞争力百强企业名单。20家企业代表授牌。
　　（20家企业代表授牌）
　　百强企业名单：
　　序号 企业名称
　　1 华为技术有限公司
　　2 腾讯科技（深圳）有限公司
　　3中兴通讯(行情000063,诊股)股份有限公司
　　4阿里巴巴（中国）网络技术有限公司
　　5航天信息(行情600271,诊股)股份有限公司
　　6 浪潮集团有限公司
　　7 百度在线网络技术（北京）有限公司
　　8 中软国际有限公司
　　9东软集团(行情600718,诊股)股份有限公司
　　10 京东集团
　　11 中国软件与技术服务股份有限公司
　　12 网易（杭州）网络有限公司
　　13 南京南瑞集团公司
　　14 杭州海康威视(行情002415,诊股)数字技术股份有限公司
　　15 浙江大华技术股份有限公司
　　16 海尔集团公司
　　17 海信集团有限公司
　　18 国网信息通信产业集团有限公司
　　19 文思海辉技术有限公司
　　20 上海宝信软件(行情600845,诊股)股份有限公司
　　21东华软件(行情002065,诊股)股份公司
　　22神州数码(行情000034,诊股)系统集成服务有限公司
　　23 中国银联股份有限公司
　　24 中国民航信息网络股份有限公司
　　25 上海华东电脑(行情600850,诊股)股份有限公司
　　26 太极计算机股份有限公司
　　27浙大网新(行情600797,诊股)科技股份有限公司
　　28同方股份(行情600100,诊股)有限公司
　　29 亚信科技（中国）有限公司
　　30 株洲南车时代电气股份有限公司
　　31 中科软科技股份有限公司
　　32 软通动力信息技术（集团）有限公司
　　33 金山软件有限公司
　　34 福州福大自动化科技有限公司
　　35 广州广电运通(行情002152,诊股)金融电子股份有限公司
　　36 广州佳都集团有限公司
　　37 武汉邮电科学研究院
　　38 北京华胜天成(行情600410,诊股)科技股份有限公司
　　39 北京小米移动软件有限公司
　　40 中国电子科技网络信息安全有限公司
　　41用友网络(行情600588,诊股)科技股份有限公司
　　42 国电南京自动化股份有限公司
　　43 深圳市华讯方舟(行情000687,诊股)科技有限公司
　　44 北京全路通信信号研究设计院集团有限公司
　　45大族激光(行情002008,诊股)科技产业集团股份有限公司
　　46 深圳市金证科技股份有限公司
　　47 中控科技集团有限公司
　　48 北京神州泰岳(行情300002,诊股)软件股份有限公司
　　49启明信息(行情002232,诊股)技术股份有限公司
　　50 石化盈科信息技术有限责任公司
　　51 上海贝尔软件有限公司
　　52 平安科技（深圳）有限公司
　　53 南京联创科技集团股份有限公司
　　54 北京华宇软件股份有限公司
　　55四川九洲(行情000801,诊股)电器集团有限责任公司
　　56 山东中创软件工程股份有限公司
　　57 中冶赛迪集团有限公司
　　58 深圳怡化电脑股份有限公司
　　59 江苏省通信服务有限公司
　　60 福建星网锐捷(行情002396,诊股)通讯股份有限公司
　　61万达信息(行情300168,诊股)股份有限公司
　　62 四川省通信产业服务有限公司
　　63 上海华讯网络系统有限公司
　　64 广州海格通信(行情002465,诊股)集团股份有限公司
　　65 云南南天电子信息产业股份有限公司
　　66恒生电子(行情600570,诊股)股份有限公司
　　67博彦科技(行情002649,诊股)股份有限公司
　　68启明星辰(行情002439,诊股)信息技术集团股份有限公司
　　69银江股份(行情300020,诊股)有限公司
　　70 北大方正集团有限公司
　　71信雅达(行情600571,诊股)系统工程股份有限公司
　　72 北明软件有限公司
　　73 博雅软件股份有限公司
　　74 先锋软件股份有限公司
　　75 北京中油瑞飞信息技术有限责任公司
　　76 金蝶软件（中国）有限公司
　　77 北京易华录(行情300212,诊股)信息技术股份有限公司
　　78 和利时科技集团有限公司
　　79广联达(行情002410,诊股)科技股份有限公司
　　80 深圳天源迪科(行情300047,诊股)信息技术股份有限公司
　　81 高德信息技术有限公司
　　82 北京四方继保自动化股份有限公司
　　83 联动优势科技有限公司
　　84 北京四维图新(行情002405,诊股)科技股份有限公司
　　85大唐电信(行情600198,诊股)科技股份有限公司
　　86 卡斯柯信号有限公司
　　87东方电子(行情000682,诊股)集团有限公司
　　88 福建网龙计算机网络信息技术有限公司
　　89 讯飞智元信息科技有限公司
　　90 北京神舟航天软件技术有限公司
　　91 深圳市紫金支点技术股份有限公司
　　92 苍穹数码技术股份有限公司
　　93 大连华信计算机技术股份有限公司
　　94 深信服科技股份有限公司
　　95 北京先进数通(行情300541,诊股)信息技术股份公司
　　96 长城计算机软件与系统有限公司
　　97亿阳信通(行情600289,诊股)股份有限公司
　　98 深圳市长亮科技(行情300348,诊股)股份有限公司
　　99恒宝股份(行情002104,诊股)有限公司
　　100 厦门市美亚柏科(行情300188,诊股)信息股份有限公司",媒体新闻,13259614474635767529_0_54757,2017中国软件和信息技术服务综合竞争力百强企业发布,中国软件,1
"<IMAGE SRC=""http://i9.hexun.com/2017-06-23/189763651.png"" >
中国软件高管列表
　　和讯股票（微信号：istocknews）消息 中国软件6月23日晚间发布澄清公告，公司总经理周进军先生、高级副总经理徐洁女士、高级副总经理韩乃平先生、高级副总经理王定健先生于2017年6月23日分别向公司董事会提交辞职报告，因工作原因，分别请求辞去总经理、高级副总经理职务。
　　根据董事长提名，聘任谌志华先生为公司总经理，聘任陈复兴先生、杜潜先生、徐建堂先生为公司高级副总经理。
　　公告显示，谌志华，男，中国国籍，1971年3月出生，硕士研究生，毕业于清华大学经济管理学院EMBA，高级工程师。曾在交通银行海南分行电脑处、中软总公司金融部、中软融鑫工作，1996年11月起历任广州中软部门经理、副总经理、常务副总经理，2003年4月任广州中软总经理，2010年4月任本公司副总经理兼广州中软总经理，2012年7月至今任本公司高级副总经理。
　　陈复兴，男，中国国籍，1964年9月出生，大学本科，毕业于天津大学高分子化工专业，工程师。曾在电子部第12研究所、中国电子、中软总公司工作，2004年1月任本公司董事会办公室主任，2004年3月至今任本公司董事会秘书，2011年7月起兼任本公司总法律顾问。
　　杜潜，男，中国国籍， 1969 年 3 月出生，硕士研究生，毕业于北京邮电大学软件工程专业，工程师。曾在中软总公司、中软同信工作， 1999 年 6 月任北京中软万维网络技术有限公司总经理， 2015 年 1 月至今任北京中软万维网络技术有限公司执行董事， 201 0 年 4 月至今还担任本公司副总经理。
　　徐建堂，男，中国国籍， 1966 年 1 月出生，硕士研究生，毕业于浙江大学机械制造专业，高级工程师。曾在北方 CAD 公司工作， 1995 年进入长城计算机软件与系统有限公司工作，历任系统集成部经理、政府事业部总经理、外地子公司筹建负责人、公司市场销售总监、副总经理、常务副总经理， 2012 年 9 月至今任长城计算机软件与系统有限公司总经理， 2015 年 6 月至今还担任本公司副总经理。
　　和讯股票(微信号：istocknews)上市公司数据库显示，周进军,男,中国国籍,1972年3月出生,大学本科,毕业于中国人民大学经济应用数学专业,教授级高级工程师。曾任中国软件与技术服务股份有限公司系统集成总部技术总监,2004年1月任中国软件与技术服务股份有限公司副总经理,2010年1月任中国软件与技术服务股份有限公司高级副总经理,2012年7月至今任中国软件与技术服务股份有限公司董事、总经理。于上市公司领取薪酬84万元。持有公司股票数72.63万股。
　　徐洁,女,中国国籍,1966 年5 月出生,硕士研究生,毕业于美国福特汉姆大学工商管理专业,高级工程师.曾任中软总公司软件连锁店总部副总经理、中软同和公司副总经理,本公司副总经理、高级副总经理、海外销售总监,长城软件总经理,2010年4月至今任本公司高级副总经理.于上市公司领取薪酬69.79万元。
　　韩乃平,男,中国国籍,1969年2月出生,硕士研究生,毕业于电子科技大学计算机软件专业,研究员级高级工程师.曾任中软总公司基础软件事业部室主任、总经理,本公司研发总部总经理、公司副总经理、副总工程师,2003年10月至今任中标软件有限公司总经理.于上市公司领取薪酬62.55万元。
　　王定健,男,中国国籍,1958年3月出生,硕士研究生,毕业于华中科技大学电子与信息工程专业,教授级高级工程师。1976年12月参加工作,曾在中国人民解放军某部、北京华网公司工作,2003年1月任中国软件与技术服务股份有限公司安全行业部总经理,2008年8月任中国软件与技术服务股份有限公司子公司北京中软信息系统工程有限公司(后更名为中软信息系统工程有限公司、简称“中软系统工程”)总经理,2009年1月任中国软件与技术服务股份有限公司副总经理兼中软系统工程总经理,2012年2月至今任中国软件与技术服务股份有限公司副总经理兼中软系统工程执行董事。于上市公司领取薪酬70.03万元。
（责任编辑：陈晓伟 HF093）",媒体新闻,1205631526833679623_0_588860,中国软件多为高管辞职 周进军辞去总经理职务谌志华接任,中国软件,1
