    中证网讯 广生堂（300436）7月30日晚间发布公告，基于对公司未来发展前景的信心以及对公司价值的认可，公司实际控制人暨董事长李国平先生拟于本公告披露之日起6个月内按照中国证券监督管理委员会和深圳证券交易所相关规定，通过法律法规允许的方式（包括但不限于集中竞价和大宗交易等）择机通过二级市场以不高于60元/股的价格增持公司股份，增持金额不低于3000万元人民币。增持所需资金由李国平先生自筹取得。（孙萍）,媒体新闻,15905856824431362971_0_439937,广生堂实控人暨董事长计划增持金额不低于3000万元,广生堂,1
证券时报网（www.stcn.com）07月30日讯广生堂(300436)7月30日晚间公告，公司实控人暨董事长李国平拟于6个月内择机通过二级市场以不高于60元/股的价格增持公司股份，增持金额不低于3000万元。公司最新股价为35.55元/股。,媒体新闻,11748854035559703765_0_65836,广生堂：实控人拟不低于3000万元增持股份,广生堂,1
" 
　　北京商报讯（记者 孙麒翔 王潇立）广生堂正借力资本市场进一步加码推进“医药制造+医疗服务”战略。7月27日广生堂发布公告称，拟向特定对象非公开发行不超过2837.51万股，募集资金总额不超过10亿元，除发行费用后的募集资金净额拟投入国际化制药基地建设项目和福州和睦家广生妇儿医院建设项目。
　　国际化制药基地建设项目拟投资金额为5.99亿元，项目建设期为2.5年；福州和睦家广生妇儿医院建设项目拟投资金额为5.83亿元，预计建设期为3年。经测算，项目投资回收期分别为7.6年和9.8年，内部收益率分别为17.4%和13.7%。
　　广生堂披露，预计到2020年，我国治疗乙肝用药市场规模将达到200亿元。目前，核苷类乙肝用药占80%，为治疗乙肝的主流用药。广生堂在核苷类抗乙肝病毒药物领域具有多年积累，并在今年5月拿到CFDA颁发的替诺福韦酯生产注册批件，是目前国内惟一同时拥有恩替卡韦和替诺福韦酯两大抗乙肝病毒一线用药的企业。
　　不过，广生堂却正在承受业绩方面的压力。广生堂2016年年报显示，2016年净利润仅为0.66亿元，同比下降35.83%。根据最新的业绩预告显示，公司上半年的净利润较同期下降了25%-40%。广生堂表示，此次业绩下降主要由于新药替诺福韦酯上市推介及市场开发费支出500万元等原因所致。",媒体新闻,412052468194456281_0_678,广生堂募资10亿加码主业,广生堂,1
"　
　□本报记者 王威
　
　停牌近半个月的广生堂昨日复牌后跳空低开，开盘价35.33元刷新了2015年5月5日以来新低（前复权），随后股价缓步上行，午后围绕5%跌幅窄幅震荡，最终下跌4.76%，收于37.00元，合计成交8773万元。
　7月26日晚间，广生堂发布公告称，拟以非公开发行股票（定增）的方式，向特定对象非公开发行不超过2837.51万股，募集资金总额不超过10亿元，在扣除发行费用后，投入“国际化制药基地建设项目”（5亿元）和“福州和睦家广生妇儿医院建设项目”（5亿元）。
　不过，该股机构投资者昨日却纷纷离场。龙虎榜数据显示，昨日卖出广生堂金额最大前五席位中，机构专用席位分别卖出了1723.29万元和184.65万元，居于第一位和第五位，第二大卖出席位则为华泰证券江阴分公司席位，卖出436.68万元，三者合计占当日总成交的26.72%。
　广生堂停牌期间创业板出现明显下跌，因此本身补跌压力就较大。除此之外，业绩不佳也是造成股价承压的重要原因。广生堂2016年年报显示，2016年净利润仅为0.66亿元，同比降35.83%。而根据业绩预告，2017年上半年公司净利润环比下降25%-40%。分析人士认为，短期来看广生堂调整压力依然较大，投资者不要盲目抄底。",媒体新闻,6708875898232904020_0_627,广生堂复牌大跌,广生堂,1
"每经记者 朱万平  每经编辑 宋思艰
在今年5月，公司治疗乙肝的新药替诺福韦获得生产注册批件后，广生堂（300436，SZ）也成为国内第一家获批生产国产替诺福韦的企业。2个月后，广生堂也适时的推出10亿元的定增项目准备加码主业。
与此同时，公司正在经历一段难捱的时光，其正面临业绩下滑问题。根据7月13日发布的业绩预告显示，公司今年上半年预计净利润同比下降25%至40%。不过，在新项目较长的建设和消化时间内，公司的业绩能否因此而扭转还仍需观察。
拟定增不超10亿元投入两项目
7月26日晚间，广生堂发布公告称，公司拟向特定对象非公开发行不超过2837.51万股，募集资金总额不超过10亿元，除发行费用后的募集资金净额拟投入国际化制药基地建设项目和福州和睦家广生妇儿医院建设项目。
公告显示，国际化制药基地建设项目拟投资金额为5.99亿元，将按照美国FDA等国际先进规范标准投资建设制剂生产基地和原料药生产基地，项目建设期为2.5年；福州和睦家广生妇儿医院建设项目拟投资金额为5.83亿元，预计建设期为3年。经测算，项目投资回收期分别为7.6年和9.8年，内部收益率分别为17.4%和13.7%。
《每日经济新闻》记者注意到，广生堂已取得制剂生产基地建设所需土地使用权，在原料药生产基地建设用地方面也已与福建省邵武市金塘工业园管委会签署了《邵武金塘工业园项目投资框架协议书》，但目前暂未取得福州和睦家广生妇儿医院建设项目实施所需的土地使用权。
值得注意的是，在此前的5月24日，广生堂曾发布公告称，其新药替诺福韦获得药品生产注册批件。广生堂由此成为中国唯一同时拥有恩替卡韦和替诺福韦这两大抗乙肝病毒一线用药的企业。
广生堂也表示，公司替诺福韦等核心新品种及未来在研品种的获批生产，市场需求广泛，现有产能将存在不足，本次募投项目的实施，有助于解决未来公司核心产品的产能缺口，改善公司制剂产品的原料药供应条件。
能否带来业绩扭转仍需观察
与此同时，广生堂却正在承受业绩方面的压力。广生堂2016年年报显示，2016年净利润仅为0.66亿元，同比降35.83%。
根据最新的业绩预告显示，公司上半年的净利润较同期下降了25%~40%。广生堂表示，此次业绩下降主要由于新药替诺福韦上市推介及市场开发费支出 500 万元等原因。
而一季报显示，广生堂的主要产品阿甘定、贺甘定销售数量较上年同期分别下降了10.64%和13.53%，未来期间阿甘定、贺甘定销售额有可能继续收缩，影响公司的经营效益。
广生堂在2016年报中曾称，尽管从目前来看，广生堂药业替诺福韦正式上市，但国内生产同类产品的厂家较多，核苷类抗乙肝病毒药物的市场竞争十分激烈。市场上聚集了中美（上海）施贵宝制药、正大天晴药业、葛兰素史克等跨国及中外合资企业，该三个企业的市场占有率排名前三名。广生堂在该领域的市场占有率排名第四。
与此同时，广生堂刚刚获批的新药替诺福韦却出现了大幅降价。2016年，替诺福韦的价格从原来的1470元/瓶按照国家卫计委的谈判价格降到490元/瓶，降幅高达67%。而在长达两年多的项目建设时间内，公司的业绩能否因此而扭转还仍需观察。
不过，西南证券此前发布研报认为，首仿能给广生堂带来市场先发优势，预计公司替诺福韦上市后峰值销售或将达到10亿元，贡献约3 亿元业绩，或将大幅改善公司业绩。（实习编辑任芷霓对本文有贡献）",媒体新闻,16476964466141981009_0_413419,首仿药获批后  广生堂拟定增募资不超10亿元加码主业,广生堂,1
"  ⊙记者 杨晶 ○编辑 孙放
  
  今日，停牌两周的广生堂披露了定增预案。为升级制药板块、向医疗服务延伸，公司拟对不超过五名特定投资者非公开发行不超过2837.51万股，拟募集资金不超过10亿元。其中，5亿元将投向国际化制药基地建设项目，另5亿元用于福州和睦家广生妇儿医院建设项目。
  从募集资金投向看，广生堂正借力资本市场进一步加码推进“医药制造+医疗服务”战略。据介绍，公司近年来制定的发展战略包括：在肝药领域升级建设达到国际化标准的产业化能力；在推进“研发-产业化-销售”业务链循环升级发展的同时，在医疗服务端与“博奥生物、RGI、和睦家医疗”等医疗机构合作，布局人类遗传基因研究、生殖科学、高端妇儿医疗产业链，实现区域综合性医药医疗产业优势。
  据公司披露，预计到2020年，我国治疗乙肝用药市场规模将达到200亿元。目前，核苷类乙肝用药占80%，为治疗乙肝的主流用药。广生堂在核苷类抗乙肝病毒药物领域具有多年积累，并在今年5月拿到CFDA颁发的替诺福韦酯生产注册批件，是目前国内唯一同时拥有恩替卡韦和替诺福韦酯两大抗乙肝病毒一线用药的企业。
  广生堂表示，此次国际化制药基地建设项目的实施，将按照美国FDA等的国际先进规范标准建设，通过国际和国内GMP认证，有助于解决现有核心药品产能不足的缺口，从源头上进一步提高制剂产品品质，为公司抢占未来医药市场发展制高点打下坚实基础。该项目预计建设期2.5年，总投资5.99亿元，建成达产后将年产固定口服制剂2.5亿片、粒，自用原料药58吨。
  对于此次募投建设的高端妇儿医院项目，广生堂介绍称，和睦家医疗以高端妇产与产后康复为特色，提供贯穿全生命周期的全科健康管理服务。公司此前已与博奥生物合资成立了福建省首个基因检测技术应用示范中心，并在近日与在移植前基因诊断领域具有国际领先地位的RGI机构达成全面合作。公司将借此项目的实施，从“产前产中产后”的妇儿医疗产业链条，从“医疗技术和医疗服务”两方面聚合妇儿健康服务的领先技术和产业资源，培育新的利润增长点。据介绍，该项目建设期三年，总投资5.83亿元，预计建成后将拥有各类床位合计326张。",媒体新闻,3217269775228123102_0_1731,"广生堂拟定增募资10亿元
加码制药涉足医疗服务",广生堂,1
"　　中证网讯 （记者 张玉洁）广生堂(300436)7月26日晚间发布公告，公司拟向特定对象非公开发行不超过约2838万股，不超过总股本的20%，募集资金总额不超过10亿元，用于投入国际化制药基地建设项目及福州和睦家广生妇儿医院建设项目，公司股票7月27日复牌。公告显示，本次发行的定价基准日为发行期首日。发行价格不低于发行期首日前二十个交易日公司股票均价的百分之九十。本次发行对象为不超过5家特定对象。发行对象为符合规定条件的证券投资基金管理公司、证券公司、信托投资公司、财务公司、保险机构投资者、合格境外机构投资者、其他境内法人投资者和自然人等合法投资者。
　　募投资金投向显示，本次募资总额不超过10亿元，扣除发行费用后的募集资金净额拟投入国际化制药基地建设项目和福州和睦家广生妇儿医院项目。其中，国际化制药基地建设项目拟投入募集资金5亿元。项目总投资金额为5.99亿元，建设期2.5年。根据项目规划，建成后，扣除原料药中试车间，预计年平均净利润1.25亿元，内部收益率17.4%，投资回收期为7.6年，项目具有良好的经济效益。
　　福州和睦家广生妇儿医院项目拟投入募集资金5亿元。项目总投资金额为5.83亿元，预计建设期为3年。根据项目规划，建成后，预计年平均净利润1亿元，内部收益率为13.7%，投资回收期为9.8年，项目经济效益前景良好。
　　广生堂表示，本次非公开发行募集资金拟投资的项目符合国家相关的产业政策以及公司未来的发展方向，具有良好的发展前景和经济效益。国际化制药基地建设项目实施有助于公司具备达到国际化标准的产业化能力，实现核心品种在欧美国家的注册认证，进一步完善公司产业链，弥补未来产能缺口，增强公司持续盈利能力和综合竞争力；福州和睦家广生妇儿医院建设项目实施有助于公司打造人类遗传基因研究、生殖科学、高端妇儿医疗产业链，加快构筑地区综合性医药医疗产业优势，保障公司战略实施。综上，本次非公开发行有助于提升公司的竞争力以及巩固行业中的地位，实现主营业务的做大做强，进一步优化公司的产品和服务结构，打造新的利润增长点。
　　西南证券认为，公司产品司富马酸替诺福韦二吡呋酯胶囊及其原料药获得CFDA生产批准，成为该品种在国内首个获得乙肝适应症的仿制药。该品种为抗乙肝一线用药，未来将快速放量，峰值销售或将达到10亿元，贡献3亿元业绩。因此，本次扩充制药产能，有助于提升公司盈利能力，同时建设妇儿医院也有助于为公司带来新的盈利增长点。",媒体新闻,17889626416532074166_0_439937,投资制药基地与妇儿医院 广生堂拟非公开发行募资不超过10亿元,广生堂,1
"<IMAGE SRC=""http://i8.hexun.com/2017-07-26/190201579.png"" >
广生堂 陈迎
　　和讯股票（微信号：istocknews）消息 广生堂7月26日晚间公告，李国栋先生因身体原因，申请辞去公司总经理职务。李国栋先生辞去总经理职务后，将继续担任公司董事职务。
　　公司第二届董事会第二十八次会议审议通过，同意聘任陈迎先生为公司总经理，聘任牛妞女士担任公司董事会秘书。陈迎先生担任公司总经理后，将不再担任公司董事会秘书及财务总监。
　　公告显示，牛妞，女，中国国籍，无境外永久居留权，1986 年出生，本科学历，厦门大学国际新闻系。曾就职于中国平安保险股份有限公司厦门分公司培训中心，2011年6月起供职于福建广生堂药业股份有限公司， 担任公司证券事务代表、证券投资部经理。牛妞女士现任公司证券事务代表、证券投资部总监。
　　陈迎，男，1970 年出生，中国国籍，无境外永久居留权，本科学历，会计师、经济师、注册会计师（非执业）。1992 年毕业于陕西财经学院，获学士学位；厦门大学会计系在读硕士研究生。2013年1月获得董事会秘书资格证书。曾就职于香港集友银行福州分行、香港施马洋酒有限公司福州代表处、康柏电子商务技术（上海）有限公司、深圳沃尔玛珠江百货有限公司。自2003年起历任福建唐码新奥传媒有限公司财务总监、福建奥华集团有限公司财务经理、福建广生堂药业有限公司财务总监。陈迎先生现任本公司董事、董事会秘书、财务总监。
（责任编辑：陈晓伟 HF093）",媒体新闻,18045441152932608665_0_588860,广生堂总经理李国栋辞职陈迎接任 聘任牛妞为董秘,广生堂,1
"　　广生堂(行情300436,诊股)拟定增募资不超过10亿投资两项目 27日复牌
　　广生堂（300436）7月26日晚间公告，公司拟向特定对象非公开发行不超过约2838万股，不超过总股本的20%，募集资金总额不超过10亿元，用于投入国际化制药基地建设项目及福州和睦家广生妇儿医院建设项目，公司股票7月27日复牌。
　　高乐股份(行情002348,诊股)已召开终止重大资产重组事项说明会 将复牌
　　金融界网站讯 高乐股份7月26日晚间公告称，公司已于2017年7月26日（星期三）下午15:00—17:00在全景网提供的全景 路演天下以网络远程互动方式召开投资者说明会，就公司终止重大资产重组事项的相关情况与投资者进行沟通与交流，在信息披露允许的范围内就投资者普遍关注的问题进行回答。为维护广大投资者利益，经向深圳证券交易所申请，公司股票（证券代码 002348，证券简称：高乐股份）将于2017年7月27日起复牌。
　　金信诺(行情300252,诊股)已召开终止发行股份等事项说明会 27日起复牌
　　金融界网站讯 金信诺7月26日晚间公告称，公司因筹划资产收购事项，经向深圳证券交易所申请，公司股票（证券简称：金信诺，证券代码：300252）自2017年4月27日（星期四）上午开市起停牌。
　　停牌期间，公司按照相关规定，每五个交易日发布一次发行股份及支付现金购买资产停牌进展公告，并按要求履行了继续停牌的决策程序和信息披露义务。在后续推进本次交易的进程中，为了加速公司业务整合，经与相关各方反复协商、论证，公司决定由发行股份及支付现金购买资产变更为全部现金收购。公司于2017年7月25日召开第三届董事会2017年第七次会议审议通过关于终止发行股份及支付现金购买资产改为全部现金收购的相关议案。
　　公司于2017年7月26日召开关于终止发行股份及支付现金购买资产事项的投资者说明会，根据相关规定，经公司向深圳证券交易所申请，公司股票将于2017年7月27日开市起复牌。
　　穗恒运A(行情000531,诊股)中止重大资产重组审核 27日开市起复牌
　　金融界网站讯 穗恒运A7月26日晚间公告称，公司于2017年7月19日接到广州越秀金融控股集团股份有限公司（简称“越秀金控(行情000987,诊股)”、“该公司”）通知，获悉中国证监会上市公司并购重组委员会（以下简称：“并购重组委”）将于2017年7月26日召开工作会议，审核该公司发行股份及支付现金购买资产并募集配套资金暨关联交易事项（以下简称“重大资产重组”）。因该公司涉及重大事项核查，该公司于2017年7月25日召开第七届董事会第三十六次会议，审议通过了《关于向中国证监会申请中止本次重大资产重组审核的议案》，决定中止本次重大资产重组审核，并向中国证监会提交中止审核的申请文件，待后续核查程序履行完毕后再申请恢复审核该公司重大资产重组事项。
　　鉴于越秀金控本次重大资产重组涉及本公司重大资产出售，公司将根据该事项的后续进展情况按照规定履行信息披露义务。经公司向深圳证券交易所申请，公司股票将于2017年7月27日开市起复牌。
　　越秀金控：申请中止重大资产重组审核 27日起复牌
　　因公司涉及重大事项核查，越秀金控第七届董事会第三十六次会议，审议通过了《关于向中国证监会申请中止本次重大资产重组审核的议案》，决定中止本次重大资产重组审核，并向中国证监会提交中止审核的申请文件。公司股票7月27日起复牌。 ",媒体新闻,1537581500650372099_0_491374,27日上市公司停复牌：广生堂拟募资10亿投资项目,广生堂,1
"　　中证网讯广生堂(行情300436,诊股)7月26日晚间公告，公司拟非公开发行募集资金100,000万元，扣除发行费用后的募集资金净额拟投入“国际化制药基地建设项目”和“福州和睦家广生妇儿医院建设项目”，非公开发行股票数量合计不超过2,837.5140万股。 公司股票于 2017年 7 月 27日上午开市起复牌。（沈楠）",媒体新闻,11803927547145643387_0_439912,广生堂拟非公开发行募资10亿元 27日起复牌,广生堂,1
