"　　中证网讯（记者 蒋洁琼）湖南投资(行情000548,诊股)8月4日晚披露2017年半年报，公司上半年实现营业收入8.51亿元，同比增长861.23%；实现归属于上市公司股东的净利润1.25亿元，同比增长167.08%；基本每股收益0.25元/股。
　　公司房地产开发业务主要经营区域是长沙市。2017年7月12日，长沙市住房和城乡建设信息中心提供的监测数据显示：2017年1-6月，长沙全市新建商品住宅成交776.53万平方米，同比减少29.79%，其中市内六区新建商品住宅成交509.13万平方米，同比减少40.65%。全市新建商品住宅成交均价6374元/平方米，其中市内六区新建商品住宅成交均价7365元/平方米。今年6月，长沙全市新建商品住宅成交139万平方米，同比下跌32.42%，其中市内六区新建商品住宅成交91.42万平方米，同比回落42.98%。全市新建商品住宅成交均价6382元/平方米，其中市内六区新建商品住宅成交均价7261元/平方米。
　　有关专家认为，未来三年长沙优质商业地产将迎来供应高位，市场在激烈竞争的同时将促使各大项目加快调整转型的步伐，市场格局加速优化。
　　据了解，公司开发的湖南投资大厦位于长沙五一商圈，定位5A级精装修专业性写字楼，获评“2017长沙十大明星写字楼”，专家组现场评审时对大厦硬件设施及软件服务等方面给予了高度评价。目前大厦以“只租不售，整租为主、零整结合”为总体招商原则，有序推进自持物业招商工作。
　　湖南投资大厦不属于商品住宅，出售物业的销售任务已完成；浏阳财富新城项目位于浏阳市，暂未纳入限售区域，且尚在建设期。因此，公司经营业绩未受到“3？18”政策和“5？20”政策影响。
　　目前，公司土地储备主要集中在长沙区域，为公司未来房地产项目的开发蓄积能量。从较长一个时间段来看，公司房地产项目业绩预计将保持平稳态势。主要原因在于：湖南投资大厦已完成出售物业的销售任务，目前正在进行的自持物业招商将为公司的持续盈利带来有力支撑；浏阳财富新城项目位于浏阳市中心繁华地段，定位刚需较为适销，也将为公司未来的持续盈利提供有力保障。
　　分析人士认为，房地产开发以自主开发、销售为主，公司业务板块主要集中于商业地产和住宅地产的开发与经营、自持物业租赁及服务，经过多年发展，已经形成包含写字楼、精品公寓、高档住宅等多业态的综合开发经营模式，在长沙当地具有一定的品牌影响力。房地产开发业务主要通过旗下公司进行开发、建设和销售。公司旗下现拥有中意房产、现代置业、浏河公司等房地产开发公司，先后成功开发五合垸、中邦、汇富中心、中意花苑、梦泽园、江岸景苑等房地产项目，均取得了良好业绩。",媒体新闻,13741728714486482330_0_491374,湖南投资上半年盈利1.25亿元 同比增长167%,湖南投资,1
"　　证券时报网（www.stcn.com）08月04日讯
　　湖南投资(行情000548,诊股)8月4日晚间披露半年报，公司实现营业收入8.5亿元，同比增长861.23%；实现净利润1.25亿元，同比增长167.08%，主要系湖南投资大厦销售产生利润1.2亿元。
　　（证券时报·e公司）",媒体新闻,7089774539717516414_0_491374,湖南投资：房地产销售利润较大 上半年净利增167%,湖南投资,1
"　　湖南投资(行情000548,诊股)晚间公告，2017年1-6月，公司实现营业收入85，054.52万元，同比增长861.23%；营业总成本为68，525.22万元，同比增长2290.89%；利润总额16，448.57万元，同比增长181.00%；归属于母公司所有者的净利润12，528.21万元，同比增长167.08%；扣除非经常性损益后归属于母公司所有者的净利润12，502.76万元，同比增长10726.32%；每股收益0.25元，同比增长166%；加权净资产收益率7.80%，同比增长4.69%。",媒体新闻,14837755002831214005_0_491374,湖南投资：扣非后上半年净利润同比增长107倍,湖南投资,1
"　　中国证券网讯（记者 
孔子元）湖南投资(000548,股吧)4日晚间发布半年报，2017年1-6月，公司实现营业收入85,054.52万元，同比增长861.23%；归属于母公司所有者的净利润12,528.21万元，同比增长167.08%。业绩增长的主因是湖南投资大厦本期确认销售收入74,838万元，绕南高速本期通行费收入增加2,124万元。
（责任编辑：刘芯辰 HN114）",媒体新闻,13606222250697550076_0_584796,湖南投资半年报增长167%,湖南投资,1
"　　中国证券网讯（记者 李兴彩）阳光电源8日午间公告，公司2017年半年度归属于上市公司股东的净利润约3.16亿元至3.83亿元，同比增长40%-70%。
　　公司表示业绩变动主因一是国内光伏市场受上半年政策驱动增长较快，海外市场拓展进一步扩大，增幅较大；二是分布式电站系统集成业务增长较快。",媒体新闻,945612228625752236_0_439912,阳光电源上半年业绩预增超四成,湖南投资,1
"　　“2017年全国企业家活动日暨中国企业家年会”于5月6日至7日在株洲举行，中国中车（601766）集团公司董事长刘化龙出席并发言。
　　其表示社会在进步，社会需求在变化。现在生活水平高了，大家对产品的要求也就更高了，大家要求要有好的产品，要提供和享受好的服务。当前，实业是真正进入了讲品质的时代，品质已成为实业的根基。
　　以下为发言实录：
　　刘化龙：各位辛苦！一下午的时间，大家分享了好多成功的经验，也思考了好多的问题。我想作为中国中车，作为我本人，每当我来到湖南，特别是踏上株洲这片土地，每次来的时候，我就会有一种冲动，有一种创业的冲动，有一种澎湃的激情，有一种想在株洲扎根的意愿。
　　中车在株洲企业占整个中车总量的1/4，效益贡献也是1/4以上，大家要想实现实业的快速发展，要想实现创业激情梦想实现，就到湖南投资（000548），就到株洲来扎根。
　　都说中国湖湘出志士，湖南应该是干实业这些同志的一个精神上的胜地，在4月21号总书记到中车南宁基地进行视察时就强调，一个国家一定要有一个正确的战略选择，要抓好制造业，必须做强实体经济，不能脱实向虚。可以说，这是对我们的一个鼓舞和鞭策。
　　今天我们的主题是“弘扬企业家精神，振兴实体经济”，我想围绕这块结合中车这几年走过的路，发言的主题是坚守实业，基业常青，共同和大家分享中国中车这几年，之所以能够发展到今天，之所以能够成为中国高铁名片的重要组成部分，我们的核心体会就振兴高端制造，提升实体经济的竞争力。最最核心的就两个字：品质。
　　品质分为两层：一是对企业提供的产品来讲要高端、高质、高品质。对企业来讲，应该是高品质的企业，应该是受到社会方方面面各界尊重的公司。围绕这一点，我想我们要实现这个目标，就要立足实业，通过高品质的产品赢得世界和用户的尊重与信赖。
　　坚守实业，首先是品质为先，高端、高质。中国是全球第二大经济体，“十三五”时期是我国经济结构调整转型升级的关键五年，作为人口大国，同时又是发展中的国家，先进制造是我国国运昌盛的基础动力。而先进制造最突出、最重要的特征，我们认为就是产品的高品质。我国2015年已成为制造业的制造大国，但是在品牌塑造、创新能力等等这些方面，我们还不得不承认，我们和世界先进国家的差距还是有的，还没有完全摆脱低质低价的标签，高端高质的产品还不是很丰富。应该说，社会在进步，社会需求在变化。我们从供给端这方面提供的产品也应该相应跟上时代的节奏。要靠我们的供给端结构性的变革，来实现产品的更新换代，来实现产品的升级和发展，进而引导消费，进而扩展市场。
　　现在生活水平高了，大家对产品的要求也就更高了，大家要求要有好的产品，要提供和享受好的服务。当前，干实业我们认为是真正地进入讲品质的时代，品质已成为实业的根基。
　　高铁大家都知道，作为中国的一张名片，可以说是高端、高质这张名片的核心基因。这些年，高铁在社会上经历了从非议到赞扬的过程。这种转变最最根本的就是靠过硬的品质，打消了人民的疑虑，赢得了市场的通行证。可以说高铁优异表现，自然让中国实业迈向高端增强了信心。自然让人民对中车这样一些企业，给予了充分的肯定。所以说一个好的产品，能为我国制造业树立正面形象，能为实体经济的再次腾飞增添信心。前不久我们已签约印尼雅万高铁，其他国家群众也将享受我们高端制造的成果，感受中国推动世界经济的力量。作为实业界的一员，我们很欣慰地看到，除了高铁之外，中国在高端、高质方面好的产品越来越多，刚才几位嘉宾演讲当中都是中国制造的亮丽名片，都是中国制造的代表。在满足老百姓（603883）享受消费的同时，也不断汇集推动制造业走向中高端的正向效应，所以说干实业要想赢得社会的尊重和支持，品质必须是响当当的。
　　坚守实业要埋头苦干，要做强做优，干实业熬的是苦功夫，精雕细琢方为玉，千锤百炼始成钢，干实业需要的是锲而不舍、继而不息，需要去除浮躁、自我挑战。作为一个坚守实业的公司，中车的核心价值观正心正道，善做善成。“正”字干事充满正气，尊重市场规律，善字就是顺应时代的变化，不断创新。专心致志把事情做成，秉承这样的实业精神，每时每刻都是在做匠心营造。专注做好每一件产品，高铁是当今高新技术的集成，能够想到绝大多数的现代技术比如说机械、材料、电子、计算机、网络恭城方针在高铁有所体现，高端精密的产品也是一道一道的工序，一个一个的零件，靠我们脚踏实地，整个过程都是倾注我们的工匠精神。
　　一个真正的企业要想成为优秀，必须为用户着想，今天和张总交流学习的时候，张总提出的理念，用户至上，用户怎么样引导怎么样满足用户的需求，都很有启发，确确实实感受到这方面的变化。中车正在做智能制造，希望为大家提供更加完美的交通出行的体验。去年9月在柏林轨道交通装备展上，中国中车推出了智慧列车方案，应该说在业界引起了强烈的反响。在智能列车上将来坐高铁不仅享受到普通的旅行，同时还要在列车上可以购物、享受、娱乐、网购，可能会在将来列车玻璃就是一个屏幕，大家可以欣赏各种东西，你可以办公等等。智慧列车的生态圈新技术与现有技术进行完美的结合，不断进行产品的迭代升级，满足群众的需求和用户的需要，走在时代的前列。
　　当前，中国制造2025顶层设计已基本完成，全面转入实施阶段，中车先后有五个项目入选了工信部智能制造新模式示范项目，有另外6个项目纳入到工信部智能制造综合标准化和新模式项目，总投资将达到23亿元以上。中车正在按照高端、智能、绿色、服务、这样产业发展方向，在技术、管理、商业模式等方面实现全面的转型升级，抢占未来市场的制高点。
　　要坚守实业，我们认为还应该不忘初心，这样才能做到基业常青。中车见证了我国民族工业的全部历程，最早的工厂已经有136年的历史，在中车50多家子公司当中有15家超过百岁。可以说中车的几代人一直为振兴民族工业在奋斗，这个初心我们现在也一直在坚守。中车当前正在转型，正在不断地提升软实力，让软实力和硬实力很好匹配，目的就是让站在制造业的高端，努力走出一条质量更高，效益更好，结构更优，后劲更足的发展的新路，为我国的经济发展和社会进步做出贡献。
　　此时此刻，弘扬企业家精神十分重要，所以作为一个企业家，我们的理解：创新是灵魂，敬业是动力，学习是关键，执着是本色，诚信是基石。在中车内部一直强调高管要有激情、有干劲，有活力，在经济新常态下，如果不能对宏观政策、环境和机遇保持高度的敏感性，如果不能打破常规，让视野变宽，维度变广，空间变大，企业随时都有被淘汰的风险。
　　中车要基业常青，就不能走单纯的追求规模的发展之路，而是要需努力打造受人尊敬的国际化公司。什么是受人尊敬呢？我们定义为这样几个字：大而强、富而善、新而美。既要有规模，经营业绩要好，持续发展能力要强，同时还能够引领行业的发展。既要受到供应商和合作方的敬重，用户的满意度还要持续提升。同时，还要积极履行社会的责任，股东、企业、员工之间的关系要充分和谐，要得到社会公众积极和正面的评价。
　　中车将深化改革转型升级和创新发展的步伐将进一步加快，进而进一步增强资产保值增值的能力，提升国际化的竞争实力，放大国有资本的功能，把中车打造世界一流高端装备产业集团，中车将牢固树立和践行五大发展理念，不断聚焦未来高端制造的发展态势，努力做到全球行业引领，国企改革先锋，高端装备典范，走向世界的名片。
　　不断培育核心竞争力，突破改革发展的瓶颈，加速培育战略谋划能力，科技创新能力，资源整合调配能力，全球经营管理能力，企业综合治理能力和凝聚人才以及风险防范能力等等，进而使中国中车做强做优做大。
　　所以，我今天主题演讲就是围绕两个字“品质”。企业要为社会提供高质、高端的高品质产品，企业自身要提高和营造改善自己的品质，成为受人尊敬的产品供应者。再次感谢大家！也祝愿中国实业在在座各位的积极努力下，我们一同把中国实业做好，为祖国的发展做出我们大家不懈的努力。谢谢大家！
　　新浪声明：所有会议实录均为现场速记整理，未经演讲者审阅，新浪网登载此文出于传递更多信息之目的，并不意味着赞同其观点或证实其描述。",媒体新闻,12916660895344932017_0_39533,刘化龙：品质已成为实业根基 实业进入讲品质时代,湖南投资,1
"本报讯4月24日，湖南致公麓商企业家服务中心与新西兰湖南商会在长沙签署战略合作协议，共推湖南“创新引领、开放崛起”。
根据协议，双方将本着优势互补、机会共享、互利共赢的目的，自愿结为战略合作伙伴关系，搭建多元化、多层次、多服务的合作平台，共同打造更具创新理念和服务体系的共赢模式，进一步推动海外侨胞来湖南投资、考察，开展经贸文化交流及创新创业，促进湖南经济建设和社会事业的发展。
麓商会会长汤朝阳介绍，麓商会去年12月正式成立，是全国第一个由党派组织指导组建并注册的商会组织。新西兰湖南商会已成为湖南人和湖南企业了解新西兰的重要窗口。希望通过加强合作，推动更多新西兰企业走进湖南，把新西兰的优质产品引进湖南，推动更多湖南企业走入新西兰，把有特色的“湘品”引入新西兰。（李昂）",媒体新闻,12954754330472425891_0_2116,湘新两商会达成战略合作,湖南投资,1
"证券代码：300375 证券简称：鹏翎股份公告编码：2017-051
    天津鹏翎胶管股份有限公司
    2017年半年度业绩预告
    本公司及董事会全体成员保证信息披露的内容真实、准确、完整，没有虚
    假记载、误导性陈述或重大遗漏。
    一、 本期业绩预计情况
    1. 业绩预告时间：2017年1月1日-2017年6月30日
    2. 预计的业绩： .
    .同向下降 .基本持平 .
    √同向上升
    项目
    本报告期
    上年同期
    归属于上市公司股东的
    净利润
    比上年同期变动幅度:3.60%～8.41%
    盈利：6,226.08万元
    盈利：6,450万元～6,750万元
    二、业绩预告审计情况
    本次业绩预告未经过注册会计师审计。
    三、业绩变动原因说明
    1、报告期内，公司按照年度经营计划有序推进各项工作，公司业务规模稳定
    增长，主营业务收入和利润均有不同程度的增长。
    2、预计公司2017年半年度非经常性损益金额约为660万元，主要为与资产相
    关的政府补助摊销收入及公司全资子公司合肥鹏翎胶管有限公司清算收入。
    四、其他相关说明
    本次业绩预告是公司财务部门初步测算的结果。具体财务数据将在公司
    2017年度半年度报告中详细披露。敬请广大投资者理性投资，注意风险。
    特此公告。
    天津鹏翎胶管股份有限公司董事会
    2017年6月26日
",媒体新闻,15191982405300094484_0_588940,[业绩预告]鹏翎股份:2017年半年度业绩预告,湖南投资,0
"  中国证券网讯（记者 李兴彩）阳光电源8日午间公告，公司2017年半年度归属于上市公司股东的净利润约3.16亿元至3.83亿元，同比增长40%-70%。
    公司表示业绩变动主因一是国内光伏市场受上半年政策驱动增长较快，海外市场拓展进一步扩大，增幅较大；二是分布式电站系统集成业务增长较快。
",媒体新闻,945612228625752236_0_439912,阳光电源上半年业绩预增超四成,湖南投资,0
"“2017年全国企业家活动日暨中国企业家年会”于5月6日至7日在株洲举行，中国中车（601766）集团公司董事长刘化龙出席并发言。
    其表示社会在进步，社会需求在变化。现在生活水平高了，大家对产品的要求也就更高了，大家要求要有好的产品，要提供和享受好的服务。当前，实业是真正进入了讲品质的时代，品质已成为实业的根基。
    以下为发言实录：
    刘化龙：各位辛苦！一下午的时间，大家分享了好多成功的经验，也思考了好多的问题。我想作为中国中车，作为我本人，每当我来到湖南，特别是踏上株洲这片土地，每次来的时候，我就会有一种冲动，有一种创业的冲动，有一种澎湃的激情，有一种想在株洲扎根的意愿。
    中车在株洲企业占整个中车总量的1/4，效益贡献也是1/4以上，大家要想实现实业的快速发展，要想实现创业激情梦想实现，就到湖南投资（000548），就到株洲来扎根。
    都说中国湖湘出志士，湖南应该是干实业这些同志的一个精神上的胜地，在4月21号总书记到中车南宁基地进行视察时就强调，一个国家一定要有一个正确的战略选择，要抓好制造业，必须做强实体经济，不能脱实向虚。可以说，这是对我们的一个鼓舞和鞭策。
    今天我们的主题是“弘扬企业家精神，振兴实体经济”，我想围绕这块结合中车这几年走过的路，发言的主题是坚守实业，基业常青，共同和大家分享中国中车这几年，之所以能够发展到今天，之所以能够成为中国高铁名片的重要组成部分，我们的核心体会就振兴高端制造，提升实体经济的竞争力。最最核心的就两个字：品质。
    品质分为两层：一是对企业提供的产品来讲要高端、高质、高品质。对企业来讲，应该是高品质的企业，应该是受到社会方方面面各界尊重的公司。围绕这一点，我想我们要实现这个目标，就要立足实业，通过高品质的产品赢得世界和用户的尊重与信赖。
    坚守实业，首先是品质为先，高端、高质。中国是全球第二大经济体，“十三五”时期是我国经济结构调整转型升级的关键五年，作为人口大国，同时又是发展中的国家，先进制造是我国国运昌盛的基础动力。而先进制造最突出、最重要的特征，我们认为就是产品的高品质。我国2015年已成为制造业的制造大国，但是在品牌塑造、创新能力等等这些方面，我们还不得不承认，我们和世界先进国家的差距还是有的，还没有完全摆脱低质低价的标签，高端高质的产品还不是很丰富。应该说，社会在进步，社会需求在变化。我们从供给端这方面提供的产品也应该相应跟上时代的节奏。要靠我们的供给端结构性的变革，来实现产品的更新换代，来实现产品的升级和发展，进而引导消费，进而扩展市场。
    现在生活水平高了，大家对产品的要求也就更高了，大家要求要有好的产品，要提供和享受好的服务。当前，干实业我们认为是真正地进入讲品质的时代，品质已成为实业的根基。
    高铁大家都知道，作为中国的一张名片，可以说是高端、高质这张名片的核心基因。这些年，高铁在社会上经历了从非议到赞扬的过程。这种转变最最根本的就是靠过硬的品质，打消了人民的疑虑，赢得了市场的通行证。可以说高铁优异表现，自然让中国实业迈向高端增强了信心。自然让人民对中车这样一些企业，给予了充分的肯定。所以说一个好的产品，能为我国制造业树立正面形象，能为实体经济的再次腾飞增添信心。前不久我们已签约印尼雅万高铁，其他国家群众也将享受我们高端制造的成果，感受中国推动世界经济的力量。作为实业界的一员，我们很欣慰地看到，除了高铁之外，中国在高端、高质方面好的产品越来越多，刚才几位嘉宾演讲当中都是中国制造的亮丽名片，都是中国制造的代表。在满足老百姓（603883）享受消费的同时，也不断汇集推动制造业走向中高端的正向效应，所以说干实业要想赢得社会的尊重和支持，品质必须是响当当的。
    坚守实业要埋头苦干，要做强做优，干实业熬的是苦功夫，精雕细琢方为玉，千锤百炼始成钢，干实业需要的是锲而不舍、继而不息，需要去除浮躁、自我挑战。作为一个坚守实业的公司，中车的核心价值观正心正道，善做善成。“正”字干事充满正气，尊重市场规律，善字就是顺应时代的变化，不断创新。专心致志把事情做成，秉承这样的实业精神，每时每刻都是在做匠心营造。专注做好每一件产品，高铁是当今高新技术的集成，能够想到绝大多数的现代技术比如说机械、材料、电子、计算机、网络恭城方针在高铁有所体现，高端精密的产品也是一道一道的工序，一个一个的零件，靠我们脚踏实地，整个过程都是倾注我们的工匠精神。
    一个真正的企业要想成为优秀，必须为用户着想，今天和张总交流学习的时候，张总提出的理念，用户至上，用户怎么样引导怎么样满足用户的需求，都很有启发，确确实实感受到这方面的变化。中车正在做智能制造，希望为大家提供更加完美的交通出行的体验。去年9月在柏林轨道交通装备展上，中国中车推出了智慧列车方案，应该说在业界引起了强烈的反响。在智能列车上将来坐高铁不仅享受到普通的旅行，同时还要在列车上可以购物、享受、娱乐、网购，可能会在将来列车玻璃就是一个屏幕，大家可以欣赏各种东西，你可以办公等等。智慧列车的生态圈新技术与现有技术进行完美的结合，不断进行产品的迭代升级，满足群众的需求和用户的需要，走在时代的前列。
    当前，中国制造2025顶层设计已基本完成，全面转入实施阶段，中车先后有五个项目入选了工信部智能制造新模式示范项目，有另外6个项目纳入到工信部智能制造综合标准化和新模式项目，总投资将达到23亿元以上。中车正在按照高端、智能、绿色、服务、这样产业发展方向，在技术、管理、商业模式等方面实现全面的转型升级，抢占未来市场的制高点。
    要坚守实业，我们认为还应该不忘初心，这样才能做到基业常青。中车见证了我国民族工业的全部历程，最早的工厂已经有136年的历史，在中车50多家子公司当中有15家超过百岁。可以说中车的几代人一直为振兴民族工业在奋斗，这个初心我们现在也一直在坚守。中车当前正在转型，正在不断地提升软实力，让软实力和硬实力很好匹配，目的就是让站在制造业的高端，努力走出一条质量更高，效益更好，结构更优，后劲更足的发展的新路，为我国的经济发展和社会进步做出贡献。
    此时此刻，弘扬企业家精神十分重要，所以作为一个企业家，我们的理解：创新是灵魂，敬业是动力，学习是关键，执着是本色，诚信是基石。在中车内部一直强调高管要有激情、有干劲，有活力，在经济新常态下，如果不能对宏观政策、环境和机遇保持高度的敏感性，如果不能打破常规，让视野变宽，维度变广，空间变大，企业随时都有被淘汰的风险。
    中车要基业常青，就不能走单纯的追求规模的发展之路，而是要需努力打造受人尊敬的国际化公司。什么是受人尊敬呢？我们定义为这样几个字：大而强、富而善、新而美。既要有规模，经营业绩要好，持续发展能力要强，同时还能够引领行业的发展。既要受到供应商和合作方的敬重，用户的满意度还要持续提升。同时，还要积极履行社会的责任，股东、企业、员工之间的关系要充分和谐，要得到社会公众积极和正面的评价。
    中车将深化改革转型升级和创新发展的步伐将进一步加快，进而进一步增强资产保值增值的能力，提升国际化的竞争实力，放大国有资本的功能，把中车打造世界一流高端装备产业集团，中车将牢固树立和践行五大发展理念，不断聚焦未来高端制造的发展态势，努力做到全球行业引领，国企改革先锋，高端装备典范，走向世界的名片。
    不断培育核心竞争力，突破改革发展的瓶颈，加速培育战略谋划能力，科技创新能力，资源整合调配能力，全球经营管理能力，企业综合治理能力和凝聚人才以及风险防范能力等等，进而使中国中车做强做优做大。
    所以，我今天主题演讲就是围绕两个字“品质”。企业要为社会提供高质、高端的高品质产品，企业自身要提高和营造改善自己的品质，成为受人尊敬的产品供应者。再次感谢大家！也祝愿中国实业在在座各位的积极努力下，我们一同把中国实业做好，为祖国的发展做出我们大家不懈的努力。谢谢大家！
    新浪声明：所有会议实录均为现场速记整理，未经演讲者审阅，新浪网登载此文出于传递更多信息之目的，并不意味着赞同其观点或证实其描述。",媒体新闻,12916660895344932017_0_39533,刘化龙：品质已成为实业根基 实业进入讲品质时代,湖南投资,0
