第一章,0.0,3.0,0.0,1.0
日,0.0,21.0,0.0,1.0
股东会,0.0,3.0,0.0,1.0
纺织,0.0,63.0,0.0,1.0
泰,0.0,12.0,0.0,1.0
000543,0.0,3.0,0.0,1.0
修改,0.0,33.0,0.0,1.0
000719,0.0,3.0,0.0,1.0
倍,0.0,6.0,0.0,1.0
若干意见,0.0,3.0,0.0,1.0
准则,0.0,3.0,0.0,1.0
股东,0.0,15.0,0.0,1.0
2001,0.0,3.0,0.0,1.0
规范,0.0,9.0,0.0,1.0
002701,0.0,3.0,0.0,1.0
董事长,0.0,3.0,0.0,1.0
年,0.0,30.0,0.0,1.0
月,0.0,18.0,0.0,1.0
泰纶,0.0,6.0,0.0,1.0
具体,0.0,9.0,0.0,1.0
人,0.0,6.0,0.0,1.0
德恒,0.0,3.0,0.0,1.0
538,0.0,3.0,0.0,1.0
.,0.0,3.0,0.0,1.0
000560,0.0,3.0,0.0,1.0
603188,0.0,3.0,0.0,1.0
规则,0.0,6.0,0.0,1.0
提请,0.0,3.0,0.0,1.0
申能,0.0,3.0,0.0,1.0
:,0.0,12.0,0.0,1.0
第一条,0.0,3.0,0.0,1.0
以下,0.0,3.0,0.0,1.0
现任,0.0,6.0,0.0,1.0
002001,0.0,3.0,0.0,1.0
结构,0.0,3.0,0.0,1.0
议案,0.0,24.0,0.0,1.0
监事会,0.0,27.0,0.0,1.0
拟,0.0,9.0,0.0,1.0
二商,0.0,3.0,0.0,1.0
 ,0.0,27.0,0.0,1.0
授权,0.0,3.0,0.0,1.0
不足,0.0,6.0,0.0,1.0
000667,0.0,3.0,0.0,1.0
电力,0.0,3.0,0.0,1.0
商务部,0.0,3.0,0.0,1.0
15,0.0,3.0,0.0,1.0
Ａ,0.0,12.0,0.0,1.0
简称,0.0,3.0,0.0,1.0
大地,0.0,3.0,0.0,1.0
组成,0.0,3.0,0.0,1.0
结合,0.0,6.0,0.0,1.0
议事规则,0.0,33.0,0.0,1.0
原,0.0,3.0,0.0,1.0
通过,0.0,3.0,0.0,1.0
合伙人,0.0,3.0,0.0,1.0
山东,0.0,3.0,0.0,1.0
静态,0.0,3.0,0.0,1.0
同意,0.0,3.0,0.0,1.0
北京,0.0,6.0,0.0,1.0
因泰纶,0.0,6.0,0.0,1.0
股份,0.0,75.0,0.0,1.0
内容,0.0,6.0,0.0,1.0
伊份,0.0,6.0,0.0,1.0
市盈率,0.0,6.0,0.0,1.0
外商投资,0.0,6.0,0.0,1.0
之,0.0,3.0,0.0,1.0
各位,0.0,12.0,0.0,1.0
进一步,0.0,3.0,0.0,1.0
13,0.0,3.0,0.0,1.0
事宜,0.0,3.0,0.0,1.0
《,0.0,69.0,0.0,1.0
指引,0.0,6.0,0.0,1.0
修订,0.0,21.0,0.0,1.0
除,0.0,6.0,0.0,1.0
审议,0.0,3.0,0.0,1.0
总则,0.0,3.0,0.0,1.0
主板,0.0,6.0,0.0,1.0
完毕,0.0,3.0,0.0,1.0
管理,0.0,3.0,0.0,1.0
董事会,0.0,36.0,0.0,1.0
有限公司,0.0,81.0,0.0,1.0
〔,0.0,3.0,0.0,1.0
条款,0.0,21.0,0.0,1.0
章程,0.0,6.0,0.0,1.0
置业,0.0,3.0,0.0,1.0
进行,0.0,6.0,0.0,1.0
中国证监会,0.0,3.0,0.0,1.0
鲁,0.0,12.0,0.0,1.0
有限责任,0.0,3.0,0.0,1.0
持有,0.0,3.0,0.0,1.0
外经贸,0.0,3.0,0.0,1.0
皖能,0.0,3.0,0.0,1.0
提交,0.0,3.0,0.0,1.0
号,0.0,3.0,0.0,1.0
上述,0.0,6.0,0.0,1.0
2015,0.0,6.0,0.0,1.0
集团,0.0,3.0,0.0,1.0
中国证券监督管理委员会,0.0,3.0,0.0,1.0
大业,0.0,3.0,0.0,1.0
根据,0.0,9.0,0.0,1.0
见,0.0,3.0,0.0,1.0
关于,0.0,33.0,0.0,1.0
后,0.0,3.0,0.0,1.0
所持,0.0,3.0,0.0,1.0
办理,0.0,3.0,0.0,1.0
深圳证券交易所,0.0,6.0,0.0,1.0
为,0.0,3.0,0.0,1.0
亚邦,0.0,3.0,0.0,1.0
转,0.0,3.0,0.0,1.0
],0.0,12.0,0.0,1.0
副董事长,0.0,3.0,0.0,1.0
涉及,0.0,3.0,0.0,1.0
传媒,0.0,3.0,0.0,1.0
新和成,0.0,3.0,0.0,1.0
生效,0.0,3.0,0.0,1.0
〕,0.0,3.0,0.0,1.0
申请,0.0,6.0,0.0,1.0
建军,0.0,3.0,0.0,1.0
将,0.0,6.0,0.0,1.0
治理,0.0,3.0,0.0,1.0
向,0.0,3.0,0.0,1.0
非上市,0.0,21.0,0.0,1.0
个股,0.0,6.0,0.0,1.0
附件,0.0,6.0,0.0,1.0
名,0.0,3.0,0.0,1.0
徐,0.0,3.0,0.0,1.0
持,0.0,6.0,0.0,1.0
：,0.0,18.0,0.0,1.0
》,0.0,69.0,0.0,1.0
其他,0.0,6.0,0.0,1.0
奥,0.0,3.0,0.0,1.0
流通,0.0,18.0,0.0,1.0
外资股,0.0,21.0,0.0,1.0
转为,0.0,15.0,0.0,1.0
）,0.0,33.0,0.0,1.0
资发,0.0,3.0,0.0,1.0
事务所律师,0.0,3.0,0.0,1.0
股东大会,0.0,12.0,0.0,1.0
鉴于,0.0,3.0,0.0,1.0
8,0.0,36.0,0.0,1.0
公司章程,0.0,9.0,0.0,1.0
独董,0.0,6.0,0.0,1.0
全权,0.0,3.0,0.0,1.0
所,0.0,6.0,0.0,1.0
(,0.0,9.0,0.0,1.0
B股,0.0,18.0,0.0,1.0
百大,0.0,3.0,0.0,1.0
（,0.0,36.0,0.0,1.0
外,0.0,9.0,0.0,1.0
由,0.0,3.0,0.0,1.0
对,0.0,6.0,0.0,1.0
独立,0.0,15.0,0.0,1.0
披露,0.0,3.0,0.0,1.0
上市,0.0,9.0,0.0,1.0
1,0.0,9.0,0.0,1.0
信息,0.0,3.0,0.0,1.0
瑞金,0.0,3.0,0.0,1.0
辞职,0.0,3.0,0.0,1.0
昆,0.0,3.0,0.0,1.0
),0.0,9.0,0.0,1.0
有关,0.0,9.0,0.0,1.0
美好,0.0,3.0,0.0,1.0
如下,0.0,3.0,0.0,1.0
运作,0.0,9.0,0.0,1.0
规定,0.0,6.0,0.0,1.0
等,0.0,15.0,0.0,1.0
问题,0.0,3.0,0.0,1.0
相关,0.0,9.0,0.0,1.0
