日,9.0,18.0,0.3333333333333333,0.6666666666666666
斯德哥尔摩,6.0,0.0,1.0,0.0
商业,3.0,0.0,1.0,0.0
溢价,3.0,0.0,1.0,0.0
社会,3.0,0.0,1.0,0.0
无人机,3.0,0.0,1.0,0.0
王义,0.0,3.0,0.0,1.0
资本,0.0,3.0,0.0,1.0
昨日,6.0,0.0,1.0,0.0
史耀斌,3.0,0.0,1.0,0.0
国家,6.0,6.0,0.5,0.5
高星,3.0,3.0,0.5,0.5
提问,6.0,0.0,1.0,0.0
日本,3.0,0.0,1.0,0.0
规范,3.0,0.0,1.0,0.0
完成,3.0,0.0,1.0,0.0
升值,3.0,0.0,1.0,0.0
行长,3.0,0.0,1.0,0.0
中华,0.0,3.0,0.0,1.0
即将,0.0,6.0,0.0,1.0
年,12.0,3.0,0.8,0.2
34,3.0,0.0,1.0,0.0
回答,3.0,0.0,1.0,0.0
高峰论坛,3.0,12.0,0.2,0.8
产品,3.0,0.0,1.0,0.0
/,3.0,42.0,0.06666666666666667,0.9333333333333333
、,24.0,36.0,0.4,0.6
TWAS,3.0,0.0,1.0,0.0
hexun,0.0,6.0,0.0,1.0
高端,3.0,0.0,1.0,0.0
基本,3.0,0.0,1.0,0.0
‘,9.0,12.0,0.42857142857142855,0.5714285714285714
CAS,3.0,0.0,1.0,0.0
访谈,0.0,3.0,0.0,1.0
采访,3.0,0.0,1.0,0.0
巨贪,3.0,0.0,1.0,0.0
走访,3.0,0.0,1.0,0.0
到,6.0,0.0,1.0,0.0
查询,3.0,0.0,1.0,0.0
药物,0.0,3.0,0.0,1.0
竞争力,0.0,3.0,0.0,1.0
经济,3.0,0.0,1.0,0.0
拿到,0.0,3.0,0.0,1.0
深厚,0.0,3.0,0.0,1.0
:,0.0,9.0,0.0,1.0
权力,6.0,0.0,1.0,0.0
网页,3.0,0.0,1.0,0.0
拥有,3.0,0.0,1.0,0.0
针对,0.0,6.0,0.0,1.0
例行,3.0,0.0,1.0,0.0
所在国,3.0,0.0,1.0,0.0
获得,3.0,0.0,1.0,0.0
品牌,0.0,3.0,0.0,1.0
国际事务,0.0,3.0,0.0,1.0
显示,6.0,0.0,1.0,0.0
《,6.0,0.0,1.0,0.0
美,0.0,3.0,0.0,1.0
Sensofusion,3.0,0.0,1.0,0.0
传统,3.0,0.0,1.0,0.0
观点,3.0,6.0,0.3333333333333333,0.6666666666666666
一带,9.0,27.0,0.25,0.75
所,0.0,3.0,0.0,1.0
称,6.0,0.0,1.0,0.0
本文,3.0,3.0,0.5,0.5
美方,3.0,0.0,1.0,0.0
首次,3.0,0.0,1.0,0.0
PHARNEXT,0.0,3.0,0.0,1.0
历年,0.0,3.0,0.0,1.0
法律,3.0,0.0,1.0,0.0
大幅,3.0,0.0,1.0,0.0
调控,3.0,0.0,1.0,0.0
交流,0.0,9.0,0.0,1.0
买入,3.0,0.0,1.0,0.0
天士力,0.0,6.0,0.0,1.0
成,3.0,0.0,1.0,0.0
下称,3.0,0.0,1.0,0.0
官,3.0,0.0,1.0,0.0
即贵,0.0,3.0,0.0,1.0
着,6.0,0.0,1.0,0.0
接受,3.0,0.0,1.0,0.0
对,3.0,0.0,1.0,0.0
万平方米,3.0,0.0,1.0,0.0
按计划,3.0,0.0,1.0,0.0
股东,0.0,3.0,0.0,1.0
中,0.0,6.0,0.0,1.0
日至,3.0,3.0,0.5,0.5
熟悉,6.0,0.0,1.0,0.0
协办,0.0,3.0,0.0,1.0
制药,0.0,3.0,0.0,1.0
北京,30.0,9.0,0.7692307692307693,0.23076923076923078
3,3.0,0.0,1.0,0.0
当地,3.0,0.0,1.0,0.0
实验室,6.0,0.0,1.0,0.0
IMAGE,0.0,9.0,0.0,1.0
签订合同,3.0,0.0,1.0,0.0
宣称,3.0,0.0,1.0,0.0
科学院,3.0,0.0,1.0,0.0
i4,0.0,3.0,0.0,1.0
沿线,3.0,0.0,1.0,0.0
亿元,6.0,0.0,1.0,0.0
副,3.0,6.0,0.3333333333333333,0.6666666666666666
瑞典,9.0,0.0,1.0,0.0
戏称,3.0,0.0,1.0,0.0
曹,6.0,0.0,1.0,0.0
部署,3.0,0.0,1.0,0.0
进一步,3.0,0.0,1.0,0.0
用户,9.0,0.0,1.0,0.0
持续,3.0,0.0,1.0,0.0
保持,3.0,0.0,1.0,0.0
调,3.0,0.0,1.0,0.0
项目,18.0,6.0,0.75,0.25
药学会,0.0,3.0,0.0,1.0
无法,3.0,0.0,1.0,0.0
合肥,3.0,0.0,1.0,0.0
对此,0.0,3.0,0.0,1.0
货值,3.0,0.0,1.0,0.0
背景,3.0,3.0,0.5,0.5
启动,3.0,0.0,1.0,0.0
供稿,3.0,3.0,0.5,0.5
促进会,0.0,3.0,0.0,1.0
张晓赫,3.0,0.0,1.0,0.0
基因,0.0,3.0,0.0,1.0
完毕,3.0,0.0,1.0,0.0
日前,3.0,0.0,1.0,0.0
长期以来,3.0,0.0,1.0,0.0
非常,3.0,0.0,1.0,0.0
300157,0.0,3.0,0.0,1.0
麓,12.0,0.0,1.0,0.0
节能,0.0,3.0,0.0,1.0
邀请,0.0,3.0,0.0,1.0
经过,3.0,0.0,1.0,0.0
报道,12.0,3.0,0.8,0.2
总,6.0,0.0,1.0,0.0
进行,3.0,3.0,0.5,0.5
<,0.0,9.0,0.0,1.0
和讯网,3.0,3.0,0.5,0.5
网络,0.0,3.0,0.0,1.0
一位,6.0,0.0,1.0,0.0
赫尔辛基,3.0,0.0,1.0,0.0
疼痛,3.0,0.0,1.0,0.0
600056,0.0,3.0,0.0,1.0
比如,0.0,3.0,0.0,1.0
仍,3.0,0.0,1.0,0.0
cn,0.0,6.0,0.0,1.0
科学家,0.0,6.0,0.0,1.0
限制,3.0,0.0,1.0,0.0
声明,3.0,3.0,0.5,0.5
联合,9.0,3.0,0.75,0.25
还是,3.0,0.0,1.0,0.0
神州,0.0,3.0,0.0,1.0
】,3.0,3.0,0.5,0.5
Airfence,3.0,0.0,1.0,0.0
组委会,0.0,3.0,0.0,1.0
柯银斌,0.0,6.0,0.0,1.0
光热,0.0,3.0,0.0,1.0
计算,3.0,0.0,1.0,0.0
海军,3.0,0.0,1.0,0.0
局局长,6.0,0.0,1.0,0.0
月底,6.0,0.0,1.0,0.0
新闻,6.0,0.0,1.0,0.0
2009,3.0,0.0,1.0,0.0
从,6.0,0.0,1.0,0.0
官网,0.0,3.0,0.0,1.0
　,0.0,18.0,0.0,1.0
=,0.0,9.0,0.0,1.0
为,9.0,3.0,0.75,0.25
第六届,3.0,0.0,1.0,0.0
com,0.0,6.0,0.0,1.0
部长,3.0,0.0,1.0,0.0
牛,3.0,0.0,1.0,0.0
开泰,3.0,0.0,1.0,0.0
均价,3.0,0.0,1.0,0.0
创新,3.0,6.0,0.3333333333333333,0.6666666666666666
研究所,3.0,3.0,0.5,0.5
相关,3.0,0.0,1.0,0.0
研究员,0.0,9.0,0.0,1.0
法国,0.0,3.0,0.0,1.0
控股集团,0.0,3.0,0.0,1.0
大多,0.0,3.0,0.0,1.0
所长,0.0,3.0,0.0,1.0
产业,0.0,3.0,0.0,1.0
卓越,3.0,0.0,1.0,0.0
中介,3.0,0.0,1.0,0.0
基层,3.0,0.0,1.0,0.0
昌吉回族自治州,0.0,3.0,0.0,1.0
研究院,0.0,3.0,0.0,1.0
配合,3.0,3.0,0.5,0.5
将,9.0,3.0,0.75,0.25
昌平区,3.0,0.0,1.0,0.0
如何,0.0,3.0,0.0,1.0
现象,3.0,0.0,1.0,0.0
很多,3.0,0.0,1.0,0.0
上报,3.0,0.0,1.0,0.0
加强,0.0,6.0,0.0,1.0
异常,3.0,0.0,1.0,0.0
营销,3.0,0.0,1.0,0.0
批准,6.0,0.0,1.0,0.0
查阅,0.0,3.0,0.0,1.0
中科院,6.0,0.0,1.0,0.0
委员,0.0,6.0,0.0,1.0
作战,3.0,0.0,1.0,0.0
学术交流,3.0,0.0,1.0,0.0
症结,3.0,0.0,1.0,0.0
许多,3.0,0.0,1.0,0.0
研究,0.0,6.0,0.0,1.0
院长,3.0,0.0,1.0,0.0
泰岳,0.0,3.0,0.0,1.0
