keywords,sentence,article_no,source,title or content
深圳能源,　　深圳能源(行情000027，诊股)晚间公告，广东省发改委决定调整广东省发电企业上网电价，省内现有燃煤机组（含热电联产机组）的上网电价提高0.0025元/千瓦时（含税）,0,媒体新闻,c,1
深圳能源,深圳能源：广东省电企业上网电价上调 将增加营收,0,媒体新闻,t,1
深圳能源,　　粤港澳大湾区概念股：坐拥大湾区优质基础口粮 深圳能源趁势加速产业升级　　兵马未动，粮草先行,1,媒体新闻,c,1
深圳能源,能源是现代经济的“基础口粮”，上海证券报调研组此次粤港澳大湾区系列调研，能源类公司就选择了深圳能源(6.71 -0.74%，诊股),1,媒体新闻,c,1
深圳能源,从特区升级到湾区，深圳能源又将如何参与这一宏大的新规划?　　“打开了巨大的发展空间!”深圳能源董秘邵崇表示,1,媒体新闻,c,1
深圳能源,”　　据了解，深圳能源在城市固体废物处理方面的技术优势和高标准建设运营早已获得市场高度认可，目前在深圳龙岗建设全球最大的垃圾发电站(日处理垃圾5000吨)，已成为业界标杆性项目,1,媒体新闻,c,1
深圳能源,　　立足大湾区深耕三大主业　　调研组一行刚登上深圳能源办公楼坐定，乌云低垂的窗外就下起瓢泼大雨,1,媒体新闻,c,1
深圳能源,”对于公司与大湾区的关系，深圳能源副总裁曹宏如此介绍，深圳能源发轫于深圳，随深圳高速发展而持续壮大，未来将立足大湾区，走向全国，走向全世界,1,媒体新闻,c,1
深圳能源,　　深圳能源成立于1991年，从最初的电力业务不断发展，目前已拥有电力、燃气、城市固废处理等三大主业,1,媒体新闻,c,1
深圳能源,　　除了电厂外，深圳能源还涉足大湾区的天然气供应,1,媒体新闻,c,1
深圳能源,粤港澳大湾区概念股：坐拥大湾区优质基础口粮 深圳能源趁势加速,1,媒体新闻,t,1
深圳能源,能源是现代经济的“基础口粮”，上海证券报调研组此次粤港澳大湾区系列调研，能源类公司就选择了深圳能源,2,媒体新闻,c,1
深圳能源,从特区升级到湾区，深圳能源又将如何参与这一宏大的新规划,2,媒体新闻,c,1
深圳能源,”深圳能源董秘邵崇表示,2,媒体新闻,c,1
深圳能源,”　　据了解，深圳能源在城市固体废物处理方面的技术优势和高标准建设运营早已获得市场高度认可，目前在深圳龙岗建设全球最大的垃圾发电站（日处理垃圾5000吨），已成为业界标杆性项目,2,媒体新闻,c,1
深圳能源,　　立足大湾区深耕三大主业　　调研组一行刚登上深圳能源办公楼坐定，乌云低垂的窗外就下起瓢泼大雨,2,媒体新闻,c,1
深圳能源,”对于公司与大湾区的关系，深圳能源副总裁曹宏如此介绍，深圳能源发轫于深圳，随深圳高速发展而持续壮大，未来将立足大湾区，走向全国，走向全世界,2,媒体新闻,c,1
深圳能源,　　深圳能源成立于1991年，从最初的电力业务不断发展，目前已拥有电力、燃气、城市固废处理等三大主业,2,媒体新闻,c,1
深圳能源,　　除了电厂外，深圳能源还涉足大湾区的天然气供应,2,媒体新闻,c,1
深圳能源,　　深圳能源在大湾区显然是环保细分领域的强中手,2,媒体新闻,c,1
深圳能源,据深圳能源2016年年报，当年公司处理生活垃圾255万吨，已投产垃圾焚烧发电处理能力7050吨/日，另有多个垃圾焚烧发电项目在建或开展前期工作,2,媒体新闻,c,1
深圳能源,　　适度创新盘活土地资源　　在深耕三大主业的基础上，深圳能源还结合大湾区规划方向，思考多重创新途径，以激活手中的土地资源、金融资源,2,媒体新闻,c,1
深圳能源,　　大量参与基础能源建设和环保处置基地的建设，也让深圳能源沉淀了一些电厂配套土地资源，而这又构成了公司“三轮两翼”战略中“能源置地”的基础,2,媒体新闻,c,1
深圳能源,”深圳能源董事兼财务总监俞浩女士介绍说,2,媒体新闻,c,1
深圳能源,　　据查，深圳能源目前持有国泰君安A股1.54亿股（市值逾30亿元），H股1亿股（市值约16亿港元），合计占国泰君安总股本约2.93%,2,媒体新闻,c,1
深圳能源,　　借势大湾区规划加速升级　　作为2005年即获提名进入深圳能源董事会的资深董事，早年曾在华能履职的曹宏对大湾区的思考更具前瞻性,2,媒体新闻,c,1
深圳能源,”　　据深圳能源的“十三五”规划，公司计划能源电力板块在“十三五”期间大幅增长，控股装机容量由目前的约800万千瓦增长到1300万千瓦左右，其中煤电和气电板块增长50%至60%，风电、光伏和水电等新能源板块增长都在100%以上，如水电计划从72.5万千瓦增长到150万千瓦,2,媒体新闻,c,1
