keywords,sentence,article_no,source,title or content
北大荒,　　中国经济网北京8月7日讯 今日，黑龙江农垦中院公布了原北大荒农业股份有限公司八五六分公司第27作业站站长何某贪污案的二审裁定书,0,媒体新闻,c,1
北大荒,　　一审判决结果显示2011年1月至6月，时任黑龙江北大荒农业股份有限公司八五六分公司第27作业站站长的被告人何某，利用职务便利以支付化肥款名义从黑龙江北大荒农业股份有限公司八五六分公司第27作业站套取人民币422156元，将此款据为己有,0,媒体新闻,c,1
北大荒,北大荒一分站长贪污42万判3年 被告不服上诉被驳回,0,媒体新闻,t,1
北大荒,　　中国北大荒(行情600598，诊股)（00039-HK）公布，公司认购协议之先决条件已获达成及认购事项已于2017年8月3日完成,1,媒体新闻,c,1
北大荒,中国北大荒(00039,1,媒体新闻,t,1
北大荒,　　智通财经APP讯，中国北大荒（00039）发布公告，于2017年8月3日，该公司完成发行3.09亿股认购股份，相当于该公司经发行扩大的已发行股本约5.67%,2,媒体新闻,c,1
北大荒,中国北大荒完成配售3.09亿股 筹资1.3亿港元,2,媒体新闻,t,1
北大荒,"<IMAGE SRC=""http://i4.hexun.com/2017-08-02/190290437.png"" >北大荒营销公司董事长贪污受贿　　和讯网消息 8月1日，黑龙江省漠河县人民法院公布被告人李某某贪污受贿一案刑事判决书",3,媒体新闻,c,1
北大荒,　　判决书显示，被告人李某某，女，1978年7月8日出生，汉族，大专文化，中共党员，系北大荒营销股份有限公司董事长、总经理，户籍所在地北京市昌平区,3,媒体新闻,c,1
北大荒,李某某在担任北大荒营销股份有限公司（国有股份制公司）总经理期间，先后于2010年、2011年、2012年分三次收受黑龙江天锦食用菌有限公司（自然人股份制公司）经理高鹏存有人民币5万元、10万元、10万元的银行卡三张，合计人民币25万元，均用于被告人李某某的个人消费,3,媒体新闻,c,1
北大荒,　　2011年10月，被告人李某某在担任北大荒营销股份有限公司（国有股份制公司）董事长、总经理期间，收受黑龙江省国正装饰有限公司人员杨某某的钱款人民币10万元，并将该笔钱款存入被告人李某某个人名下的账户，据为己有,3,媒体新闻,c,1
北大荒,李某某在担任北大荒营销股份有限公司总经理（聘任、聘期三年）期间，于2015年6月份负责主办“北大荒”杯绿色食品青年电商销售大赛活动，被告人李某某利用职务上的便利套取公款人民币5万元，于2015年10月10日存入北大荒营销股份有限公司财务人员齐威名下的银行卡中供自己使用,3,媒体新闻,c,1
北大荒,北大荒营销公司董事长贪污受贿 自首退赃获缓刑5年,3,媒体新闻,t,1
北大荒,　　本期【卓越推】组合：北大荒（600598）、好当家（600467）,4,媒体新闻,c,1
北大荒,北大荒（600598） （2017-07-28 收盘价 11.03 元）核心推荐理由：　　1、夯实农业基础，着力产业链搭建,4,媒体新闻,c,1
北大荒,　　佳沃北大荒公司在八五六分公司完成了 2 万亩有机稻田、绿色稻田基地种植,4,媒体新闻,c,1
北大荒,继上为了丰富公司的获利渠道，公司于 2016 年 11 月 2 日通过下属的全资子公司北大荒投资管理有限公司与中航国际粮油公司、卓信粮食储备管理公司共同成立黑龙江中航北大荒现代农业有限公司，由中航粮油公司控股经营,4,媒体新闻,c,1
北大荒,其中北大荒龙垦麦芽公司 2016 年减亏 3，920 万元；北大荒纸业公司同比减亏6，731 万元,4,媒体新闻,c,1
北大荒,浩良河化肥分公司同比减亏 9，461 万元；北大荒鑫亚经贸公司 2016 年实现净利润 393 万元，同比减亏 676 万元；北大荒鑫都房地产公司 2016 年实现净利润（归属于母公司所有者）-1，153 万元，同比增亏 1，319 万元，主要原因是销售存量房减少导致毛利减少所致,4,媒体新闻,c,1
