keywords,sentence,article_no,source,title or content
外高桥,    资料显示，上海自贸区启东生物科技创新协作园是外高桥（启东）产业园的一个“园中园”,0,媒体新闻,c,1
外高桥,外高桥（启东）产业园以高端机械、电子产业为目标定位，重点引进世界500强企业及国内知名大企业，采取“统一规划、成片开发、分期建设”的模式,0,媒体新闻,c,1
外高桥,如今，外高桥（启东）产业园已形成了以外向型生产加工业为主，物流、贸易产业为辅，生产、办公、生活设施完备的综合性大型产业园，更成为外高桥保税区的一块“飞地”,0,媒体新闻,c,1
外高桥,据外高桥集团股份方面介绍，目前外高桥（启东）产业园在园企业近20家，总投资超过10亿元,0,媒体新闻,c,1
外高桥,其中就提到外高桥（启东）产业园,0,媒体新闻,c,1
外高桥,    资料显示，外高桥（启东）产业园由外高桥集团与启东市政府共同开发,0,媒体新闻,c,1
外高桥,当初，有项目的外高桥没有多余的发展空间，有发展空间的启东则亟需好项目落地,0,媒体新闻,c,1
外高桥,2008年，双方在启东打造规划面积达5平方公里的外高桥（启东）产业园，开启了实践长三角区域经济一体化、上海首例跨省联办开发区的“启东模式”,0,媒体新闻,c,1
外高桥,外高桥（启东）产业园打造“飞地经济”标杆,0,媒体新闻,t,1
外高桥,上海外高桥集团股份有限公司    董事会议事规则    (2016年6月修订)    第一条 宗旨    为了建立完善的法人治理结构，进一步规范本公司董事会的议事方式和决    策程序，促使董事和董事会有,1,媒体新闻,c,1
外高桥,[董事会]外高桥:董事会议事规则（2016年6月修订）,1,媒体新闻,t,1
外高桥, 证券代码：600648 900912 证券简称：外高桥外高B股 公告编号：2017-016    上海外高桥集团股份有限公司    关于召开2016年年度股东大会的通知    本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述    或者重大遗漏，并对其内容的真实性、准确性和完整性承担个别及连带责任,2,媒体新闻,c,1
外高桥,的表决方式是现场投票和网络投票相结    合的方式    (四) 现场会议召开的日期、时间和地点    召开的日期时间：2017年6月14日 14点00分    召开地点：上海市杨高北路 1000 号外高桥皇冠假日酒店二楼一号会议室    (五) 网络投票的系统、起止日期和投票时间,2,媒体新闻,c,1
外高桥,    2、 特别决议议案：6、12    3、 对中小投资者单独计票的议案：5-9、11    4、 涉及关联股东回避表决的议案：8    应回避表决的关联股东名称：上海外高桥（集团）有限公司、鑫益（香港）    投资有限公司    5、 涉及优先股股东参与表决的议案：无    三、 股东大会投票注意事项    (一) 本公司股东通过上海证券交易所股东大会网络投票系统,2,媒体新闻,c,1
