keywords,sentence,article_no,source,title or content
新大洲,　　而作为国内一线企业的新大洲本田，近年来在摩托车电子商务上发力频频，并取得了不少辉煌的战绩,0,媒体新闻,c,1
新大洲,　　而成功背后隐藏的，则是新大洲本田覆盖全国的经销商网络和日益完善的电子商务管理流程,0,媒体新闻,c,1
新大洲,　　随着越来越多的成功，新大洲本田也将越来越多的车型投入到电子商务平台,0,媒体新闻,c,1
新大洲,在这个火红的7月，新大洲本田京东旗舰店将盛大开业,0,媒体新闻,c,1
新大洲,"0日至7月31日，　　二、明星车型<IMAGE SRC=""http://upload.mnw.cn/2017/0707/1499400123394.jpg"" >　　1、CBF190X——稳重的中锋　　新大洲本田首款多功能休旅车，在动力调教、外观造型、乘骑姿式、装备配置等各方面，都充分考虑到旅行的需求做了特别设计，是长途摩旅的可靠选择",0,媒体新闻,c,1
新大洲,　　2、CBF190R——凌厉的大前锋　　新大洲本田旗舰街车，具有夸张凌厉的运动风格，动感十足、外观前卫,0,媒体新闻,c,1
新大洲,　　3、战驭150L——狂野的小前锋　　战驭150L来自本田荣耀的XR越野家族，是一款由新大洲本田代工，畅销南美市场公路越野车,0,媒体新闻,c,1
新大洲,　　5、mono——呆萌的控球后卫　　新大洲本田mono，是以本田Giorno为原型研发的电摩产品，配备了60V20A大容量电池、1200W大功率电机、配合12管正弦波控制器及CBS联动刹车系统，不仅仅拥有性能上的优越，更拥有舒适的驾乘感受和安全骑行保障,0,媒体新闻,c,1
新大洲,　　三、活动政策：　　本次活动，新大洲本田给出了前所未有的力度,0,媒体新闻,c,1
新大洲,　　新大洲本田针对每款车型都精心了精细搭配，装备包括骑行服、头盔、手套、报警碟刹锁等，让你买车一步到位更省心,0,媒体新闻,c,1
新大洲,不同平台赠送礼品如下：　　京东平台：50元京东E卡（E卡直接发到用户京东账户内，可在“我的京东”-“京东卡/E卡”中查看）　　苏宁/官网/牛魔网平台：50元话费　　四、活动平台：　　京东商城　　苏宁易购　　牛摩网商城　　新大洲本田官方商城　　本次活动，新大洲本田拿出来众多的热销车型，以及前所未有的力度,0,媒体新闻,c,1
新大洲,聚力电商 新大洲本田梦之队集结准备抢7,0,媒体新闻,t,1
新大洲,　　新大洲A15日晚间公告，公司正在筹划收购资产的重大事项，交易标的为牛肉行业公司股权，该事项可能构成重大资产重组,1,媒体新闻,c,1
新大洲,新大洲A停牌筹划收购牛肉行业公司股权,1,媒体新闻,t,1
新大洲,　　报告期内，恒勃股份营业收入比去年同期增长21.37%，主要原因是恒勃股份积极开拓汽车市场，广州汽车集团乘用车有限公司、浙江远景汽配有限公司等客户销售额增长较快；摩托车市场销售额比去年增长，五羊—本田摩托车（广州）有限公司、新大洲本田摩托有限公司等客户销售额增长较快；随着恒勃股份进一步提升产品附加值，加强对客户的服务，园林机械销售额比去年同期有所增长,2,媒体新闻,c,1
新大洲,　　新大洲A在互动平台透露：公司没有直接参与生产C919部件，公司参股的中航新大洲航空制造有限公司所产大飞机发动机零部件为Leap发动机零部件，该款发动机主要用于波音737MAX、空客A320neo和C919等机型,3,媒体新闻,c,1
新大洲,　　新大洲A(行情000571，买入)在互动平台透露：公司没有直接参与生产C919部件，公司参股的中航新大洲航空制造有限公司所产大飞机发动机零部件为Leap发动机零部件，该款发动机主要用于波音737MAX、空客A320neo和C919等机型,4,媒体新闻,c,1
新大洲,　　从昨日资金流向来看，14只大飞机概念股处于大单资金净流入状态，其中，博云新材、洪都航空、航发控制、中直股份、新大洲A和宝钛股份等6只个股大单资金净流入额均在500万元以上，分别为：8469.77万元、1635.43万元、949.42万元、943.65万元、908.96万元和527.28万元，上述6只个股昨日累计吸金1.34亿元,5,媒体新闻,c,1
新大洲,　　新大洲A在互动平台透露：公司没有直接参与生产C919部件，公司参股的中航新大洲航空制造有限公司所产大飞机发动机零部件为Leap发动机零部件，该款发动机主要用于波音737MAX、空客A320neo和C919等机型,6,媒体新闻,c,1
新大洲,　　从昨日资金流向来看，14只大飞机概念股处于大单资金净流入状态，其中，博云新材、洪都航空、航发控制、中直股份、新大洲A和宝钛股份等6只个股大单资金净流入额均在500万元以上，分别为：8469.77万元、1635.43万元、949.42万元、943.65万元、908.96万元和527.28万元，上述6只个股昨日累计吸金1.34亿元,7,媒体新闻,c,1
