keywords,sentence,article_no,source,title or content
大连港,　　中国经济网大连8月4日讯（记者苏大鹏）7月31日，由大连毅都集团进口的12个柜（24个标准箱）美国车厘子搭乘海洋联盟美西线“COSCO OCEANIA”轮仅历时12天从产地美国抵达大连港(行情601880，诊股)大窑湾集装箱二期码头，成为首批海运直航至大连的美国进口高端水果,0,媒体新闻,c,1
大连港,近年来，作为建设东北亚国际航运中心的旗舰企业，大连港集团始终致力于冷链物流产业发展，凭借其得天独厚的区位优势，完备的集疏运条件，密集的航线网络，丰富的冷链货源以及自贸区、保税港等政策优势，现已建成国内唯一一个集保税港区、专业冷藏船泊位、集装箱码头及冷库群于同一区域内的专业化冷链物流中心,0,媒体新闻,c,1
大连港,以大连口岸作为集散地，大连港进口冷链货物覆盖了东北四省区及华北大部分地区，为百姓的水果“菜篮子”提供更多选择,0,媒体新闻,c,1
大连港,为了进一步打通进口水果物流通道，大连港携手中远海运集装箱运输有限公司，利用今年4月新开辟的海洋联盟“美西―大连”直航航线，打造“西雅图―大连”冷藏精品快线，全程运输仅需12天，较以往经香港、釜山等港口中转的模式，全程时间缩短40%，较空运方式，物流成本更是节约了40%以上,0,媒体新闻,c,1
大连港,　　冷藏精品快线的成功运行标志着大连港冷链物流发展进入了快车道，并将有力推动大连市高端服务业的快速发展,0,媒体新闻,c,1
大连港,未来，大连港将继续大力推动冷链物流产业发展，将大连打造成为高端进口水果及牛羊肉的冷藏分拨中心，全力助推大连东北亚国际航运中心和物流中心建设,0,媒体新闻,c,1
大连港,大连港开通“西雅图―大连”冷藏精品快线,0,媒体新闻,t,1
大连港,　　大连港(02880)(沪：601880)公布，与卖方马士基订立协议，收购大连港湾集装箱码头20%股权，现金代价1800万美元,1,媒体新闻,c,1
大连港,　　完成后，大连港将持有目标公司55%股权,1,媒体新闻,c,1
大连港,大连港斥1800万美元增持集装箱码头,1,媒体新闻,t,1
大连港,　　大连港（02880-HK）公布，全资子公司大港集箱与马士基订立股权转让协议，据此，大港集箱向马士基收购大连港湾集装箱码头20%股权，后者主要从事货物装卸、拆装、仓储等综合物流服务，现金代价1800万美元,2,媒体新闻,c,1
大连港,大连港(02880,2,媒体新闻,t,1
