"　　顶尖财经网(www.58188.com)2017-8-7 21:17:14讯：
　　市值飙升50亿后，北京文化（000802）的高管们打算减持了。
　　8月7日，北京京西文化旅游股份有限公司（000802，北京文化）发布了关于董事、高级管理人员减持预披露公告。
　　公告显示，北京文化董事丁江勇、副总裁邓勇、副总裁杜扬、副总裁兼董事会秘书陈晨、财务总监于晓萍于2017年8月7日向公司提交《股份减持计划告知函》，计划在本公告披露之日起15个交易日后的6个月内（窗口期不得减持），通过证券交易所集中竞价或者大宗交易等方式，减持公司股份合计不超过1,436,525股（占公司总股本比例为0.1978%）。
<IMG alt=战狼2票房冲破30亿后 发行方北京文化公布高管减持计划 src=http://img1.gtimg.com/stock/pics/hv1/56/83/2230/145026971.jpg>
　　北京文化遭高管减持
　　根据公告介绍，丁江勇、邓勇、杜杨、陈晨、于晓萍目前分别持有北京文化0.2%、0.25%、0.11%、0.15%、0.13%的股权，这五位高管分别拟减持36.35万股、45万股、15万股、24.54万股和22.86万股。这5人拟减持的股份数均未超过其持股量的1/4。
　　按照北京文化8月7日收盘股价21.14元/股计算，五位高管共可减持套现约3036.8万元。
　　北京文化全称北京京西文化旅游股份有限公司，该公司的主营业务已由原有的旅游，逐渐转型到涵盖电影、电视剧、艺人经纪、综艺、新媒体及旅游文化的全产业链。在《战狼2》中，北京文化是联合出品方、保底发行方以及宣发主控方。
　　根据公告，减持期为自公告披露之日起15个交易日后的六个月内，减持方式为通过证券交易所集中竞价或者大宗交易等方式，减持价格将视市场情况确定。
　　值得提出的是，北京文化是票房黑马《战狼2》的发行主控发。根据去年8月披露的《电影发行合伙协议》，以8亿元、15亿元的票房为梯度，《战狼2》的出品方和发行方分别享受不同的票房分成比例，根据华创证券的计算，当《战狼2》票房达到35亿时，北京文化保底发行的毛毛利润将达到1.29亿元，如果《战狼2》票房有望破50亿，北京文化将有1.74亿的毛利润进账。
　　截至发稿，《战狼2》的票房已达到31.38亿元（不包含服务费）。而北京文化的股价在7月27日《战狼2》上映首日还仅为14.13元/股，截至8月7日收盘，北京文化的股价已经飙升至21.14元/股，市值上浮了约50亿元。",媒体新闻,12965616930347815738_0_590052,战狼2票房冲破30亿后 发行方北京文化公布高管减持计划,北京文化,1
"摘要
【北京文化8个交易日涨近六成 部分董事及高管拟高位减持】东方财富网7日讯，北京文化(000802)8月7日晚公告，公司董事丁江勇、副总裁邓勇、副总裁杜扬、副总裁兼董事会秘书陈晨、财务总监于晓萍于8月7日向公司提交《股份减持计划告知函》。
　　北京文化(000802)8月7日晚公告，公司董事丁江勇、副总裁邓勇、副总裁杜扬、副总裁兼董事会秘书陈晨、财务总监于晓萍于8月7日向公司提交《股份减持计划告知函》，拟在公告披露之日起15个交易日后的6个月内，减持公司股份合计不超过143.65万股(占公司总股本0.1978%)。注：《战狼2》的火爆引燃了发行方的股价，自7月27日以来，影片发行方北京文化股价累计涨幅达56%。
(责任编辑：DF328)",媒体新闻,3724732879538972181_0_60158,北京文化8个交易日涨近六成 部分董事及高管拟高位减持,北京文化,1
"摘要
【北京文化借战狼2爆赚2亿 有股东疑似趁机套现】周一盘后交易数据显示，各有1家机构分别对北京文化进行了买入和卖出，但净卖出为243万元。（一财网）
　　周一盘后交易数据显示，各有1家机构分别对北京文化进行了买入和卖出，但净卖出为243万元。
<IMAGE SRC=""http://z1.dfcfw.com/2017/8/7/20170807175801466757874.jpg"" >
　　盘面上，北京文化早盘一度大战逾8%，最高至22.50元。随后快速回落，午后再度上冲至涨逾7%，但尾盘再度回落，仅以1.93%的涨幅收盘，K线图上留下一根长上影线。
<IMAGE SRC=""http://z1.dfcfw.com/2017/8/7/201708071758012044643155.jpg"" >
　　据娱票儿数据，《战狼2》综合票房超33.92亿元，超过《美人鱼》曾创下的票房纪录，刷新华语电影史上最高票房。
　　作为《战狼2》的保底发行方的北京文化，按照目前票房可盈利1.51亿元。
　　受此影响，北京文化7月27日(《战狼2》上映日)至今涨幅超过55%，市值增加近60亿元。8月7日盘中，股价一度达到22.50元，创一年内的新高。
　　值得注意的是，在本轮上涨中，今日并不是机构第一次卖出北京文化。盘后交易显示，8月1日，有机构卖出1760万元；8月4日，有机构卖出607万元。
　　除了机构的持续卖出，龙虎榜数据显示，国泰君安证券股份有限公司沈阳黄河南大街证券营业部在8月1日和8月4日分别卖出9196.02万元、12175.47万元，粗略估算，减持股份对应数量为1093.72万股到1173.62万股之间。
　　一季报显示，北京文化前十大流通中，持仓数量高于1093万股的只有控股股东中国华力控股集团有限公司、全国社保基金一零四组合及自然人股东王绍林。显然只有王绍林一方是非机构持股，符合条件，其一季报持仓1418.84万股。
<IMAGE SRC=""http://z1.dfcfw.com/2017/8/7/201708071758011882862153.jpg"" >
　　公开资料显示，王绍林与北京文化原董事王敏为父子关系，后者已于2012年1月10日辞去了北京文化的董事职务。
(责任编辑：DF328)",媒体新闻,3482493934609186747_0_60287,《战狼2》登顶华语电影史票房冠军 北京文化借机爆赚2亿,北京文化,1
"　　每经记者 刘明涛 每经编辑 叶峰
　　在8月1日、8月6日的《龙虎榜上看龙虎》的栏目中，《每日经济新闻》连续报道了《战狼2》票房助北京文化(行情000802,诊股)大涨，有潜伏资金在大举卖出。今日，北京文化股价盘中再度创了阶段新高22.5元，而在其交易买入席位里，首次出现了机构的身影。
　　根据深交所公开交易信息显示，南京证券股份有限公司南京大钟亭证券营业部买入2591.58万元，排在买入席位第一，一家机构席位买入1917.38万元，排在买入席位第二，这也是北京文化此次大涨以来，首次有机构出现在买入前五席位中。
　　而在卖出席位里，申万宏源(行情000166,诊股)西部证券(行情002673,诊股)有限公司沈阳南五马路证券营业部卖出9754.29万元，排在卖出席位第一，国泰君安(行情601211,诊股)三家营业部累计卖出金额则超过1.2亿元，一机构卖出了2160.86万元，据计算，今日买卖北京文化前五席位累计净卖出金额为1.8亿元，主力资金呈现净流出状态。",媒体新闻,5452211539864710738_0_588764,北京文化再创22.5元阶段新高 机构“首现”买入名单,北京文化,1
"摘要
北京文化晚间公告称，公司董事丁江勇、副总裁邓勇、副总裁杜扬、副总裁兼董事会秘书陈晨、财务总监于晓萍计划在公告披露之日起15个交易日后的6个月内(窗口期不得减持)，通过集中竞价或者大宗交易等方式减持公司股份合计不超1,436,525股(占总股本比例为0.1978%)。
　　北京文化晚间公告称，公司董事丁江勇、副总裁邓勇、副总裁杜扬、副总裁兼董事会秘书陈晨、财务总监于晓萍计划在公告披露之日起15个交易日后的6个月内(窗口期不得减持)，通过集中竞价或者大宗交易等方式减持公司股份合计不超1,436,525股(占总股本比例为0.1978%)。
　　丁江勇先生、邓勇先生、杜扬女士、陈晨先生、于晓萍女士均不是公司控股股东、实际控制人，本次减持计划实施不会影响公司的治理结构和持续经营，不会导致公司控制权发生变更。
　　本次减持计划不存在违反《证券法》、《上市公司收购管理办法》等法律、行政法规、部门规章、规范性文件及深圳证券交易所业务规则的规定。前述股东承诺，在按照本计划减持股份期间，严格遵守《证券法》、《上市公司股东、董监高减持股份的若干规定》、《深圳证券交易所主板上市公司规范运作指引》、《深圳证券交易所上市公司股东及董事、监事、高级管理人员减持股份实施细则》等相关法律、法规、规章、业务规则的规定。
　　截至今日收盘，北京文化报21.14元/股，较《战狼2》上映前一天的收盘价13.54元/股上涨超56%。
　　点击查看>>北京文化：关于董事、高级管理人员减持预披露公告
(责任编辑：DF142)",媒体新闻,6843677528755146074_0_60287,近期股价大涨 北京文化部分公司高管拟减持不超144万股,北京文化,1
"　　北京文化(行情000802,诊股)董事丁江勇、副总裁邓勇、副总裁杜扬、副总裁兼董事会秘书陈晨、财务总监于晓萍计划在公告披露之日起15个交易日后的6个月内（窗口期不得减持），通过集中竞价或者大宗交易等方式减持公司股份合计不超1，436，525股（占总股本比例为0.1978%）。 ",媒体新闻,10828955612382434348_0_439933,北京文化部分公司高管拟减持不超144万股,北京文化,1
"北京文化董事丁江勇、副总裁邓勇、副总裁杜扬、副总裁兼董事会秘书陈晨、财务总监于晓萍计划在公告披露之日起15个交易日后的6个月内（窗口期不得减持），通过集中竞价或者大宗交易等方式减持公司股份合计不超1，436，525股（占总股本比例为0.1978％）。 
　　
　　北京文化(行情000802,诊股)董事丁江勇、副总裁邓勇、副总裁杜扬、副总裁兼董事会秘书陈晨、财务总监于晓萍计划在公告披露之日起15个交易日后的6个月内（窗口期不得减持），通过集中竞价或者大宗交易等方式减持公司股份合计不超1，436，525股（占总股本比例为0.1978%）。 ",媒体新闻,175791896566530290_0_491374,北京文化：部分公司高管拟减持不超144万股,北京文化,1
"　　证券时报网（www.stcn.com）08月07日讯
　　《战狼2》票房持续攀升引燃了部分发行方的股价，截至目前，《战狼2》票房收入已达32.76亿元，票房占比82.7%。
　　与此同时，《战狼2》保底发行方股价亦持续上涨， 自影片上映以来，截至8月7日，北京文化(行情000802,诊股)股价飙涨56.13%，总市值达到154亿元，短短八个交易日，公司总市值增长逾50亿元。
　　值得注意的是，在这八个交易日中，北京文化换手率自8月1日打开涨停板以来，连续大幅换手，今日换手率达21.24%，达到近期最高，股价涨1.93%，报21.14元。
　　交易所盘后数据显示，今日买卖前五席位中，买卖均出现机构身影，其余席位均为券商营业部。一机构净买入1917.38万元，另一机构净卖出2160.86万元。
　　具体来看，申万宏源(行情000166,诊股)西部证券(行情002673,诊股)沈阳南五马路营业部卖出9754.29万元，卖出金额最多。其次，国泰君安(行情601211,诊股)顺德大良营业部卖出5138.85万元，国泰君安哈尔滨西大直街营业部卖出4745.67万元。南京证券南京大钟亭营业部买入2591.58万元，买入金额最多，剩余席位买入金额均不超2000万元。
　　（证券时报网快讯中心）",媒体新闻,9775342120730433823_0_54757,北京文化换手率超20% 申万宏源一营业部卖出近亿元,北京文化,1
"　　北京文化(行情000802,诊股)董事长宋歌在《战狼2》中饰演樊大使（中）
　　导演兼演员吴京习惯用脸盆大小的瓷碗敬酒，比他更豪迈的是上市公司北京文化的董事长宋歌。
　　2016年8月，北京文化发布公告：联合关联公司聚合影联以8亿票房保底发行吴京尚未开拍的战争动作电影《战狼2》。近一年后，《战狼2》于2017年7月28日上映四小时票房旋即突破一亿，截至发稿，8天内票房累计达19亿元，北京文化也在影视概念股集体走低中逆势迎来两次涨停。
　　保底发行是宋歌为北京文化定制的影视投资策略。8亿保底《战狼2》不是孤例，北京文化在电影票房市场四处出击，先后主导或参与了《心花路放》、《战狼1》、《一代妖精》、《我不是潘金莲》等多部电影的保底发行，为制片方提前锁定收益的同时进击影视产业内容上游。
　　与宋歌坚定的保底发行策略相反，北京文化的控股权则处在摇摆之中。公司2017年第一季度财报显示，第一大股东为中国华力控股集团有限公司（下称华力集团），持股15.68%（流通股）；第二大股东是富德生命人寿保险股份有限公司（下称生命人寿），持股15.37%（限售流通股），双方持股差距微乎其微。
　　北京文化怎样从一家旅游企业转型为影视公司？这两家主营业务和资本运作模式迥异的大股东为何走到一起？前万达电影(行情002739,诊股)高管宋歌如何在二主之间左右逢源？这些问题的答案比保底发行的票房分账更加隐秘。
　　丁明山的政商生意
　　华力集团董事长丁明山没有预料到，他在7年前入主的北京旅游，有朝一日成会成为同华谊兄弟(行情300027,诊股)、博纳影业和光线传媒(行情300251,诊股)展开电影票房竞争的娱乐业巨头。
　　《战狼2》的票房一路飙升，北京文化也迎来连续两个涨停板，股价创下3个月以来的新高。公司官网上展示，北京文化参与了宁浩《心花路放》、吴京《战狼》系列、冯小刚《我不是潘金莲》、《芳华》等一线导演电影作品的投资、宣发，拥有严歌苓、刘震云、白百何、陆毅等在内的编剧演员阵容。
　　北京文化的前身“北京旅游”是一家北京市属旅游企业，主营门头沟区龙泉宾馆和潭柘寺的经营。公司早在1998年即登陆深交所主板市场，彼时股票名称为京西旅游。此后曾4次尝试与房地产公司进行重组，其中与天津戈德、华远地产(行情600743,诊股)和中迈集团的重组先后夭折，与北京昆仑琨的重组于2005年告成。
　　工商登记信息显示，北京昆仑琨是门头沟区永定镇冯村经济合作社的独资企业，这家村镇企业的入主没能让京西旅游摆脱亏损，只是将其更名为北京旅游（2006年10月9日）。
　　2010年7月13日，北京旅游开盘一字涨停，回应12日晚间的复盘公告：公司向华力集团非公开发行5000万股，发行价格不低于10.75元，即华力控股拟出资53750万元，持有公司26.67%的股份，将成为公司第一大股东。
　　参与此次定向增发，华力集团以现金偿债及投资的形式接盘北京旅游，53750万元现金用于偿还北京旅游1.5亿元的银行债务，同时用于龙泉宾馆、百花宾馆及潭柘寺、戒台寺景区改造。
　　北京时间财经注意到，彼时华力集团主营房地产开发，涉猎矿业、医疗等行业，尚未染指影视行业。华力集团收购连年亏损及债台高筑的北京旅游，其背景之一是，集团实际控制人丁明山在门头沟区担任政协委员、工商联副主席。
　　丁明山1957年生人，籍贯湖北应城，从事房地产开发业务发家，与大连一方董事长孙喜双、大连万达董事长王健林私交甚好，多次组团拜访地方政府要员。但一位不愿具名的万达集团董事对北京时间财经确认，丁明山在万达集团担任投资委员会主任的传闻是谣言，“集团根本没有设置投资委员会。”
　　北京时间财经还发现，华力集团屡次参股国有企业，入主京西旅游并非孤例。在华力集团对外投资名单中，多有与地方国资部门共同持股的现象。如重庆宏帆实业有限公司，由重庆市国资委下属农投集团控股34%，华力集团持股33%；如内蒙古华蒙矿业投资有限公司，由内蒙古国土资源厅下属矿业集团控股40%，华力集团持股30%；再如湖北武汉盘龙国际航空物流港开发有限公司，由国资委下属华星集团持股34%，华力集团持股33%……
　　华力集团入主之初，北京旅游旗下龙泉宾馆主要承接“两会”及官方重要接待，2009年年报显示，酒店收入5900万元，约占北京旅游总收入1/3以上。但旅游业务却持续走低，2011-2013年年报显示，公司的营业收入分别为17630万元、16611万元、16286万元，呈现逐年下滑趋势。
　　2013年3月，丁明山当选第十二届全国政协委员。同年，北京旅游则开始向影视业转型，逐步剥离高度依赖政府订单的旅游及酒店业务。
　　事实上，华力集团在几乎同一时间出售了旗下的酒店资产，不仅限于北京旅游的宾馆。接近华力集团高层的人士向北京时间财经透露，华力集团曾经在2009年买下18个城市万达广场旗下的酒店并成立酒店管理公司，后于2013年将其转售给上海锦江酒店有限公司。
　　华力集团也间接参与了万达商业港股IPO,在万达商业私有化中退出。在北京旅游转向北京文化的过渡期，王健林还为丁明山间接“助攻”了一位操盘手：前万达影视总经理宋歌。
　　宋歌的筹码
　　2013年，万达院线A股IPO在即，万达影视总经理宋歌却选择离职创业。一位前万达院线高管向北京时间财经表示，万达只向极少数管理层人员开放股权，这是诸多没能拿到股份的高管出走的重要原因。
　　离开万达后，宋歌回归自己在2010年创办的北京光影瑞星文化传媒有限责任公司（下称光影瑞星），担任执行董事。
　　2013年12月18日，北京旅游复公告称，同意公司与西藏名隅精泰投资有限公司（下称“西藏名隅”）及宋歌签署《股权购买协议》，以1.5亿元价格购买光景瑞星公司100%股权，资金全部来源于公司自有资金。2014年1月，光影瑞星更名为北京摩天轮文化，宋歌担任北京旅游副董事长。
　　与此同时，宋歌与北京旅游进行业绩对赌。要想拿到全部股权转让款项，必须完成对北京旅游的业绩承诺——北京摩天轮文化2014年到2017年的业绩分别不低于1537万元、2441万元、3043万元和4022万元，未完成的部分，是由宋歌方面进行现金补偿。
　　宋歌的2014成为了北京文化的“元年”。
　　电影票房方面，与光线联合投拍、发行高晓松监制的《同桌的你》，票房过4亿元；保底发行宁浩作品《心花路放》，票房过11亿元，成为2014年华语电影票房冠军。
　　并购布局方面，2014年8月，北京旅游发布《非公开发行股票预案》，拟募集资金总额不超过33.14亿元，其中25.2亿元用于收购三家文化传媒、经纪公司，并对全资子公司艾美（北京）影院投资有限公司（以下简称艾美影院）进行增资。
　　三家收购标的的创始人都来出身于华谊兄弟，也都来自于宋歌的朋友圈。
　　世纪伙伴以13.5亿元的价格装入北京旅游，公司核心团队包括影视制作人边晓军、著名编剧严歌苓、著名导演张黎等，实际控制人娄晓曦为前华谊兄弟影视剧负责人；浙江星河以7.5亿元的价格装入北京旅游，拥有50多名签约艺人、导演、编剧，实际控制人为金牌经纪人王京花；拉萨群像以4.2亿元的价格装入北京旅游，公司的实际控制人为前华谊兄弟王牌监制陈国富。
　　与收购北京摩天轮不同，北京旅游这一次的3项收购，不使用上市公司的自有资金，而是通过一次非公开发行，向资本市场募集资金33.14亿元。这背后最大的认购方是国内资本市场上有着“野蛮人”之称的生命人寿。
　　33亿多元中，来自生命人寿的资金有13亿多元，非公开发行之后，生命人寿成为北京旅游的第一大股东，持股15.81%。
　　生命人寿入主后，华立系丁氏家族的董事高管逐步撤出，宋歌升任北京旅游董事长，娄晓曦担任副董事长。这次定增募资，更像是北京旅游二次创业的A轮融资。对赌丁明山，宋歌手上的筹码，不仅包括影视行业上游资源，更有来自险资大鳄的真金白银。
　　张峻的资本局
　　宋歌是生命人寿旗下厚德前海基金的管理人之一，生命人寿的实际控制人张峻像宋歌一样敢打敢拼。
　　2006年控制生命人寿以后，张峻迅速借助保险资金，将其资本疆土开拓至金融保险、能源化工、房地产、基础设施建设等多个领域。2015年，富德生命人寿在一年的时间内举牌、增持上市公司的资金投入超过400亿元，持股超过5%以上的境内外上市公司达7家，对其中5家持股比例超过29%。
　　但好景不长，2016年初，张峻因广东省副省长刘志庚一案被带走协助调查。北京时间财经从生命人寿方面获悉，张峻被带走后，妻妹陶飞霏主持公司事务。
　　发迹于娱乐圈的陶飞霏继续推进姐夫张峻的影业布局，她于2016年6月化名陶蓉进入北京文化董事会担任副董事长。同期，生命人寿酝酿将关联公司北京聚合影联文化传媒有限公司（下称聚合影联）装入北京文化的并购交易，从中套利。
　　聚合影联是《战狼2》的联合保底方，并购重组同期的工商信息显示，生命人寿通过重庆水木诚德文化产业投资基金，间接持有聚合影联28%股份。
　　北京文化于2016年6月1日公告，拟通过发行股份及支付现金购买资产并配套募集资金方式收购北京聚合影联文化传媒有限公司 100%股权。但这笔并购于8月22日终止，北京文化公告原因是，标的公司盈利能力存在不确定性，交易各方对标的资产估值存在较大分歧。
　　宏观背景是，监管层对影视文娱行业定增并购亮起红灯，万达院线重组万达影视、乐视网(行情300104,诊股)并购乐视影业及华谊兄弟收购英雄互娱的交易悉数告吹。
　　表面上看，北京文化2016年实现营收9.27亿元，同比增长165.22%，归母净利润5.22元，同比增长2361.29%。实际上，归还灵山景区经营权并转让相关资产，及转让龙泉宾馆100%股权两项带来3.6亿元的非经常性损益，是归母净利润大幅增长的主因。
　　排除二级市场的市值增长，《战狼2》达到30亿票房，北京文化保底+投资的收益约为1.04亿元，而聚合影联最多可获得收益3070万元。
　　然而，生命人寿没有等到《战狼2》的票房爆发，就已经离场。眼看影视行业进入票房增长率骤降和资本市场监管趋紧的双拐点，生命人寿对北京文化既无增持动作、也没有重庆聚合影联并购案的计划。
　　北京时间财经还发现，生命人寿在聚合影联的持股已经转让。工商登记信息显示，2017年1月，重庆水木诚德文化产业投资基金已经退出股东名单，宁波梅山保税港区久盈未来影视投资合伙企业成为新股东，穿透股权结构，该股权投资企业与生命人寿并无关联。这意味着聚合影联保底发行《战狼2》的收益，生命人寿不再获利。
　　华力集团则重新成为了北京文化第一大股东。公司2016年三季度财报显示，华力控股增持375万股，占总股本比例升至15.73%，反超生命人寿，时隔两年重新拿到控股权。2017年6月27日晚间，北京文化公告称，公司第一大股东华力集团拟6个月内增持不超过3600万股（占总股本的5%），谋求进一步拉开与生命人寿的持股差距。
　　控股股东再生变，北京文化董高监会是否将有人员进出？华力集团再入主后，以保底发行为主的公司战略会不会保持连贯性？第一和第二大股东是否在争夺公司控制权，第三大股东娄晓曦态度如何？截止发稿，北京文化董秘陈晨未回应北京时间财经通过短信、邮件及电话发出的上述问询。
　　文／岳嘉",媒体新闻,14191197271597488702_0_54757,起底《战狼2》保底方北京文化：控制权摇摆不定 险资准备离场,北京文化,1
"<IMAGE SRC=""http://bjcb.morningpost.com.cn/res/1/1/2017-08/07/A17/res01_attpic_brief.jpg"" >
　　自7月27日《战狼2》上映以来，北京文化（000802）的股价在7个交易日里累计上涨53%，市值增长52.3亿元。
  　北京文化市值一周飙升52.3亿元
　　打破多项华语票房纪录的《战狼2》正在创造的历史，还包括一些资本神话。截至8月6日，《战狼2》票房已经达到30.72亿，破40亿元的呼声日渐高涨，不管这一目标能否实现，《战狼2》已经成为中国电影史上最赚钱的电影。
　　主演兼导演吴京个人财富急剧攀升，保守估计已超4亿元，最大赢家则是作为《战狼2》发行方之一的北京文化，从7月27日上映至8月4日，股价累计上涨53%，市值增长了52.3亿元。
　　赢家吴京 保守估计赚了10亿
　　4小时破亿，25小时破3亿，3天破6亿……此前周星驰执导《美人鱼》创造了92小时破10亿的票房纪录，吴京把这一速度缩短到了85小时。《战狼2》的投资中，吴京个人投资了8000万元，而上映一周多来，吴京及旗下公司登峰国际分到超10亿元的票房收入。
　　“保底我也没有赚到钱，因为超支超得太重，《战狼2》从8000万预算超支到2亿元，超支超得太严重了。” 身兼《战狼2》导演与主演于一身的吴京曾感叹影片超支超得太严重了。不过随着《战狼2》的热映，巨大的财富效应开始显现，吴京跻身暴富行列。
　　2016年8月，早在《战狼2》还未制作完成时，北京文化和聚合影联两家公司联合宣布保底吴京的这部电影新作，保底价格为8亿元。根据当时签订的保底分账规则来看，当总票房收入高于15亿时，超出部分分成比例为15%(其中北京文化8.25%,聚合影联6.75%)；其余归吴京的公司登峰国际。如若票房能达到20亿以上，保底方北京文化和影联很遗憾还是占收益的小头，只能额外获得不少于7000多万元的票房分成收入，而吴京的登峰国际作为最主要的出品方，还将占据大部分收益。随着《战狼2》票房过30亿元，吴京的登峰国际成了大赢家，保守估算获得超10亿元的票房分成收入。
　　公开资料显示，登峰国际成立于2008年，注册资本300万，公司实际控制人正是吴京。
　　资本盛宴 北京文化股价累计上涨53%
　　最大的赢家不只是吴京，还有《战狼2》制作、发行方之一的北京文化。
　　据北京文化公司董秘陈晨透露，《战狼2》的2亿多总投资中，公司只投了500多万，却帮北京文化撬起50多亿的巨额财富。
　　“保底发行的投入为1.4亿元。若票房达到20亿元，公司投资的净利润将达7000万至8000万元。”北京文化的净利润目前已轻松超过8000万元。北京文化半年报显示，2017年上半年利润4000万元左右。这意味着，因为押对宝，一部影片带来的净利润就是上市公司上半年净利润的2倍。
　　自7月27日晚8时首映以来，作为《战狼2》发行方之一的北京文化的股价累计上涨53%，截至8月4日报收20.74元，以总股本7.26亿股计算，市值增长52.3亿元。而且，二级市场的追捧仍在继续，北京文化的股价神话也仍在继续。
　　隐形赢家 《战狼2》背后浮现马云、王健林、王长田、邓超身影
　　除了北京文化，其它《战狼2》参与方股价亦出现不同程度的上涨， 7月27日至今，光线传媒涨幅达12.4%，捷成股份涨约10%，中国电影上涨约5%。
　　作为联合出品方之一的捷成股份上涨近10%，8月2日，捷成股份发布公告称，《战狼2》的票房收入已经超去年营业收入的50%。
　　尽管没有直接投资《战狼2》，光线传媒仍是《战狼2》热映的赢家之一。7月31日，光线传媒在互动平台上表示，战狼4天票房已经突破9亿元，公司持有出品方之一的橙子映像25.92%股权，对于橙子映像的利润公司会相应确认投资收益。
　　《战狼2》身后站着14家出品公司和7家发行公司，这其中浮现了马云、王健林、王长田、邓超的身影。作为出品方的万达影视，背后是王健林，而另一出品方橙子映像背后则有邓超、王长田的光线传媒和阿里系。这些隐形赢家们具体赚了多少，还需要当事方进一步披露。北京晨报记者 陈琼
　　■纵深
　　被《战狼2》改变的电影行业“潜规则”
　　作为国产片的“爆款”，没有流量明星、也没有大IP的《战狼2》，正在改变电影行业的“潜规则”。
　　首先，“流量明星+大IP”的通行法则正在被改变，好的故事内容越来越被观众认可。其次，《战狼2》推升了电影行业保底发行的热度。保底发行，是发行方对片方的票房承诺，通过早期的市场预估，制定双方接受的价格。发行方借此可获得优质影片发行权，片方则可提前回本，保证投资方出资安全，也让制作过程更加安心。
　　2014年，北京文化与中影股份北京发行分公司为《心花路放》保底5亿元，最终票房达11.7亿元，因此大赚一笔。周星驰导演的《美人鱼》，中影、联瑞、和和、光线等发行方与制片方签下近20亿元的天价票房保底协议，最终赢得近34亿元票房的《美人鱼》也令保底发行参与方赚得盆满钵满。
　　不过，保底发行更像是一把双刃剑。2016年电影市场整体惨淡，保底发行公司相继失败。2016年暑期档，博纳影业10亿元保底《封神传奇》，结果该片票房不到3亿元。恒业影业4亿元保底的《夏有乔木 雅望天堂》票房仅1.5亿元左右。
　　北京晨报记者 陈琼",媒体新闻,7958379362916173963_0_670,《战狼2》的资本盛宴有多狂热？,北京文化,1
