"<IMAGE SRC=""http://u.thsi.cn/fileupload/data/Input/2017/cc27da66b416dd3688a6787da02c6c29.jpeg"" >
　　一家民宿获晨兴资本领投数千万美元融资
　　7月27日,全球华人民宿预订平台“一家民宿”宣布已获得数千万美元A 轮融资。本轮融资由晨兴资本领投,湖畔山南、创新工场、光合明景跟投。此次融资将主要用于人工智能、本地化服务的进一步拓展,以及人才储备和更大范围的房源覆盖、品牌传播。
　　一家民宿成立于2015年1月,总部位于北京,同时在中国杭州和美国硅谷设有办事处,是一家面向全球的C2C民宿平台,主打海外游民宿市场。此前,一家民宿已经获得2轮融资,2015年7月获得1000万人民币天使轮融资,投资方为晨兴资本、湖畔山南、张斐;2016年2月获得数千万人民币A轮融资,投资方为湖畔山南和晨兴资本。晨兴资本是本轮融资的领投方,也是连续3轮的投资方。
　　大连圣亚2017年上半年净利预增130%
　　7月26日,大连圣亚（600593）发布2017年半年度业绩预增公告,预计公司2017年半年度实现归属于上市公司股东的净利润与上年同期相比,将增加130%至150%。上年同期公司归属于上市公司股东的净利润为247.29万元。
　　大连圣亚表示,本期业绩暴增的主要原因是公司持续不断的产品创新和拓展实践,对景区客流量增长发挥积极作用。2017上半年公司客流量和销售收入的增加,使得主营业务收入增加。另外,公司技术输出淮安项目本期较去年同期还实现了服务收入的增加。
　　云南旅游定增失败 拟600万设立新公司
　　7月26日,云南旅游（002059）发布公告称,因近期再融资政策法规、监管要求等因素发生了诸多变化,公司决定终止本次非公开发行A股股票事项。事实上,本次非公开发行对象为深圳华侨城资本投资管理有限公司,与云南旅游同属华侨城旗下子公司。
　　此次定增方案从2016年起经过多轮调整。在最近的第八次修订稿显示,云南旅游拟以8.77元/股的价格定增募资不超过6.68亿元,拟用于昆明故事项目,该项目是在世博园内的世博艺术广场上重新修建“昆明故事”演艺剧场和老昆明文化体验街。
　　同日,云南旅游还发表公告称,公司拟与深圳市长麟投资有限公司共同出资设立云南世博兴泰投资发展有限公司。资料显示,世博兴泰注册资本预计为1亿元,其中云南旅游出资6000万,长麟公司出资4000万元,主营业务是以企业自有资金进行项目投资和房地产的开发及经营。
　　佳兆业拟300亿打造大鹏金沙湾国际乐园
　　7月24日消息,正在进行多元化转型的佳兆业宣布,拟投资300亿元打造大鹏金沙湾国际乐园,正式发力旅游地产。金沙湾国际乐园占地150万平方米,拟打造集五星级度假酒店群、冰雪世界、水上乐园等为一体的国际滨海旅游度假综合体。整体将于2020年左右竣工开业。项目落成运营后,或将带动数百亿元GDP总值、提供数万就业岗位,预计年接待游客数量将达到230万人次。
　　ofo与支付技术公司Adyen BV达成合作
　　7月27日消息,中国共享单车公司ofo宣布与支付技术公司Adyen BV达成合作,ofo用户将可使用同一套支付信息在Adyen业务可及范围内任意畅骑。据悉,ofo计划到今年底打入20个国家市场,布局200个城市,目前只有5个国家150个城市。7月26日宣布的合作范围不包括中国市场,目前中国市场支付平台主要由支付宝和微信支付主导。
　　ofo运营有650万辆单车,日交易处理量超过2500万笔。本月稍早ofo完成了一轮超过7亿美元的融资。ofo首席运营官张严琪表示,该公司在美国东西海岸不同城市已经开展了单车测试,并在同地方政府当局进行讨论。ofo计划8月份在几个美国城市正式推出服务。
　　原滴滴高级副总裁付强加入ofo
　　7月26日消息,滴滴高级副总裁付强正式加入ofo,已经被任命为ofo执行总裁,直接向CEO戴威汇报。加入ofo后,付强将利用自身的相关经验,帮助ofo运营效率、服务体验再升级,打造共享单车品质出行新风貌。对此,滴滴方面表示暂不作回应。
　　据悉,滴滴与ofo关系紧密。7月6日,ofo宣布完成7亿美金的E轮融资,滴滴作为此次融资的投资方,而ofo此前B 轮以上的融资,滴滴也均有参与。2017年4月,滴滴也将ofo接入到自己的App上,用户可以直接在滴滴上面使用ofo。
　　经济型酒店FabHotels获高盛领投2500万美元
　　7月27日消息,印度经济型酒店连锁品牌FabHotels近日获得2500万美元B轮融资。此轮融资由全球著名财团高盛领投,现有投资者Accel Partners也参与了此轮融资。
　　据悉,FabHotels于去年7月获得了由Accel Partners和RB Investments领投的800万美元A轮融资,当时的投资方还包括Mohandas Pai’s Aarin Capital和Qualcomm Ventures。
　　目前,FabHotels走的是轻资产模式,其与很多小规模酒店合作,通过特许经营的模式,为住客提供标准化的服务。FabHotels联合创始人兼CEO Vaibhav Aggarwal表示,过去一年里公司集中在对技术方面的投资,未来公司将扩充技术团队人数至目前的3倍,房间数由5000个增加至1万个。”
　　瑞典阿兰达机场与HomeAway合作 塔楼变公寓
　　7月27日消息,位于斯德哥尔摩西北的锡格蒂纳的阿兰达机场通过与度假房屋租赁网站HomeAway合作,将一处废弃15年的控制塔,建设成一间小型公寓。目前,想要入住公寓只能通过登陆HomeAway官网的相关页面,提交你的个人信息并参加“HomeAwayArlanda”比赛。该比赛目前只对居住在法国、德国、西班牙、荷兰和英国的18岁以上成人开放,截止时间为7月30日。",媒体新闻,1788744314567444018_0_590324,旅界简讯 | 大连圣亚2017年上半年净利预增130% 云南旅游6.68亿定增失败,云南旅游,1
"<IMAGE SRC=""http://bdc.nbd.com.cn/images/bdc/er.jpg"" >
　　每经实习记者 董青枝 每经编辑 赵庆
　　7月26日，云南旅游（002059，SZ）发布公告称，公司拟与深圳长麟公司共同出资1亿元设立世博兴泰公司，拓展房地产业务，同时拟与恒丰银行共同出资设立“云南旅游发展股权投资基金合伙企业”，助力公司股权投资和并购战略发展。
　　此外，云南旅游终止了从2016年起经过多轮调整的定增方案，与华侨城投资管理公司签署了《股份认购协议之终止协议》。
　　云南旅游表示，目前生产经营正常，终止本次定增不会对公司的生产经营情况与持续稳定发展造成重大影响。
　　设子公司加码房地产业务
　　公告显示，云南旅游拟与深圳长麟公司共同出资设立云南世博兴泰投资发展有限公司。
　　资料显示，世博兴泰注册资本预计1亿元，其中云南旅游出资6000万，占世博兴泰注册资本的60%，长麟公司出资4000万元，占世博兴泰注册资本的40%，经营范围是以企业自有资金进行项目投资和房地产开发及经营。
　　2016年，云南旅游实现归属于上市公司股东的净利润6766.8万元，同比下降17.20%，主要原因是子公司云南世博兴云房地产有限公司受低碳中心项目销售情况影响，营业收入、利润总额等较上年同期下降。
　　今年5月，华侨城集团宣布与云南世博、文投集团战略重组正式落定，通过控股云南世博，华侨城实现了对云南旅游的间接控股，持有云南旅游57.07%的股权，云南旅游的实际控制人由云南省国资委变更为国务院国资委。
　　如今新设子公司来拓展房地产业务，易居房地产研究院总监严跃进认为，这也说明公司受华侨城战略投资的影响，对于旅游地产等的投资节奏会有加快的可能。
　　除了拓展房地产业务外，云南旅游拟与恒丰银行共同出资设立“云南旅游发展股权投资基金合伙企业（有限合伙）”。此基金将以股权投资方式进行投资，专项用于并购旅游行业相关标的。
　　云南旅游表示，此举为推动公司战略投资布局，助力公司股权投资和并购的战略发展。在严跃进看来，通过成立类似合伙企业，更容易通过杠杆并购的方式来获取更多的地产资源。
　　终止定增方案
　　7月26日，云南旅游发布公告称，公司决定终止本次非公开发行A股股票事项。
　　事实上，本次定增对象为深圳华侨城资本投资管理有限公司（以下简称“华侨城投资管理公司”），与云南旅游同属华侨城旗下子公司。7月25日，云南旅游与华侨城投资管理公司签署了《股份认购协议之终止协议》。
　　据云南旅游发布的多次公告显示，此次定增方案从2016年起已经过多轮调整。今年2月16日，公司召开董事会会议，调减了非公开发行募集资金总额，不再使用募集资金投入鸣凤邻里项目；4月24日，公司董事会决定调减非公开发行募集资金总额，不再使用募集资金投入“欢喜谷”项目和补充流动资金；最近的第八次修订稿为：公司拟8.77元/股定增不超过7612.77万股，募资不超过6.68亿元，扣除发行费用后的募集资金净额拟用于昆明故事项目。
　　云南旅游表示，目前生产经营正常，终止本次非公开发行股票事项不会对公司的生产经营情况与持续稳定发展造成重大影响，不存在损害公司及全体股东、特别是中小股东利益的情形。
　　严跃进分析称，定增出现了终止，和近期的企业金融环境收紧有关，从云南旅游发展角度看，盈利数据不佳会影响对于类似定增以及后续战略扩张的判断。",媒体新闻,9834518702405216818_0_589981,云南旅游终止定增 投资6000万设...,云南旅游,1
"　　鉴于再融资政策法规、监管要求等因素发生了诸多变化，云南旅游(行情002059,诊股)昨日决定终止非公开发行A股股票事项。然而，在过去的一年时间里，这份定增方案被一修再修，前前后后总共被修改了八次之多。
　　募资额度一减再减
　　7月25日，云南旅游董事会审议通过了《关于终止非公开发行A股股票并撤回相关申请材料的议案》。期间，为了推动定增事项，公司前后对该方案进行了多达八次的修改。
　　撇开首次方案，第二份修订方案显示，公司对发行对象、发行价格、发行股份数量等进行了调整。第三份修改是对发行价格的确定原则再次进行了调整。
　　2016年8月，由于募集资金不得用于非资本性支出的监管要求，公司调减募集资金金额，这是公司第四次修改方案。
　　第五次修订方案，是调减了非公开发行募集资金投资项目之一鸣凤邻里的项目投资总额。随后的第六次修改，不但调减了非公开发行募集资金总额，公司还决定不再使用募集资金投入鸣凤邻里项目。
　　这几次的修订可以看出，公司不断削减募集资金，以及减少对项目募集资金的投入。2017年4月，公司又一次调减非公开发行募集资金总额，不再使用募集资金投入“欢喜谷”项目和补充流动资金。
　　“公司修改非公开预案，募集规模缩减到约6.68亿元，发行价维持8.77元，对应增加股本约7613万股;募投项目锁定为昆明故事演艺，其余婚庆项目等公司将以自有资金投资。”面对云南旅游对方案的数次修改，研究机构认为这是再融资政策下公司希望尽快完成的结果。
　　第八次修订后方案流产
　　在方案前述七次修改之后，5月8日，云南旅游控股股东世博旅游集团完成了工商变更登记，集团层面的股权结构发生变更。股权变动后，华侨城（云南）投资有限公司间接控制云南旅游已发行股份的49.52%，云南旅游的实际控制人由云南省国资委变更为国务院国资委。
　　面对已被修改七次的方案，以及华侨城此次入主云南旅游，市场普遍认为，调整定增方案能够加快过会进程，华侨城通过全额认购云南旅游非公开发行股份，也能够进一步加强对上市公司的控制。
　　不久后，定增方案又迎来了第八次修改。2017年6月，公司对非公开发行的定价基准日进行了调整。第八次修订稿显示，公司拟8.77元/股定增不超过7612.77万股募资不超过6.68亿元，扣除发行费用后的募集资金净额拟用于昆明故事项目。
　　未曾想到的是，经历过八次修订的定增方案，最终没有逃脱终止的命运。距离第八次修订近20余日，7月25日，公司董事会审议通过了《关于终止非公开发行A股股票并撤回相关申请材料的议案》。
　　筹谋一年的定增事项终止，对公司有何影响？昨日，云南旅游表示：“公司目前生产经营正常，终止非公开发行股票事项不会对公司的生产经营情况与持续稳定发展造成重大影响，不存在损害公司及全体股东、特别是中小股利益的情形。”
　　记者张曌",媒体新闻,5650719184953488548_0_439912,云南旅游定增修改八次后折戟,云南旅游,1
" 
　　北京商报讯（记者 肖玮 王胜男）云南旅游股份有限公司（以下简称“云南旅游”）终止定增，新项目进展不再靠自家人输血。7月26日，云南旅游发布公告称，鉴于近期再融资政策法规、监管要求等因素发生了诸多变化，公司综合考虑各种因素，决定终止本次非公开发行A股股票事项。事实上，本次非公开发行对象为深圳华侨城资本投资管理有限公司，与云南旅游同属华侨城旗下子公司。
　　据云南旅游发布的多次公告显示，此次定增方案从2016年起已经过多轮调整。在最近的第八次修订稿显示，云南旅游拟以8.77元/股的价格定增募资不超过6.68亿元，拟用于昆明故事项目，该项目是在世博园内的世博艺术广场上重新修建“昆明故事”演艺剧场和老昆明文化体验街。
　　业内人士表示，此次非公开发行原本是华侨城集团对控股公司云南旅游项目的支持和资金输血。但在云南旅游终止定增的一个月前，“昆明故事”项目的建设有了新的合作伙伴。据碧桂园官网显示，2017年6月22日，世博集团与云南碧桂园房地产开发公司签订云南区域战略项目，将共同合作完成云南饭店、昆明饭店以及世博园改造等多个项目，其中就涉及到“昆明故事”项目的建设，云南世博旅游集团总经理葛宝荣在签约会上介绍称，园区内投资9亿元建设的“昆明故事”已于去年底开工，预计明年下半年可对外开放。
　　新鼎资本董事长张弛对此表示，华侨城集团对云南旅游持股比例已经很高，没有必要再通过定增方式增加持股比例，所以华侨城集团此前通过子公司对云南旅游进行定增，可能是在云南旅游没有找到其他定增对象下的策略 。如果现在有其他参与者进来，华侨城集团就顺势退出，从而通过外部资金推动项目发展。",媒体新闻,7253944290906096539_0_678,不靠华侨城输血  云南旅游终止定增,云南旅游,1
"　　金融界网站7月26日讯云南旅游(行情002059,诊股)午间公告称，公司于2017年7月25日召开第六届董事会第十三次（临时）会议，审议并通过了《关于公司对外投资设立子公司的议案》。公司拟与深圳市长麟投资有限公司（以下简称“长麟公司”）共同出资设立云南世博兴泰投资发展有限公司（以下简称“世博兴泰”）。本次对外投资属公司董事会审批权限范围，无需提交股东大会审议批准。公司出资人民币6000万元，占世博兴泰注册资本的60%，长麟公司出资人民币4000万元，占世博兴泰注册资本的40%。",媒体新闻,2821394310224752531_0_439912,云南旅游出资6000万元设立子公司,云南旅游,1
"　　金融界网站7月26日讯云南旅游(行情002059,诊股)午间公告称，2017年7月25日，公司召开第六届董事会第十三次（临时）会议，审议通过了《关于终止非公开发行A股股票并撤回相关申请材料的议案》。公司独立董事对终止本次非公开发行股票事项发表了事前认可意见和独立意见。2017年7月25日，公司召开第六届监事会第十二次（临时）会议，审议通过了《关于终止非公开发行A股股票并撤回相关申请材料的议案》。",媒体新闻,15964487675582430939_0_439912,云南旅游终止非公开发行A股股票,云南旅游,1
"　　金融界网站7月26日讯云南旅游(行情002059,诊股)午间公告称，为满足公司业务拓展和战略发展的需要，公司拟与恒丰银行股份有限公司（通过交银国信·稳健2600号单一资金信托计划，指定交银国际信托有限公司作为信托受托人）共同出资设立“云南旅游发展股权投资基金合伙企业（有限合伙）”（已办理工商核名手续，最终以工商登记注册为准，下称“基金”），推动公司战略投资布局，助力公司股权投资和并购的战略发展。
　　公司于2017年7月25日召开第六届董事会第十三次（临时）会议，审议并通过了《关于公司出资参与设立并购基金—云南旅游发展股权投资基金合伙企业（有限合伙）的议案》。本次对外投资事项尚需提交公司股东大会审议批准。
　　云南旅游股份有限公司，认缴出资额：200，000，000，约占比28.5710%。",媒体新闻,4960290641216476986_0_439912,云南旅游2亿元投资并购基金 占比28.57%,云南旅游,1
"　　金融界网站7月26日讯云南旅游(行情002059,诊股)午间公告称，2017年7月25日，公司与深圳华侨城资本投资管理有限公司（以下简称“华侨城投资管理公司”）签署了《股份认购协议之终止协议》（以下简称“《终止协议》”），终止公司与深圳华侨城资本投资管理有限公司于2016年6月30日签署的《股份认购协议》（以下简称“《认购协议》”），于2016年7月4日签署的《股份认购协议之补充协议》，于2016年8月17日签署的《股份认购协议之补充协议（二）》，于2017年2月16日签署的《股份认购协议之补充协议（三）》，于2017年4月24日签署的《股份认购协议之补充协议（四）》，以及于2017年6月30日签署的《股份认购协议之补充协议（五）》。
　　华侨城投资管理公司与公司控股股东云南世博旅游控股集团有限公司同受华侨城集团公司控制，根据《深圳证券交易所股票上市规则（2014年修订）》，华侨城投资管理公司为上市公司的关联人。本次交易构成关联交易。
　　2017年7月25日，公司第六届董事会第十三次（临时）会议审议了《关于签订<云南旅游股份有限公司与深圳华侨城资本投资管理有限公司签署的股份认购协议之终止协议>的议案》，本议案已经非关联董事表决通过。",媒体新闻,1960531334254296667_0_439912,云南旅游签署《股份认购协议之终止协议》,云南旅游,1
"　　　　　　　　　 云南旅游股份有限公司独立董事
关于公司第六届董事会第十三次（临时）会议相关事项的
　　　　　　　　　　　　　　　 事前认可意见
　　云南旅游股份有限公司（以下简称“公司”）第六届董事会第十三次（临时）
会议拟于 2017 年 7 月 25 日以现场会议的方式召开，其中，需提交董事会审议的
《关于终止非公开发行 A 股股票事项的议案》、《关于签订<云南旅游股份有限公
司与深圳华侨城资本投资管理有限公司签署的股份认购协议之终止协议>的议
案》，公司在召开董事会前已通知了我们，并提供了相关资料和进行了必要的沟
通。
　　　 根据《公司法》、《关于在上市公司建立独立董事制度的指导意见》、《深圳证
券交易所中小企业板上市公司规范运作指引（2015 年修订）》等相关法律法规、
规则及《公司章程》、《独立董事制度》、《上市公司证券发行管理办法》及《上市
公司非公开发行股票实施细则》等有关规定，我们作为公司独立董事，经认真审
阅公司调整非公开发行股票方案的有关文件，基于独立、客观、公正的判断立场，
认为：
　　　 鉴于再融资政策法规、监管要求的变化，公司综合考虑各种因素，经董事会
认真研究与论证，决定终止本次非公开发行 A 股股票并撤回相关申请文件。本
次公司终止非公开发行 A 股股票事项符合《公司章程》等有关规定，不存在损
害公司及股东利益的情形。因此，我们同意将上述议案提交公司第六届董事会第
十三次（临时）会议审议，涉及关联董事需回避事项时，关联董事需回避表决。
　　　　　　　　　　　　　　　　　　　　　　　 云南旅游股份有限公司
　　　　　　　　　　　　　　　　　　　　　 独立董事：王晓东、王军、龙超
　　　　　　　　　　　　　　　　　　　　　　　　2017 年 7 月 18 日",媒体新闻,691029162994053960_0_578443,云南旅游：独立董事关于公司第六届董事会第十三次（临时）会议相关事项的...,云南旅游,1
"股票代码：002059　　　　　　股票简称：云南旅游　　　　　公告编号：2017-081
债券代码：112250　　　　　　债券简称：15 云旅债
　　　　　　　云南旅游股份有限公司
　关于与特定对象签署《股份认购协议之终止协议》
　　　　　　　　暨关联交易的公告
　　发行人及董事会全体成员保证公告内容的真实、准确和完整，对公告的虚假
记载、误导性陈述或者重大遗漏负连带责任。
　　一、关联交易基本情况
　　2017 年 7 月 25 日，云南旅游股份有限公司（以下简称“云南旅游”或“公司”）
与深圳华侨城资本投资管理有限公司（以下简称“华侨城投资管理公司”）签署
了《股份认购协议之终止协议》（以下简称“《终止协议》”），终止公司与深圳华
侨城资本投资管理有限公司于 2016 年 6 月 30 日签署的《股份认购协议》（以下
简称“《认购协议》”），于 2016 年 7 月 4 日签署的《股份认购协议之补充协议》，
于 2016 年 8 月 17 日签署的《股份认购协议之补充协议（二）》，于 2017 年 2
月 16 日签署的《股份认购协议之补充协议（三）》，于 2017 年 4 月 24 日签署
的《股份认购协议之补充协议（四）》，以及于 2017 年 6 月 30 日签署的《股份
认购协议之补充协议（五）》。
　　华侨城投资管理公司与公司控股股东云南世博旅游控股集团有限公司同受
华侨城集团公司控制，根据《深圳证券交易所股票上市规则（2014 年修订）》，
华侨城投资管理公司为上市公司的关联人。本次交易构成关联交易。
　　2017 年 7 月 25 日，公司第六届董事会第十三次（临时）会议审议了《关于
签订<云南旅游股份有限公司与深圳华侨城资本投资管理有限公司签署的股份认
购协议之终止协议>的议案》，本议案已经非关联董事表决通过。
　　　　　　　　　　　　　　　　　　　1
 　　公司独立董事已对上述关联交易事项发表了事前认可意见，并发表了同意的
独立意见。
　　2017 年 7 月 25 日，公司第六届监事会第十二次（临时）会议审议通过了《关
于签订<云南旅游股份有限公司与深圳华侨城资本投资管理有限公司签署的股份
认购协议之终止协议>的议案》。
　　二、关联交易基本情况
　　（一）基本情况
　　注册名称：深圳华侨城资本投资管理有限公司
　　公司住所：深圳市前海深港合作区前湾一路 1 号 A 栋 201 室（入驻深圳市
前海商务秘书有限公司）
　　法定代表人：段先念
　　公司类型：有限责任公司（法人独资）
　　注册资本：500,000 万元人民币
　　成立日期：2016 年 3 月 14 日
　　统一社会信用代码：91440300MA5D8D779Q
　　经营范围：投资管理、受托资产管理（不得从事信托、金融资产管理、证券
资产管理等业务）；受托管理股权投资基金（不得从事证券投资活动；不得以公
开方式募集资金开展投资活动；不得从事公开募集基金管理业务）；股权投资。
（以上各项涉及法律、行政法规、国务院决定禁止的项目除外，限制的项目须取
得许可后方可经营）
　　（二）股权控制关系
　　华侨城投资管理公司由华侨城集团公司 100%控股，其股权控制关系图如下：
　　　　　　　　　　　　　　　　　　2
 　　　　　　　　　　　　　　　　　国务院国资委
　　　　　　　　　　　　　　　　　　 100%
　　　　　　　　　　　　　　　　 华侨城集团公司
　　　　　　　　　　　　　　　　　　 100%
　　　　　　　　　　　　深圳华侨城资本投资管理有限公司
　　三、《终止协议》的主要内容
　　1、自本协议生效之日起，《认购协议》及《补充协议》即刻终止。除保密
条款外，双方不再享有《认购协议》及《补充协议》项下的权利，也无需履行《认
购协议》及《补充协议》项下的义务，双方互不追究与《认购协议》及《补充协
议》相关的任何法律责任。
　　2、自本协议生效之日起 10 个工作日内，甲方应将乙方已支付的人民币
13,700 万元的认购保证金及其孳息退还至乙方指定账户。
　　3、双方间不再存在（或自此放弃）与《认购协议》及《补充协议》有关的
任何债权债务关系。双方进一步确认，双方在《认购协议》及《补充协议》项下
不存在任何争议或纠纷，不因《认购协议》及《补充协议》终止而向对方主张任
何违约、侵权、缔约过失、损害赔偿或其他责任。
　　4、任何一方对于前期洽谈、协商《认购协议》及《补充协议》所述交易过
程中发生的各项费用由该方自行承担。
　　5、本协议适用中华人民共和国法律。因本协议及签订、履行本协议所发生
的争议，应由双方友好协商解决；如争议发生之日六十日内不能友好协商解决，
任何一方可将争议提交至原告所在地人民法院提起诉讼。
　　6、本协议以中文签署，由甲方、乙方及其法定代表人或授权代表签字盖章
时生效，正本一式捌份，交易双方各执一份，其余报有关主管部门，每份具有同
等法律效力。
　　四、终止协议对公司的影响
　　上述终止协议的签署不存在损害公司和股东利益的情况，不会对公司经营和
　　　　　　　　　　　　　　　　　　 3
 未来发展产生不利影响。
　　五、备查文件
　　1、公司第六届董事会第十三次（临时）会议决议；
　　2、公司第六届监事会第十二次（临时）会议决议；
　　3、公司独立董事关于公司第六届董事会第十三次（临时）会议相关事项的
事前认可意见；
　　4、公司独立董事关于公司第六届董事会第十三次（临时）会议相关事项的
独立意见；
　　5、 云南旅游股份有限公司与深圳华侨城资本投资管理有限公司签署的股份
认购协议之终止协议》。
　　特此公告。
　　　　　　　　　　　　　　　　　　　　　 云南旅游股份有限公司董事会
　　　　　　　　　　　　　　　　　　　　　　　　　　　2017 年 7 月 26 日",媒体新闻,4015685945410666287_0_578443,云南旅游：关于与特定对象签署《股份认购协议之终止协议》暨关联交易的公...,云南旅游,1
