"　　成立不到五年时间，吉祥人寿已累计亏损额8.79亿元。对此局面，该公司着手进行增资，并计划展开“二次创业”
　　文 | 《投资时报》记者 邵子
　　自成立以来，吉祥人寿亏损的趋势不但没有好转，反而愈演愈烈。
　　吉祥人寿年报显示，自2012年9月成立至2012年12月31日，公司净利润亏损0.72亿元；2013年净利润亏损1.31亿元；2014年净利润亏损1.77亿元；2015年净利润亏损1.36亿元。近日，其2016年年报公布后，更是让人捏了一把汗，净亏损扩大至3.63亿元，增幅达到167%。
　　不到五年时间，吉祥人寿累计亏损额已达8.79亿元。一家寿险公司从成立到盈利，通常要经历8年左右，由此来看，吉祥人寿要扭亏为盈，还有很长的路要走。
<IMAGE SRC=""http://i.ce.cn/finance/rolling/201705/10/W020170510370960570334.jpg"" >
　　亏损再上台阶
　　从该公司近几年披露的信息中可以看出，亏损一直如影随形，这也让吉祥人寿股东们“伤透了脑筋”。
　　2014年吉祥人寿年报显示，公司营业收入为7.85亿元，保险业务收入为5.74亿元，退保金为2.02亿元，手续费及佣金支出达0.65亿元。2015年，其营业收入为17.92亿元，保险业务收入13.28亿元，退保金2.94亿元，手续费及佣金支出1.23亿元。
　　2016年吉祥人寿的营业支出有所增长，一定程度拖累了业绩。具体来看，其保险业务收入为30.62亿元，增长130.57%；营业收入为35.82亿元，增长99.89%；退保金为7.67亿元，增长160.88%；手续费及佣金支出2亿元，增长62.6%。
　　同时，在投资收益方面，2016年吉祥人寿获得4.98亿元，相较2015年的4.61亿元增长了8.03%。
　　从保费结构来看，吉祥人寿理财型保险的占比较高。保监会公布的数据显示，2016年该公司原保险保费收入为30.62亿元，代表万能险、分红险的保户投资款新增交费为35.67亿元，占比达54%。2017年1-3月，上述两项数字分别为34.94亿元和18.47亿元，保户投资款新增交费占比已降至35%。
　　2016年，该公司保费收入居前五位产品包括祥和一号年金保险、吉祥如意个人年金保险、吉美人生B款、祥和利多宝两全保险以及祥和五号年金保险。
　　2016年末，吉祥人寿的偿付能力有所下滑。核心偿付能力充足率和综合偿付能力充足率均为139.42%，比上年末下降26.62个百分点。
　　对此，吉祥人寿解释称，偿付能力充足率降低主要是由于最低资本增加幅度略大于实际资本的增加幅度，其中最低资本的增长来自于业务规模的增加以及投资结构的变动，实际资本的增加受所有者新增投入资本和业务资本消耗综合影响。
　　该公司2017年一季度偿付能力报告显示，核心偿付能力充足率和综合偿付能力充足率为122.94%，和上年末相比下降16.48个百分点。
　　扭亏为盈何其难
　　从高管人事变动，到股权变更，再到“二次创业”，为了摆脱困境，吉祥人寿也曾付出努力。然而，从目前的数据来看，扭亏为盈依然是吉祥人寿面临的首要挑战。
　　作为地方系险企，吉祥人寿成立于2012年9月21日，由湖南财信投资控股有限责任公司、长沙先导投资控股有限公司、上海潞安投资、湖南省铁路投资、湖南省高速公路投资、中联重科、湖南嘉宇实业有限公司、湖南省股权登记托管有限责任公司、湖南发展投资集团有限公司等9家公司共同发起成立，注册资本11.5亿元，注册地为湖南省长沙市。
　　在2015年年报出炉后，“成立四年亏逾5亿”的刺眼数字惊醒梦中人，谋求发展刻不容缓。2016年8月，吉祥人寿现高管人事变动，保监会正式批准吉祥人寿原总裁周涛担任董事长，空缺总裁职位。之后，吉祥人寿发布一则公开招聘总裁的公告。公告显示，为拓宽选人用人视野，进一步吸引寿险业高端经营管理人才，吉祥人寿保险股份有限公司决定面向全国寿险行业公开招聘公司总裁一名。
　　吉祥人寿招聘总裁恰好处于湖南金融改革的关键期。吉祥人寿第一大股东湖南财信金融控股集团（下称“财信金控”）当时正和上市公司华菱钢铁进行重组。而这便意味着，财信金控的金融资产可能会放到华菱钢铁旗下。吉祥人寿作为财信金控旗下的重要保险资产，其股权或将整合到上市公司华菱钢铁中去。
　　2016年8月23日，吉祥人寿召开第四次临时股东大会审议通过增资扩股方案，主业亏损的中联重科主动放弃认购此次增资股份。财信投资增资10亿元，长沙先导投资控股增资5.68亿元，上海潞安投资4.31亿元，湖南嘉宇实业增资3.6亿元，湖南高速公路投资增资1.13亿元，湖南海方投资增资0.77亿元，湖南巴陵建设增资0.51亿元，湖南汇鸿经贸增资0.11亿元。
　　此次增资完成后，吉祥人寿的股权结构变更为：财信投资持股38.26%，长沙先导投资持股19.7%，上海潞安投资持股16.52%，湖南嘉宇实业持股13.78%，湖南省高速公路持股4.35%，中联重科持股比例2.04%，湖南海方投资持股2.96%，湖南巴陵建设持股1.96%，湖南汇鸿经贸持股0.43%。
　　2016年9月底，华菱钢铁公布最新重组方案，84亿元募集资金在扣除中介机构费用之后，将全部用于对财信投资增资，其中将分别为财富证券、湖南信托、吉祥人寿增资59亿元、15亿元、10亿元。华菱钢铁重组之后，财信投资成为华菱钢铁子公司，吉祥人寿则成为华菱钢铁的间接控股公司。
　　随着高层人事变动和股权变动暂告段落，吉祥人寿于2016年10月提出了“二次创业”规划，即到2018年完成150余家三四级机构的布局，通过以个险为核心渠道的业务发展策略，成为具有持续盈利能力特色化发展的全国性中型寿险公司，希望借着华菱钢铁和财信金控的重组契机，实现逆袭。
　　然而目前的亏损局面并不乐观，吉祥人寿前途如何仍有待观察。",媒体新闻,17966483505918756551_0_122316,吉祥人寿净利润亏损扩大167%  新老板华菱不好受,湖南发展,1
"　　2017养老金调整最新消息:今年养老金上调开始落地 养老服务概念相关上市公司一览
　　今年养老金上调开始落地。目前，上海已经率先公布养老金调整方案，并于5月5日发放到位。按照人社部要求，各地要于5月31日前将调整方案报人社部、财政部审批后抓紧组织实施，尽快把调整增加的基本养老金发放到退休人员手中。
　　养老服务概念相关上市公司一览
　　万达信息：搭建了科技养老服务平台，运用物联网、呼叫中心、大数据分析等技术。
　　延华智能：发力C端养老、慢病管控，在浙贵沪开展O2O养老和健康管理，走民政部专项资金购买服务的路线。
　　卫宁健康：结合丰富的HIS资源与政府及互联网服务商合作推进慢性病管理移动应用。已与上海六院合作推出糖尿病健康管理APP康信。
　　双箭股份：今年收购了桐乡和济颐养院的全部股权，并与上海红日家园展开养老服务业务合作。
　　湖南发展：利用水电业务的现金流优势，重点打造大型养生养老旅游综合体。
　　数字政通：与北京天健合作切入智慧医疗领域，有望基于区域医疗平台开展智慧养老业务。
　　奥维通信：与老龄委携手打造全国养老信息化平台，已在多个城市落地开展养老服务。
　　东华软件：依托丰富的三甲医院HIS系统资源与互联网服务商共同推进互联网医疗与大健康管理业务。
　　银江股份：智慧城市总包商，智慧医疗业务已在多地落地，将有望凭借区域医疗平台搭建与运营切入智慧养老领域。
　　易华录：智慧城市总包商，有望借智慧医疗平台搭建与运营切入智慧养老领域。
　　东软集团：东软熙康以硬件可穿戴设备为载体打造“智慧养老”平台。　　南方财富网微信号：南财",媒体新闻,8302339391426541611_0_317999,2017养老金调整最新消息:今年养老金上调开始落地 养老服务概念相,湖南发展,1
"证券时报网（www.stcn.com）05月09日讯
今日早盘，电力板块表现抢眼，快速拉升，截至发稿，大唐发电涨5.36%，H股急涨逾8%。华银电力涨4.36%，H股涨3.2%。华能国际涨3.36%，华能国电H股涨2.9%。内蒙华电涨2.95%，上海电力涨2.73%。吉电股份，华电国际，漳泽电力，深南电A，湖南发展，华电能源，国电电力，西昌电力，文山电力，京能电力，国投电力，长源电力，桂冠电力等股均有不俗表现。
消息面，据5月8日彭博社报道，知情人士称，中国考虑将主要火电和核电企业重组为3家，中国考虑将神华、中广核和大唐合并为一家公司，将华电、国电和中核合并为一家公司，将华能和国电投合并为一家公司。
（证券时报网快讯中心）",媒体新闻,14324021508224693495_0_65982,电力板块表现抢眼  大唐发电领涨,湖南发展,1
"每经记者 张明双 赵笛 每经编辑 文 多
　　曾经的“股王”全通教育跌落神坛，勤上股份收购龙文教育致亏损……近段时间，K12（从幼儿园到高中阶段）教育产业的市场表现不尽如人意，但并没有阻挡教育企业继续冲击资本市场的脚步。日前，掘金K12教育市场的湖南五方教育科技股份有限公司（以下简称五方教育）披露招股说明书，拟在创业板上市。
　　五方教育最核心业务是家校互动信息综合服务，《每日经济新闻》记者注意到，这一业务市场竞争日趋激烈，部分上市公司毛利率正在下降。同时，其家校互动业务，仍面临着较大的政策不确定性。
　
　核心业务易受政策影响
　　据招股说明书所述，五方教育为K12阶段的学校、学生和家长提供教育信息综合运营服务和知行实践教育综合服务两大类服务，其中家校互动信息综合服务一直是五方教育最主要的业务，主要产品则是基于手机和PC端的“教育+”APP应用。
　　截至2016年底，五方教育家校互动服务已覆盖3101所学校、319余万名学生、约125万名订阅的家长，APP用户已覆盖湖南省13个市州和四川省3个地市。五方教育称，截至2016年底，公司占据湖南家校互动市场52.81%的市场份额，其中长沙地区的家校互动市场份额达到93.09%。由此可见，五方教育的主营业务高度依赖湖南尤其是长沙市场。
　　而且，家校互动业务仍面临较大的政策不确定性，此前少部分地方教育部门出台过暂停通过基础运营商短信通道开展家校互动业务收费的政策，如不得强迫使用校讯通、家校通等。一旦湖南或长沙有关部门出台政策禁止家校互动业务收费，五方教育收入来源将面临冲击，在招股说明书也提示了这一风险。
　
　行业存毛利率下滑现象
　　招股说明书还披露了公司近3年的财务数据，2014~2016年，五方教育分别实现营业收入4417万元、5145万元、5842万元，毛利率分别为54.30%、59.69%和61.08%，分别实现净利润911万元、1523万元、1142万元。2016年公司净利润虽较2015年有所下降，五方教育对此解释称：股权支付导致管理费用增加，若不考虑2016年股份支付的影响，公司报告期内净利润呈逐年增长趋势。
　　但从行业来看，家校互动业务似乎并没那么光鲜的表现。招股说明书中列举了全通教育、拓维信息、新南洋三家同行上市公司，作为主要竞争对手进行分析。
　　其中，全通教育2016年报显示，全通教育家校互动升级业务收入2.87亿元，同比增长29.08%，但毛利率32.95%，同比下降了6.44个百分点，EdSaaS（教育领域的软件服务化）业务营收增长190.07%，但毛利率下降34.96个百分点。
　　拓维信息则与五方教育同属于湖南地区的家校互动服务商。2016年，拓维信息K12智慧教育产品实现营收2.73亿元，同比增13.73%，但毛利率下滑5.06个百分点，云宝贝产品实现营收1.7亿元，同比增654%，但毛利率下滑11.42个百分点。
　　从上述公司的业绩表现来看，家校互动业务的行业盈利水平并没有随着营收增长而提高。那么，加上政策的不确定性，五方教育的核心业务盈利水平能否持续？5月4日，记者就此致电五方教育进行采访，公司前台称并不知道证券部分机号码，会直接找相关人员联系记者，不过直到发稿时，记者并未得到回复。
　　21世纪教育研究院副院长熊丙奇对记者表示，当前很多教育机构需要打通学校，其实做的是渠道生意。
　
　新业务拓展效益尚不明显
　　在传统的家校互动业务之外，五方教育也在拓展新的业务——知行实践教育综合服务。根据招股说明书所述，知行实践教育是公司自2015年确定转型目标后重点打造的业务板块，主要面向小学、初中、高中学生及家长，提供职业体验、公益关爱、生活技能培养、冬夏令营研学旅行等素质教育活动。
　　招股说明书显示，2016年五方教育的知行实践教育综合服务业务在湖南发展了1671名中小学生为付费会员，在长沙和衡阳举办了557场活动，提供了1.57万余人次的服务。不过，2016年这一业务板块最终实现的营收仅164.62万元，毛利15.26万元。
　　《每日经济新闻》记者在五方教育的“教育+”APP上看到，一项香港研学夏令营活动正在报名，5天4夜的研学旅程费用为5680元/人，而在去哪儿网上的旅行套餐显示，由长沙出发的5天4夜香港游价格基本在2000~4000元，市场能否接受这样高价的研学旅行服务，仍是未知数。",媒体新闻,15287718042706002154_0_1633,核心业务易受政策波及 五方教育持续盈利能力待考,湖南发展,1
"  6月6日下午，中国电子副总经理杨军、副总经理靳宏荣在集团总部会见湖南省副省长张剑飞一行。杨军、靳宏荣代表芮晓武董事长对张剑飞副省长来访表示热烈欢迎。中国电子将会积极对接湖南发展（000722）战略，进一步强化在湘产业布局，积极推进军民融合产业发展，为湖南经济社会发展作出更大贡献。张剑飞表示，希望双方在既有合作基础上，进一步拓展在信息安全、军民融合等领域合作，努力实现共赢发展。
",媒体新闻,1885530085276882176_0_39530,中国电子：积极对接湖南发展战略 积极推进军民融合产业发展,湖南发展,0
"4月25日上午，由湖南省人民政府主办，湖南省商务厅承办的以“创新引领、开放崛起”战略为主题的2017年湖南(香港)投资贸易洽谈周活动(以下简称“港洽周”)在中国香港召开。有棵树集团受邀代表全球跨境电商上台参加了此次开幕式。随后，有棵树集团董事长肖四清先生与副总裁王章民先生应湖南省政府邀请共同参加了“港洽周”湖南跨境电商暨汽车进口招商推介会。
    湖南全球跨境电商联盟成立手拉手仪式
    (右一)有棵树集团董事长肖四清;(右六)湖南省商务厅副厅长罗双峰
    对接会围绕“跨境电商”和“汽车进口”两大热门话题，吸引了两地大量的工商界人士进行交流。此会意在推动跨境电商大平台、海外仓、国际航空物流等与湖南电商企业、保税物流中心、综保区等进行对接，实现内外部跨境电商产业的资源整合、互利共赢。并计划在汽车进口方面打造B2B电子商务交易平台并发展汽车进口供应链金融服务。
    据了解，除有棵树外，香港贸发局、香港贸易通公司、香港机场物流公司、香港前五大仓储企业、天猫国际、京东国际、唯品会、聚美优品、Wish、亚马逊、菜鸟、eBay、浩方集团、海翼股份(Anker)、等国内外知名电商企业高管均受邀参与了此次会议。
    肖四清受邀参加“港洽周”湖南跨境电商暨汽车进口招商推介会
    湖南省副省长何报翔出席活动并致辞
    此外，湖南省商务厅副厅长罗双峰与有棵树集团总裁肖四清进行了会面。
    湖南省商务厅副厅长罗双峰与有棵树集团总裁肖四清合影
    肖四清说到，有棵树集团所有货物均是自采自销，因此对人才的需求量很大，而湖南高校众多，人才优势明显，公司具有在湖南发展的意愿。另外，作为一个湖南人，一直想把企业发展到自己的家乡，如今湖南的跨境电商行业发展潜力巨大，希望自己也能尽绵薄之力为家乡跨境电商行业的发展做出一点贡献。
    湖南省商务厅副厅长罗双峰也表示，政府近年来一直在鼓励跨境电商的发展，湖南具有发展跨境电商的地理区位优势，物流优势，市场优势，人才优势，以及积累的跨境试点经验、出台的支持政策等。此外，湖南还将出台专项政策，在国际物流通道建设、出口通关流量补贴、进出口业绩奖励、平台建设和大企业落地政策等方面对跨境电商进行重点支持。十分欢迎有棵树能来到湖南，与湖南的跨境电商企业共同发展。
    肖四清先生会后表示，非常荣幸能受邀参加本次“港洽周”推介会，也很开心能有机会与家乡的政府领导进行沟通交流。企业就像政府的孩子，政府一直在给予企业最大的鼓励和支持，有棵树的发展更是离不开政府的支持。不久的将来，期待有棵树能与湖南省政府开展具体项目的合作，共谋跨境电商产业发展。
    据悉，本次会议以湖南(金霞)跨境电商产业园招商推介为重点，由湖南省长沙市开福区区长刘拥兵对金霞跨境电商产品进行了推荐，并介绍了湖南发展跨境电商的一系列优势以及打造跨境电子商务100亿项目的行动方案。另外，湖南省商务厅电子商务处处长胡松强在会上解释了跨境电商扶持政策，表示湖南政府对跨境电商大企业落地具有“一企一议”的扶持政策，其三年的资金投入总计三十个亿。
    “港洽周”活动在香港举办了多届，已成为湘港经贸交流与合作的一个重要平台。目前香港已成为湖南最大的外资来源地和第一大出口市场。湖南省政府希望借助这一平台能够让更多优秀的跨境电商企业看到湖南这片“新兴的土壤”。
    “港洽周”湖南跨境电商暨汽车进口招商推介会现场
    就在“港洽周”召开的前一天，湖南省跨境电子商务协会一行人前往有棵树集团进行了参观学习交流，各个企业代表与有棵树集团领导人对跨境电商行业的发展进行了深入探讨。湖南电子商务协会秘书长与电子商务处代表均对有棵树集团进驻湖南发出了诚挚的邀请。
    此次受“港恰会”邀请的有棵树集团是国内最早的一批跨境电商，旗下业务分为出口事业部、进口香港海豚供应链两大板块，公司全球雇员超过2,000人，在深圳、香港、广州、杭州、英国、美国、德国、波兰、澳洲、日本等地均设有办公机构;全球仓库面积超过200,000㎡，业务辐射全球200多个国家和地区，发展十分迅速。
    不仅如此，有棵树也是新三板挂牌企业中第一家横跨出口与海淘双向的跨境电商。在一带一路战略和跨境电商各项政策支持下，有棵树实现了高速发展，自2014年起，其营收连续3年增长率均在100%以上。在今日披露的财报中显示，有棵树2016年的总营收达到24.86亿，较上年同期增长140.74%，净利润超过了1.05亿，同比增长62.83%，成为了首批净利过亿的跨境电商之一。
    亮眼的成绩使其备受资本市场的瞩目，上市公司天泽信息(证券代码：300209)就在近期披露了公告，拟通过发行股份的方式购买有棵树100%股权。
    在跨境电商行业飞速发展的背景下，有棵树负责人也表示希望尽快借力资本市场保持高速增长，通过上市公司的资源整合优势进一步扩大市场份额，保持竞争优势，分享跨境电商高速增长的红利。
    希望在跨境电商行业的发展与各项政策的扶持下，有棵树不仅能够实现在湖南的布局，还能够实现在全球的布局，真正做到买全球，卖全球，成为中国跨境电商行业的领头羊。",媒体新闻,3920901707572184947_0_589443,有棵树肖四清受邀参加2017“港洽周” 与湖南省领导深入交流,湖南发展,0
"　　<IMAGE SRC=""http://mmbiz.qpic.cn/mmbiz_png/8BIyEsMC61FlmbAB7qEty6OGqcJfuREX4ic8wMkxkiaBf7gI3ecfr0pgt3YiabgWPyMnLVXYicEncXGlEIu98MJ36w/0?wx_fmt=png"" > 点击上方“公众号” 可以订阅哦！
　　请WIFI下点击播放
　　【口播】应武陵区委书记莫汉桃邀请，湖南发展资产管理集团有限公司党委书记、董事长杨国平今天前往丹洲乡考察丹洲生态城项目。区领导王先波、袁文、丁建国陪同考察。
　　【解说】沿丹洲乡沅江一线大堤一路东行，莫汉桃向杨国平详细介绍了丹洲生态城的地理风貌、生态环境和产业发展规划。他说，丹洲生态城建设将秉持“城里乡村、乡里桃源”的理念，注重生态保护、城乡融合、产业特色。通过引进农业观光、健康养老、文化创意、科普教育等产业，打造常德生态建设新的示范点。莫汉桃说，近年来，湖南发展集团相继布点了一批养老、康复医疗项目，健康产业做得风生水起，丹洲生态城期待与湖南发展集团在产业项目上展开合作，实现共赢。杨国平对丹洲生态城优美的自然生态环境和产业发展规划给予高度评价，他说，丹洲生态城地理位置优越，风景优美，“城里乡村、乡里桃源”的规划理念先进，发展前景可观。湖南发展集团将在集体研究后与武陵区进一步对接洽谈，推动绿色健康养老养生产业发展。
　　【解说】据了解，湖南发展集团是国有上市企业，成立于2002年，注册资本金人民币66亿元。主要经营业务包括城际铁路建设、棚改专项融资、水力发电综合开发经营、健康产业综合开发经营等。
　　武陵新闻
　　长按二维码关注<IMAGE SRC=""http://mmbiz.qpic.cn/mmbiz_jpg/m9v9l0G6qBRL198aHKicNh1r7qUFEq7hcribaot51IticUQ6K10yVFlvdkVrIlHibsP0Q3XHGbr7rqghOJUvVoibMBw/0?wx_fmt=jpeg"" > <IMAGE SRC=""http://mmbiz.qpic.cn/mmbiz_png/fmuh1CBWQYuSItGicmqclUVLuQmEEakEEOpg2Wgxq15Gf0jicgrUcT7M638WdNUOA5bYBTscKYUQClZV4tKHFia4A/0?wx_fmt=png"" >
　　湖南发展集团董事长杨国平考察丹洲生态城项目",微信,weixin_630049815,湖南发展集团董事长杨国平考察丹洲生态城项目,湖南发展,1
"　　2017年6月28日上午9:30，湖南发展集团全体党员，非党员的全资、控股子公司班子成员、总部部门负责人，齐聚省财政厅综合楼15楼会议室，召开了庆祝中国共产党建党96周年暨表彰大会。集团党委副书记、总经理苏德辉主持会议。
　　<IMAGE SRC=""http://mmbiz.qpic.cn/mmbiz_jpg/xfln1fu59XRPzoibnPtXq5GicLwho9RaPhthPG0BuyAxlGSyyu2kscHjh7nl3UWibygEGRxJRq0fxF5iabzQ4RjCPw/0?wx_fmt=jpeg"" >
　　首先，大会在雄壮的《国歌》声中正式拉开帷幕。集团党委委员盛忠夏同志宣读了集团“七一”表彰决定。集团办公室党支部、土地公司党支部、湖南发展党总支、安居投公司第二党支部荣获“先进基层党组织”称号；王修林、莫众、易向辉、陈建设、彭平、阳柳6位同志荣获“优秀党务工作者”称号；覃事元、刘艳平、王剑波、杨芳等21位同志荣获“优秀共产党员”称号。
　　<IMAGE SRC=""http://mmbiz.qpic.cn/mmbiz_jpg/xfln1fu59XRPzoibnPtXq5GicLwho9RaPhOf7IgtNOVak92nuiaevC0uyIKHBHJnykqyQplX4RXkiaG5xrRRSEtQOQ/0?wx_fmt=jpeg"" >
　　先进基层党组织代表集团办公室党支部书记莫众同志、优秀党务工作者代表阳柳同志、优秀共产党员代表邓峰移同志分别作了先进发言。
　　<IMAGE SRC=""http://mmbiz.qpic.cn/mmbiz_jpg/xfln1fu59XRPzoibnPtXq5GicLwho9RaPhDmwAlIJ0hnJbc27pacmwFRfemRibDM3oB7pBRctvmphMjUQgsrXmhjw/0?wx_fmt=jpeg"" >
　　最后，集团党委书记、董事长杨国平同志讲授了题为《如何做一名合格的共产党员》的党课。杨国平站在加强和改进新形势下国企党的建设的政治高度，紧密结合集团工作实际，用生动的语言，旁征博引、深入浅出地阐述“如何做一名合格的共产党员”的要义，要求集团全体党员做信念坚定的明白人，做遵章守纪的带头人，做党内政治生活的维护人，做推动集团发展的有为人。同时对集团广大党员尤其是党员领导干部在推动企业发展过程中如何起好带头作用提出了要求。
　　湖南发展集团召开庆祝建党96周年暨表彰大会",微信,weixin_614410101,湖南发展集团召开庆祝建党96周年暨表彰大会,湖南发展,1
"　　杨晓喻副主任一行来湖南发展集团开展工作调研
　　2017年5月5日下午，省国资委党委委员、副主任杨晓喻带队，来湖南发展集团开展工作调研。集团党委副书记、总经理苏德辉主持座谈汇报，省国资委党建工作处处长曾寿彬、副处长徐兵、主任科员李传建和省国资委业绩考核与分配处处长肖亦农、副处长李汇，集团副总经理吴泽波，党委委员盛忠夏及集团相关部门负责人参加了座谈。
　　<IMAGE SRC=""http://mmbiz.qpic.cn/mmbiz_jpg/xfln1fu59XQ4FicDy1NhrDZ6BibSWWV88spEpgGeYMoSiaQG3ia5LboO661lObNHntSKacFEibjRKt7H34MGofA3icYQ/0?wx_fmt=jpeg"" >
　　杨晓喻一行重点听取了集团党建工作情况介绍，查阅了相关文件资料，对集团党建工作所取得的成效给予了充分肯定。结合调研情况，她要求集团进一步夯实党建基础，探索路径，不断加强新形势下的国企党建工作，更加突出党建工作的政治功能和服务职能，不断探索新型投资类企业党建工作如何与业务经营有机结合，真正把党建工作落到实处，使党建工作做到既有形式又有内容。就集团下一步党建工作，她强调：一要坚定毫不动摇加强党对国有企业领导的意识；二要围绕中心服务大局；三要抓基层、打基础；四要落实管党治党的责任；五要加强党建工作体制机制；六要推进基层党建工作创新。
　　会上，省国资委业绩考核与分配处相关负责人还调研了集团业绩考核相关事宜。
　　杨晓喻副主任一行来湖南发展集团开展工作调研",微信,weixin_500933694,杨晓喻副主任一行来湖南发展集团开展工作调研,湖南发展,1
"　　弘扬五四精神，投身企业发展——湖南发展集团召开2017年团员青年代表座谈会
　　2017年5月4日上午，湖南发展集团召开2017年团员青年代表座谈会。座谈会由公司党委副书记、总经理苏德辉主持。集团23名团员青年代表济济一堂，围绕“五四”精神、企业发展、青年成长等话题畅所欲言，表彰过去一年在团员青年工作中涌现出的先进典型，聆听集团党委书记、董事长杨国平的殷切寄语，在自己的节日里，收获了一份沉甸甸的“精神大礼”。
　　<IMAGE SRC=""http://mmbiz.qpic.cn/mmbiz_jpg/xfln1fu59XRC9iaFmTg1yW35TW8rL0gCKENyCE8I1IZicCr9PrdAT5icbDiaTlib0ictiaMgVh9b57ofiasjOsa7ZGbgNA/0?wx_fmt=jpeg"" >
　　会上，集团党委委员盛忠夏同志代表公司党委宣布了表彰决定。童瑶、黄文斌两名同志被授予2016年度优秀团干荣誉称号，朱闻晓、刘铁牛、吕玲、杨弘莉四名同志被授予2016年度优秀团员荣誉称号，集团公司团支部被授予2016年度优秀团组织荣誉称号。
　　<IMAGE SRC=""http://mmbiz.qpic.cn/mmbiz_jpg/xfln1fu59XRC9iaFmTg1yW35TW8rL0gCKDQVqokibPFVicnPMRuFApHsNRrfoT4yH513hPBtQVysCYokXE2QzmzJg/0?wx_fmt=jpeg"" >
　　在发言环节，各位代表的精彩发言和感悟，不仅一次次收获了大家的掌声，也引起了与会领导的高度重视。尤其是首次参与集团公司青年代表座谈会的“新代表”——来自安居投公司的青年员工，充分表达了融入集团队伍、俯首本职工作、服务企业发展的真切愿望，并结合自身工作、集团业务提出了工作建议与思路，充分展现了团结、和谐、向上的良好风貌。
　　<IMAGE SRC=""http://mmbiz.qpic.cn/mmbiz_jpg/xfln1fu59XRC9iaFmTg1yW35TW8rL0gCKKicVCqlOfagIAQ61t0xibF2qFHgpfcJG1O0VoMCqxtqO94145AcKj9lg/0?wx_fmt=jpeg"" >
　　“青春是用来奋斗的！”听完代表们的发言，杨国平结合自身经历和集团公司发展历程，和大家分享了当天《人民日报》的头版评论员文章，殷切寄语公司广大青年：要牢记五四精神，要牢记习近平总书记在调研中国政法大学时的重要指示和教导，珍惜公司给予的平台和自身岗位工作，树立良好职业道德，干好本职工作，勇敢担当青春的责任、用心、专心地立足岗位做贡献，追求卓越，争做工作的排头兵，多听、多看、多动脑、多动手、多学习，并着力培养自身能说会写的工作技能和综合素质，将青年发展、青年工作推向新的高度，“未来的你们，一定会感谢现在努力拼搏的自己！”
　　弘扬五四精神，投身企业发展——湖南发展集团召开2017年团员青年代表 座谈会",微信,weixin_498631837,弘扬五四精神，投身企业发展——湖南发展集团召开2017年团员青年代表座谈会,湖南发展,1
