日,0.0,71.0,0.0,1.0
广大,0.0,3.0,0.0,1.0
一季度,0.0,3.0,0.0,1.0
阿德福,0.0,3.0,0.0,1.0
资本,0.0,6.0,0.0,1.0
艰在,0.0,3.0,0.0,1.0
李敬雷,0.0,3.0,0.0,1.0
食药监,0.0,6.0,0.0,1.0
经,0.0,3.0,0.0,1.0
十分激烈,0.0,6.0,0.0,1.0
陈,0.0,3.0,0.0,1.0
完成,0.0,3.0,0.0,1.0
空间,0.0,3.0,0.0,1.0
较,0.0,15.0,0.0,1.0
窄幅,0.0,3.0,0.0,1.0
批文,0.0,3.0,0.0,1.0
拥恩替,0.0,3.0,0.0,1.0
同比,0.0,9.0,0.0,1.0
三者,0.0,3.0,0.0,1.0
值得注意,0.0,3.0,0.0,1.0
元,0.0,17.0,0.0,1.0
使广生堂,0.0,3.0,0.0,1.0
规则,0.0,3.0,0.0,1.0
一方面,0.0,3.0,0.0,1.0
运作,0.0,3.0,0.0,1.0
472,0.0,3.0,0.0,1.0
此次,0.0,12.0,0.0,1.0
长期投资,0.0,3.0,0.0,1.0
到,0.0,12.0,0.0,1.0
随后,0.0,3.0,0.0,1.0
药物,0.0,42.0,0.0,1.0
肝病,0.0,6.0,0.0,1.0
专利,0.0,12.0,0.0,1.0
拿到,0.0,6.0,0.0,1.0
:,0.0,6.0,0.0,1.0
西南,0.0,3.0,0.0,1.0
拥有,0.0,15.0,0.0,1.0
半个,0.0,3.0,0.0,1.0
生命周期,0.0,3.0,0.0,1.0
获得,0.0,24.0,0.0,1.0
大宗,0.0,2.0,0.0,1.0
认可,0.0,2.0,0.0,1.0
日起,0.0,3.0,0.0,1.0
4,0.0,21.0,0.0,1.0
建设项目,0.0,48.0,0.0,1.0
12,0.0,3.0,0.0,1.0
投在,0.0,3.0,0.0,1.0
实际,0.0,2.0,0.0,1.0
奥华,0.0,3.0,0.0,1.0
一线,0.0,21.0,0.0,1.0
唐码,0.0,3.0,0.0,1.0
称,0.0,24.0,0.0,1.0
快报,0.0,3.0,0.0,1.0
所有,0.0,6.0,0.0,1.0
标准,0.0,3.0,0.0,1.0
对象,0.0,18.0,0.0,1.0
行情,0.0,15.0,0.0,1.0
加码,0.0,18.0,0.0,1.0
十年,0.0,3.0,0.0,1.0
能,0.0,6.0,0.0,1.0
增持,0.0,16.0,0.0,1.0
申请,0.0,12.0,0.0,1.0
福建省,0.0,12.0,0.0,1.0
法律法规,0.0,2.0,0.0,1.0
历时,0.0,3.0,0.0,1.0
未能,0.0,3.0,0.0,1.0
中,0.0,21.0,0.0,1.0
istocknews,0.0,3.0,0.0,1.0
公司股票,0.0,12.0,0.0,1.0
允许,0.0,2.0,0.0,1.0
贡献,0.0,3.0,0.0,1.0
收到,0.0,6.0,0.0,1.0
广生堂,1.0,320.0,0.003115264797507788,0.9968847352024922
股份,3.0,32.0,0.08571428571428572,0.9142857142857143
内容,0.0,3.0,0.0,1.0
提醒,0.0,3.0,0.0,1.0
FDA,0.0,3.0,0.0,1.0
颁发,0.0,9.0,0.0,1.0
李国,0.0,3.0,0.0,1.0
疗效,0.0,3.0,0.0,1.0
拟非,0.0,3.0,0.0,1.0
福建,0.0,24.0,0.0,1.0
本次,0.0,9.0,0.0,1.0
用药,0.0,33.0,0.0,1.0
项目,0.0,30.0,0.0,1.0
善堂,1.0,0.0,1.0,0.0
对此,0.0,6.0,0.0,1.0
除,0.0,6.0,0.0,1.0
费用,0.0,21.0,0.0,1.0
3000,0.0,14.0,0.0,1.0
类别,0.0,3.0,0.0,1.0
最全,0.0,6.0,0.0,1.0
分别,0.0,6.0,0.0,1.0
框架,0.0,3.0,0.0,1.0
未来,0.0,26.0,0.0,1.0
获批,0.0,66.0,0.0,1.0
合计,0.0,9.0,0.0,1.0
开发周期,0.0,3.0,0.0,1.0
一定,0.0,3.0,0.0,1.0
总,0.0,9.0,0.0,1.0
<,0.0,3.0,0.0,1.0
交易,0.0,2.0,0.0,1.0
辞职,0.0,3.0,0.0,1.0
推新,0.0,3.0,0.0,1.0
综合,0.0,3.0,0.0,1.0
管理,0.0,3.0,0.0,1.0
期间,0.0,9.0,0.0,1.0
png,0.0,3.0,0.0,1.0
7,0.0,59.0,0.0,1.0
极大,0.0,6.0,0.0,1.0
0.66,0.0,9.0,0.0,1.0
国内,0.0,33.0,0.0,1.0
时光,0.0,3.0,0.0,1.0
10.64,0.0,3.0,0.0,1.0
还有,0.0,3.0,0.0,1.0
中国证券监督管理委员会,0.0,2.0,0.0,1.0
南方,0.0,6.0,0.0,1.0
业绩,0.0,45.0,0.0,1.0
培训中心,0.0,3.0,0.0,1.0
补跌,0.0,3.0,0.0,1.0
多年,0.0,6.0,0.0,1.0
扣除,0.0,6.0,0.0,1.0
进口,0.0,3.0,0.0,1.0
王威,0.0,3.0,0.0,1.0
发展,0.0,12.0,0.0,1.0
同类产品,0.0,6.0,0.0,1.0
3056,0.0,3.0,0.0,1.0
从,0.0,12.0,0.0,1.0
用量,0.0,3.0,0.0,1.0
万股,0.0,21.0,0.0,1.0
=,0.0,3.0,0.0,1.0
为,0.0,24.0,0.0,1.0
+,0.0,9.0,0.0,1.0
com,0.0,6.0,0.0,1.0
全科,0.0,3.0,0.0,1.0
堂正,0.0,6.0,0.0,1.0
吉联亚,0.0,3.0,0.0,1.0
跳空,0.0,3.0,0.0,1.0
相关,0.0,8.0,0.0,1.0
研究员,0.0,3.0,0.0,1.0
盈利,0.0,6.0,0.0,1.0
刷新,0.0,3.0,0.0,1.0
资金,0.0,36.0,0.0,1.0
消息,0.0,3.0,0.0,1.0
同仁,1.0,0.0,1.0,0.0
利润,0.0,3.0,0.0,1.0
总局,0.0,3.0,0.0,1.0
i8,0.0,3.0,0.0,1.0
都,0.0,6.0,0.0,1.0
8773,0.0,3.0,0.0,1.0
证书,0.0,9.0,0.0,1.0
近,0.0,3.0,0.0,1.0
向,0.0,6.0,0.0,1.0
实施,0.0,9.0,0.0,1.0
限于,0.0,2.0,0.0,1.0
批准,0.0,3.0,0.0,1.0
逐渐,0.0,3.0,0.0,1.0
中曾,0.0,3.0,0.0,1.0
择机,0.0,5.0,0.0,1.0
化合物,0.0,3.0,0.0,1.0
