东方能源,5月17号分享的 000958 东方能源 又涨停了，点赞继续分享好股,0,国内博客,c,1
东方能源,5月17号分享的  000958 东方能源 又涨停了,0,国内博客,t,1
东方能源,恭喜黑马圈两次买进000958东方能源涨停,1,国内博客,c,1
东方能源,荐恭喜：黑马圈低吸东方能源涨停！,1,国内博客,t,1
东方能源,东方能源 在个人关注的雄安股中，早盘跌幅最大，个人为什么没有买进?因为这种从高处跌至二十线处的票，没有到收盘很难说一定会反弹，也就是说二十线的支撑只是一层纸.个人称此为二十均线支撑陷阱，轻易不做这种跌到二十均线的票.但是东方能源给我上了一课，今天从最低点拉起来还涨了三个多点.也就是说雄安票只要下跌分批买进一定不用担心，自然有资金去关注.相反如果去追涨杀跌，就完全搞错节奏了.,2,国内博客,c,1
东方能源,雄安票不能以普通的技术形态来操作:东方能源,2,国内博客,t,1
东方能源,特大喜讯：东方能源开盘直封涨停，三连板啦,3,国内博客,c,1
东方能源,东方能源三连板啦！,3,国内博客,t,1
东方能源,  000958东方能源（暂获利24.7%）15、16、17日连续3天涨停，300407凯发电气（获利15.4%）、002837英维克（获利39.6%）、603126中材节能涨停，300531优博/讯（获利23.2%）连续2天冲击涨停,4,国内博客,c,1
东方能源,  ★17.48元买入000958东方能源15、16、17日连续3天涨停，暂获利24.7%,4,国内博客,c,1
东方能源,荐【王牌游资】继续涨停潮，000958东方能源3涨停,4,国内博客,t,1
东方能源,昨晚分享的牛股000958 东方能源 涨停了， 5月9号分享的牛股 300344太空板业 又涨停了,5,国内博客,c,1
东方能源,分享的000958 东方能源  300344  太空板业  又涨停了,5,国内博客,t,1
东方能源,优博讯30531先河环保30137东方能源000958重点明天攻击,6,国内博客,c,1
东方能源,东方能源000958明天继续强势攻击,6,国内博客,c,1
东方能源,优博讯30531先河环保30137东方能源000958重点明天攻击,6,国内博客,t,1
东方能源,3、已完成和曾操作项目1) 东方能源（2016.11.17-2017.4.07） 盈利13.63% 完成退出,7,国内博客,c,1
东方能源,今日牛股推荐关注，京汉股份，东方能源，金融街,8,国内博客,c,1
东方能源,0%）（中盘股为主）雄安环保：首创股份、河北本地：保变电气、凌云股份、四通新材建材水泥：宝硕股份、金隅股份、新兴铸管、乐凯新材地产土地：京汉股份雄安金融：栖霞建设河北机械：巨力索具、河北宣工电力能源：东方能源雄安—低位股（二波反弹最高15%以内）（大盘股为主）地产土地：荣盛发展、华夏幸福、津滨发展、廊坊发展、万通地产建材水泥：北新建材、冀东水泥、棕榈园林港口： 唐山港、 天津港河北本地：乐凯胶片、,9,国内博客,c,1
东方能源,之前分享的牛股000958 东方能源 涨停了， 5月9号分享的牛股 300344太空板业 又涨停了,10,国内博客,c,1
东方能源,之前分享的000958 东方能源 300344 太空板业 又涨停了,10,国内博客,t,1
东方能源,       昨天一字板的个股很多，金隅股份、华夏幸福、冀东水泥、河钢股份、京汉股份、荣盛发展、河北宣工、唐山港、巨力索具、新兴铸管、华讯方舟、首钢股份、四通新材、乐凯新材、保变电气、天津港、先河环保、廊坊发展、长青集团、北新建材、乐凯胶片、宝硕股份、棕榈股份、东方能源、凌云股份、北京城建、雏鹰农牧、庞大集团、中化岩土、建投能源、韩建河山、银龙股份等股昨天都以一字板报收,11,国内博客,c,1
东方能源,这些个股当中华讯方舟、首钢股份、长青集团、北新建材、东方能源、北京城建、雏鹰农牧、庞大集团、建投能源、银龙股份等股今天开板，不论今天开板的个股是否以涨停收盘，明天开始都作放弃处理,11,国内博客,c,1
东方能源,        昨天一字板的个股很多，金隅股份、华夏幸福、冀东水泥、河钢股份、京汉股份、荣盛发展、河北宣工、唐山港、巨力索具、新兴铸管、华讯方舟、首钢股份、四通新材、乐凯新材、保变电气、天津港、先河环保、廊坊发展、长青集团、北新建材、乐凯胶片、宝硕股份、棕榈股份、东方能源、凌云股份、北京城建、雏鹰农牧、庞大集团、中化岩土、建投能源、韩建河山、银龙股份等股昨天都以一字板报收,12,国内博客,c,1
东方能源,这些个股当中华讯方舟、首钢股份、长青集团、北新建材、东方能源、北京城建、雏鹰农牧、庞大集团、建投能源、银龙股份等股今天开板，不论今天开板的个股是否以涨停收盘，明天开始都作放弃处理,12,国内博客,c,1
东方能源,"000088 盐 田 港000958 东方能源603833 欧派家居<IMAGE SRC=""http://gbres.dfcfw.com/Files/picture/20170406/AC4B55102DEB5EE48C4EB4ED02E18DEF.png"" >",13,国内博客,c,1
东方能源,值得注意的是同样受到雄安新区概念影响的东方能源机构也对其大笔抛售,14,国内博客,c,1
东方能源,另外同是雄安概念股的东方能源也被游资国信证券深圳泰然九路营业部买入,14,国内博客,c,1
东方能源,　　东方能源6日因大幅换手上榜，买入席位中出现两家机构合计买入4108万元,15,国内博客,c,1
东方能源,可以看到，东方能源在前日强势涨停后出现明显震荡,15,国内博客,c,1
东方能源,而宝硕股份、乐凯新材、长青集团、首钢股份、乐凯胶片、东方能源、冀中能源、北京城建、天津港、棕榈股份等跌幅居前,16,国内博客,c,1
东方能源,该板块今天以下个股跌停报收：万通地产、首钢股份、长青集团、中材节能、乐凯新材、博天环境、中持股份、森特股份、天津港、数字政通、棕榈园林、北新建材、万方发展、凌云股份、恒通科技、长久物流、四通新材、金牛化工、天业通联、冀凯股份、凯发电气、东方能源、建新股份、天保基建跌停报收，跌停家数远超涨停家数,17,国内博客,c,1
东方能源,东方能源：14：50，增量反包上影,18,国内博客,c,1
东方能源,71汇中股份、600149廊坊发展、002494华斯股份、002755东方新星、000778新兴铸管、600155宝硕股份、600965福成股份、000402金融街、600246万通地产、000958东方能源、600717天津港》令哥点评：雄安概念今天已经连续上涨了第四天了，风险也逐步增大、常言说花无百日红、建议大家不要盲目追高雄安概念，今天两市跌停板有106家、令哥认为会影响雄安概念，谨防雄安新,19,国内博客,c,1
东方能源,、四通新材、数字政通、建投能源、保变电气、创业环保、廊坊发展、汇中股份、庞大集团、华斯股份、新兴铸管、津滨发展、宝硕股份、长青集团、中材节能、建新股份、东方新星、福成股份、国统股份、海螺型材、金融街、东方能源、天津港、万通地产 3、 其他开板新股：天域生态、华瑞股份高送转+次新：中装建设季报预增：山东海化一带一路：西部建设 三、游资和机构龙虎榜飞凯材料（300398）：三家机构席位买入5310万金,20,国内博客,c,1
东方能源,- 000958 东方能源：14：55 有开板,21,国内博客,c,1
东方能源,连庞大集团、天津港、东方能源，这种跟风品种还封在涨停板上，明日的核心品种当然应该多看看,22,国内博客,c,1
东方能源,新区-京津冀+国企改革 中材永润市政工程（天津）+有各种输水管道和地铁盾构环片等水泥制品+实际控制人中国中材集团15.39%+主营：输水管道行业(PCCP制造，运输及其异型管件)47# 000958 东方能源 14:53 16年报高送转+雄安新区-京津冀+国企改革 16年报高送转拟10转10派1+(2017年02月)牵手华夏幸福子公司，在轨道沿线开发清洁能源+实际控制人国务院国资委持有39.65%,23,国内博客,c,1
东方能源,0055：控股股东与俞熔先生签订《股份转让协议》　　[雄安新区专场]　　京蓝科技 000711：深交所要求说明在雄县筹划分公司的相关事宜　　梅 安 森 300275：与保定国兴投资签署合作框架协议　　东方能源 000958：在雄安新区无经营性资产 一季度净利降六成　　华斯股份 002494：暂时未在雄安新区开展业务和存在资产　　恒通科技 300374：未在雄安新区开展业务或存在资产 拟配股募资6.,24,国内博客,c,1
东方能源,　　东方能源：在雄安新区无经营性资产 一季度净利降六成　　东方能源4月10日晚间公告，目前公司尚未在雄安新区内设立分、子公司或拥有经营性资产，短期内雄安新区的相关政策对公司经营业绩无重大影响,25,国内博客,c,2
东方能源,东方能源亦遭到三机构抛售，卖出金额分别为3650万元、2762.97万元、1608.13万元,26,国内博客,c,1
东方能源,东方能源亦遭到三机构抛售，卖出金额分别为3650万元、2762.97万元、1608.13万元,27,国内博客,c,1
东方能源,东方能源亦遭到三机构抛售，卖出金额分别为3650万元、2762.97万元、1608.13万元,28,国内博客,c,1
东方能源,东方能源亦遭到三机构抛售，卖出金额分别为3650万元、2762.97万元、1608.13万元,29,国内博客,c,1
东方能源,69雄安新区概念>>>6969东方能源：尚未在雄安新区内设立分、子公司或拥有经营性资产6969华斯股份：公司暂时未在雄安新区开展业务和存在资产6969河北宣工：经核查公司未在雄安新区开展业务和存在资产6969冀东装备：雄安新区的相,30,国内博客,c,2
东方能源,相关上市公司：苏州固锝(002079)、汉威电子(300007)四、个股淘金雄安新区相关公司公告华斯股份(002494)：暂时未在雄安新区开展业务和存在资产东方能源(000958)：未在雄安新区拥有经营性资产 一季度净利预降六成梅安森(300275)：与保定国兴投资签署战略合作协议恒通科技(300374)：未在雄安新区开展业务或存在资产河北宣工(0009,31,国内博客,c,1
东方能源,知名席位方面，中信上海淮海中路买入易事特（300376），卖出津滨发展（000897），建投能源（000600），国泰君安宁波彩虹北买入荣盛发展（002146），棕榈股份（002431），天保基建（000965），东方能源（000958），卖出长青集团（002616）,32,国内博客,c,1
东方能源,展（600149）、龙洲股份（002682）、东方新星（002755）、棕榈股份（002431）、汇中股份（300371）、华斯股份（002494）、金融街（000402）、宝硕股份（600155）、东方能源（000958）、万通地产（600246）、天津港（600717）、福成股份（600965）6969【雄安新区+环保】6969先河环保（300137）：一字板,33,国内博客,c,1
东方能源,宝硕股份、乐凯新材、长青集团、首钢股份、乐凯胶片、东方能源、冀中能源、北京城建、天津港、棕榈股份等跌幅超7%,34,国内博客,c,1
东方能源,3、已完成和曾操作项目1) 东方能源（2016.11.17-2017.4.07） 盈利13.63% 完成退出,35,国内博客,c,1
东方能源,除上述17只连续涨停股外，天津港、北新建材、津滨发展、创业环保、凯发电气、东方能源、棕榈股份、恒通科技、长久物流、乐凯新材、长青集团、碧水源等概念股4月5日以来累计涨幅也均超过30%,36,国内博客,c,1
东方能源,2431)(002431)、汇中股份(300371) (300371)、华斯股份(002494) (002494)、金融街(000402)(000402)、宝硕股份(600155) (600155)、东方能源(000958)(000958)、万通地产(600246) (600246)、天津港(600717) (600717)、福成股份(600965)　　2.雄安新区+环保　　先河环保(300137,37,国内博客,c,1
东方能源,看涨）、建投能源（电力板块，强势上涨，近期看涨）、棕榈股份（强势上涨，近期看涨）、数字政通、荣盛发展、四通新材、新兴铸管、万通地产、庞大集团、廊坊发展、宝硕股份、长青集团、建新股份、天津港、汇中股份、东方能源、华斯股份、津滨发展、福成股份等涨停,38,国内博客,c,1
东方能源,4月7号分享的牛股 000958 东方能源 涨停了,39,国内博客,c,1
东方能源,4月7号分享的牛股 000958 东方能源 涨停了。,39,国内博客,t,1
