史丹利,　　今日农村电商概念股集体上涨 龙头史丹利涨停　　农村电商概念股盘中异动，截至发稿，史丹利（7.580， 0.69， 10.01%）涨停，芭田股份（7.120， 0.27， 3.94%）涨幅逾5%，辉丰股份（5.510， 0.04， 0,0,媒体新闻,c,1
史丹利,今日农村电商概念股集体上涨 龙头史丹利涨停,0,媒体新闻,t,1
史丹利,　　史丹利受益于化肥价格回暖 史丹利涨停　　进入7月，复合肥市场也逐渐开启了秋季篇章,1,媒体新闻,c,1
史丹利,史丹利受益于化肥价格回暖 史丹利涨停,1,媒体新闻,t,1
史丹利,　　新华网(行情603888，诊股)北京7月27日电 27日早盘，农村电商板块快速拉升，其中，史丹利(行情002588，诊股)涨停，芭田股份(行情002170，诊股)报价7.33元，涨7.01%，辉丰股份(行情002496，诊股)涨近4%，云图控股(行情002539，诊股)、新洋丰(行情000902，诊股)、金正大(行情002470，诊股)、等走势造好,2,媒体新闻,c,1
史丹利,农村电商板块快速拉升 史丹利强势涨停,2,媒体新闻,t,1
史丹利,　　金融界网站讯 7月27日化肥板块走强， 史丹利( 002588，诊股)涨停， 芭田股份( 002170，诊股)、 六国化工( 600470，诊股)、 鲁北化工( 600727，诊股)、 湖北宜化( 000422，诊股)等涨幅靠前,3,媒体新闻,c,1
史丹利,化肥板块走强 史丹利涨停,3,媒体新闻,t,1
史丹利,　　全景网7月14日讯  史丹利(002588)周四在全景网投资者互动平台上回答投资者提问时介绍，受国内部分农产品价格下降的影响，种植户的种植积极性有所下降，种植户在农资环节的投入有所压缩，导致公司销售压力较大，销售量未达预期,4,媒体新闻,c,1
史丹利,　　史丹利表示，公司目前的产品结构主要以针对大田作物的产品为主，公司正努力提高针对经济作物肥料在产品结构中的比重，以达到优化产品结构、提高抗风险能力、改善经营的目的,4,媒体新闻,c,1
史丹利,　　针对投资者关于公司与金正大股价及业绩差距的询问，史丹利作出上述回复,4,媒体新闻,c,1
史丹利,[互动]史丹利：受农产品降价影响 种植户积极性有所下降,4,媒体新闻,t,1
史丹利,　　中国网财经7月6日讯史丹利(行情002588，诊股)今日晚间发布公告，称公司控股股东、实控人高文班于7月5日将其持有3602.50万股份办理股票质押式回 购交易业务，质权人为国泰君安(行情601211，诊股),5,媒体新闻,c,1
史丹利,公告显示，本次质押股份数占史丹利总股本的3.11%,5,媒体新闻,c,1
史丹利,　　根据公告，截至目前，高文班持有史丹利26，451.88万股股份，占总股本的22.86%；高文班持有的史丹利股份累计已质押5，827.84万股，占总股本的5.04%,5,媒体新闻,c,1
史丹利,　　另外，截至目前，史丹利控股股东和实际控制人累计已质押股份20，039.27万股，占总股本的17.32%,5,媒体新闻,c,1
史丹利,史丹利实控人质押3600万股,5,媒体新闻,t,1
史丹利,"<IMAGE SRC=""http://i4.hexun.com/2017-07-04/189897672.png"" >史丹利独立董事 修学峰　　和讯股票（微信号：istocknews）消息 7月4日晚间，史丹利发布公告称，董事会于 2017 年 7 月 2 日收到公司独立董事修学峰女士提交的书面辞职报告",6,媒体新闻,c,1
史丹利,　　史丹利表示，修学峰女士辞职后不再担任公司任何职务,6,媒体新闻,c,1
史丹利,史丹利独董修学峰辞职 曾任中国磷肥工业协会秘书长,6,媒体新闻,t,1
