华谊兄弟,　　2010年，华谊兄弟斥资近1.5亿元收购了掌趣科技22%的股权，12年掌阅科技上市，每股发行价16元，发行总市值爲6.55亿元,1,媒体新闻,c,1
华谊兄弟,　　昨日，华谊兄弟发布公告，出售掌趣科技近0.98%的股份,1,媒体新闻,c,1
华谊兄弟,通过此项交易，华谊兄弟的初步收益预计爲9700万元,1,媒体新闻,c,1
华谊兄弟,本次交易之前，华谊兄弟共持有掌趣科技1.40%的股份,1,媒体新闻,c,1
华谊兄弟,若是交易达成，华谊兄弟的持股比例将降至0.42%,1,媒体新闻,c,1
华谊兄弟,昨日，华谊兄弟出售其股票的消息公布之后，今日掌趣科技的股票涨幅达到了8.65%,1,媒体新闻,c,1
华谊兄弟,　　再来看华谊的股价，15年6月12日，华谊兄弟股价涨到32.16元的最高价后，便开始跌跌不休,1,媒体新闻,c,1
华谊兄弟,而出手掌趣科技股权的消息一出，华谊兄弟的股价出现了小幅上涨，7月18日后，华谊的股价已经连续8天上涨,1,媒体新闻,c,1
华谊兄弟,　　电影业务下滑明显　　华谊兄弟的主要业务有影视娱乐、互联网娱乐、品牌授权及实景娱乐三大块，主营业务无疑是影视娱乐,1,媒体新闻,c,1
华谊兄弟,　　16年下半年，华谊兄弟的影视娱乐成本达到了15.6亿元，成本比例依旧高达91.31%，虽然主营收入上升至25.6亿元，但是利润比例下降至55.77%，毛利率下降至39.04%,1,媒体新闻,c,1
华谊兄弟,　　华谊扩大布局之路　　一方面，毛利率的下降反映出的是华谊兄弟在影视娱乐方面盈利能力的下降，同时这也影射出整个中国电影市场的不景气,1,媒体新闻,c,1
华谊兄弟,17年春节档之后，国产电影遇“冷”，华谊兄弟身处相互漩涡，也无法避免,1,媒体新闻,c,1
华谊兄弟,　　另一方便，隨著影视娱乐业务利润比例的下降，华谊兄弟的品牌授权及实景娱乐业务占有毛利率高达98.41%,1,媒体新闻,c,1
华谊兄弟,这对华谊兄弟在游戏行业的布局不相符合，这也不怪华谊套现离场了,1,媒体新闻,c,1
华谊兄弟,　　华谊兄弟的早已布局游戏行业，从其收购掌趣科技、银汉科技的股权便可看出，此次出售掌趣股权，並不代表著其止步游戏产业,1,媒体新闻,c,1
华谊兄弟,电影、电视剧、网剧、游戏、周边产品开发，形成全产业链将是华谊兄弟的发展方向，只是不知道华谊兄弟在游戏产业的下一步会怎么走,1,媒体新闻,c,1
华谊兄弟,华谊兄弟的焦虑： 差点清仓掌趣科技！,1,媒体新闻,t,1
华谊兄弟,"原标题：华谊兄弟“水”过的上半年：电影业务颓靡，盈利全靠出售资产<IMAGE SRC=""http://img.mp.itc.cn/upload/20170726/e6e8caf2f2df4dd38c2b5d30352e87c8_th.jpg"" >中国的影视娱乐公司总有一个“迪士尼”梦，华谊兄弟这几年也在做着这个梦",2,媒体新闻,c,1
华谊兄弟,最近两年华谊兄弟一直在强调“去电影化”，王中军说华谊要成为一家全娱乐公司，而不仅仅是电影公司，未来电影、游戏、实景娱乐将成为华谊发展的三驾马车,2,媒体新闻,c,1
华谊兄弟,电影主业继续下滑一方面华谊兄弟在这个战略上可以说是有突破，电影业务在华谊的比重正在降低,2,媒体新闻,c,1
华谊兄弟,2015年华谊兄弟的电影票房收入约43亿元，2016年电影票房收入下降到约31亿元，今年能有多少,2,媒体新闻,c,1
华谊兄弟,电影主业下滑，新兴业务尚不能承担营收重担，华谊兄弟业务多头出击的现状是目前业绩的青黄不接,2,媒体新闻,c,1
华谊兄弟,2017年第一季度华谊兄弟出现亏损，营收为5.44亿元，同比下滑29.08%；净利润亏损6842万元，同比暴跌126.06%,2,媒体新闻,c,1
华谊兄弟,这是华谊兄弟上市八年来的首次亏损,2,媒体新闻,c,1
华谊兄弟,而在日前披露的2017年半年报预期中，华谊兄弟给出了盈利在3.94亿元到4.84亿元之间的预估值，相较于去年同期的3.02亿，预计可能上升30% 到60%,2,媒体新闻,c,1
华谊兄弟,根据信息披露，2017 年上半年华谊兄弟非经常性损益净额约为 3.39亿元，主要为出售银汉科技股份的投资收益,2,媒体新闻,c,1
华谊兄弟,2017年6月，华谊兄弟以6.47 亿元的价格出售银汉科技25%的股权,2,媒体新闻,c,1
华谊兄弟,是的，被誉为盈利基本靠出售资产的华谊兄弟，在2017年上半年依旧维系了这个套路,2,媒体新闻,c,1
华谊兄弟,如此看来华谊兄弟上半年的利润，绝大部分来自于出售资产,2,媒体新闻,c,1
华谊兄弟,距离清仓掌趣仅一步之遥而在今天，华谊兄弟又双叒叕减持掌趣股份,2,媒体新闻,c,1
华谊兄弟,公告显示，华谊兄弟于2017年7月24日、7月25日，通过集中竞价交易合计减持掌趣科技（300315）股票27，112，544股，占掌趣科技总股本的0.98%，获得约9，700万元,2,媒体新闻,c,1
华谊兄弟,游戏业务被王中军视为是华谊兄弟的三驾马车之一，也有相应的投资布局,2,媒体新闻,c,1
华谊兄弟,或许华谊兄弟最值得期待的影游联动的范例会是明年将上映的《阴阳师》,2,媒体新闻,c,1
华谊兄弟,华谊兄弟“水”过的上半年：电影业务颓靡，盈利全靠出售资产,2,媒体新闻,t,1
华谊兄弟,　　中证网讯（记者张玉洁）华谊兄弟(行情300027，诊股)7月26日晚间发布公告，公司在7月24日和25日，以集中竞价方式出售掌趣科技(行情300315，诊股)2711万股，占总股本0.98%,3,媒体新闻,c,1
华谊兄弟,　　华谊兄弟表示，本次交易金额扣除成本及相关税费等后的收益初步计算约为9700万元,3,媒体新闻,c,1
华谊兄弟,　　华谊兄弟在2016年9月29日审议通过了12个月内，择机出售掌趣科技不超过8609万股,3,媒体新闻,c,1
华谊兄弟,　　7月12日晚，华谊兄弟发布了上半年度的业绩报告，称上半年预计盈利3.94至4.84亿人民币，同比增长30%至60%，从一季度亏损的局面中成功扭亏为盈,3,媒体新闻,c,1
华谊兄弟,华谊兄弟一季报显示，公司亏损6800多万人民币，同期下降126.06%,3,媒体新闻,c,1
华谊兄弟,　　不过从此前公告来看，处置子公司股权收入成为华谊兄弟二季度净利润大幅度增长的主要原因,3,媒体新闻,c,1
华谊兄弟,历史公告显示，今年6月，华谊兄弟以6.47亿元人民币出让了广州银汉科技有限公司25.88%的股权，出让之后华谊兄弟仍保留有广州银汉科技有限公司25%的股权,3,媒体新闻,c,1
华谊兄弟,华谊兄弟2017年上半年度的业绩报告显示，当期公司非经常性损益额约为33，923.23万元,3,媒体新闻,c,1
华谊兄弟,　　因此，本次华谊兄弟出售掌趣科技股权，将有助于增厚公司三季度净利润水平,3,媒体新闻,c,1
华谊兄弟,华谊兄弟出售掌趣科技2711万股 获利约9700万,3,媒体新闻,t,1
华谊兄弟,　　中国网财经7月26日讯 华谊兄弟今日晚间发布公告，称公司于7月24日和7月2日以集中竞价交易方式出售掌趣科技股票，出售股数分别为2219344股和24893200股，合计27112544股，出售均价为7.07元和7.14元,4,媒体新闻,c,1
华谊兄弟,　　华谊兄弟称，本次交易金额扣除成及相关税费等后的收益初步计算约为9700万元,4,媒体新闻,c,1
华谊兄弟,华谊兄弟出售2711万股掌趣科技 获利约9700万元,4,媒体新闻,t,1
华谊兄弟,　　华谊兄弟(行情300027，诊股)于2017年7月24日、7月25日，通过集中竞价交易合计减持掌趣科技(行情300315，诊股)股票27，112，544股，占掌趣科技总股本的0.98%,5,媒体新闻,c,1
华谊兄弟,华谊兄弟：减持2711万股掌趣科技获利9700万元,5,媒体新闻,t,1
华谊兄弟,　　昨日午后开盘，文化传媒板块继续走强，截至昨日收盘，华谊兄弟上涨7.02%，光线传媒上涨3.88%，华策影视上涨2.24%，唐德影视上涨2.69%，新文化上涨2.83%,6,媒体新闻,c,1
华谊兄弟,值得注意的是，上午收盘前，华谊兄弟直奔涨停，这在公司近年业绩不景气的背景下实属罕见,6,媒体新闻,c,1
华谊兄弟,其中，华谊兄弟净流入2.07亿元，居板块榜首，其次是完美世界，净流入4865.08万元，分众传媒、新华传媒等净流入资金均超过3000万元,6,媒体新闻,c,1
华谊兄弟,另外，2016年，申银万国28个子行业中，传媒板块全年下跌了9.86%，排名倒数第五名，表现仅仅好于休闲服务、公用事业、房地产和非银金融，曾经被资金热烈追捧的龙头股万达院线和华谊兄弟在这一年中价格跌去了一半左右,6,媒体新闻,c,1
华谊兄弟,　　细分行业公司业绩表现分化较为明显，其中，游戏板块增长仍最为强劲，19家已披露公司中11家增速超过50%，仅3家预减或预亏；影视综漫板块相对平稳，增减公司比例相当且幅度不大，华谊兄弟、万达电影、光线传媒、唐德影视、华策影视等预增,6,媒体新闻,c,1
华谊兄弟,　　华谊兄弟日前披露的业绩预告显示，公司上半年预计盈利3.94亿至4.84亿元，同比增长30%至60%；上年度同期盈利3.03亿元，当期业绩同比变动幅度为下滑40%,6,媒体新闻,c,1
华谊兄弟,　　2017年4月21日，华谊兄弟发布一季度报告显示，营收为5.44亿元，同比下滑29.08%；净利润亏损6842万元，同比暴跌126.06%，延续了2016年报经营性亏损的态势,6,媒体新闻,c,1
华谊兄弟,"<IMAGE SRC=""http://hqpick.eastmoney.com/k/3000272.png"" >　　华谊兄弟(300027)7月26日晚间公告，公司在7月24日和25日，以集中竞价方式出售掌趣科技(300315)2711万股，占总股本0.98%",7,媒体新闻,c,1
华谊兄弟,华谊兄弟：出售掌趣科技2711万股 获利约9700万,7,媒体新闻,t,1
华谊兄弟,"<IMAGE SRC=""http://chart.jrjimg.cn/pngdata/minpic/pic430/300027.png"" >　　138 位投资顾问已告知华谊兄弟(300027)后市如何操作立即查看　　金融界网站讯 7月25日午前，文化传媒板块集体拉升， 华谊兄弟( 300027，诊股)涨停， 光线传媒( 300251，诊股)、 华策影视( 30013",8,媒体新闻,c,1
华谊兄弟,　　根据华谊兄弟日前披露的业绩预告，公司上半年预计盈利3.94亿至4.84亿元，同比增长30%至60%；上年度同期盈利3.03亿元，当期业绩同比变动幅度为下滑40%,8,媒体新闻,c,1
华谊兄弟,华谊兄弟表示，公司电影、电视剧、网剧等业务发展稳定，并透露冯小刚执导电影项目《芳华》正在制作中，预计2017年国庆档上映,8,媒体新闻,c,1
华谊兄弟,文化传媒板块午前爆发 华谊兄弟直线拉升封涨停,8,媒体新闻,t,1
华谊兄弟, 　　北京商报讯（记者 卢扬 郑蕊）7月23日，来自全国10个省市的100余位“零钱电影院”所在学校的校长共同出席了华谊兄弟公益基金第一届“零钱电影院”校长峰会,9,媒体新闻,c,1
华谊兄弟,峰会现场，华谊兄弟公益基金正式启动百所“零钱电影院”升级计划,9,媒体新闻,c,1
华谊兄弟,创立六年间，华谊兄弟公益基金已累计在全国各偏远地区的学校里搭建100所“零钱电影院”，为超过15万贫困儿童创造了欣赏、了解、感受电影的机会,9,媒体新闻,c,1
华谊兄弟,相比数量的增加，华谊兄弟公益基金更在乎每一所“零钱电影院”的使用效率，更关注孩子们是不是能真正从中获益,9,媒体新闻,c,1
华谊兄弟,项目升级期间，华谊兄弟公益基金将全面回访已有的逾百所“零钱电影院”,9,媒体新闻,c,1
华谊兄弟,　　华谊兄弟董事长王中军表示，“华谊兄弟公益基金将艺术和公益做了一个很好的结合，公益基金也是我绘画的一个动力,9,媒体新闻,c,1
华谊兄弟,同时，他还提到了“精准公益”的概念，即针对不同贫困地区的状况，更有针对性地制定公益计划，更好地帮助到当地的孩子们，这也是华谊兄弟公益基金一直秉持的理念之一,9,媒体新闻,c,1
华谊兄弟,峰会期间，华谊兄弟公益基金将对校长们展开为期一周的培训，旨在让校长们了解如何更好地利用电影开展儿童教育，让更多的孩子们受益,9,媒体新闻,c,1
华谊兄弟,华谊兄弟公益基金百所“零钱电影院”升级计划启动,9,媒体新闻,t,1
华谊兄弟,　　7月23日，华谊兄弟创始人、董事长王中军，联合创始人、副董事长兼CEO王中磊一同敲响了上课铃，标志着为期一周的首届校长峰会正式拉开帷幕，同时也宣告了华谊兄弟公益基金面向一百所“零钱电影院”的全面升级计划正式启动,10,媒体新闻,c,1
华谊兄弟,　　来自全国10个省市的114位“零钱电影院”所在学校的校长相聚北京，共同出席了华谊兄弟公益基金第一届“零钱电影院”校长峰会的启动典礼,10,媒体新闻,c,1
华谊兄弟,峰会期间，华谊兄弟公益基金将对校长们展开为期一周的培训，旨在让校长们了解如何更好的利用电影开展儿童教育，让更多的孩子们受益,10,媒体新闻,c,1
华谊兄弟,　　华谊兄弟董事长王中军表示，“华谊兄弟公益基金将艺术和公益做了一个很好的结合，公益基金也是我绘画的一个动力,10,媒体新闻,c,1
华谊兄弟,”　　王中军提出了“精准公益”的概念，即针对不同贫困地区的状况，更有针对性的制定公益计划，更好的帮助到当地的孩子们，这也是华谊兄弟公益基金一直秉持的理念之一,10,媒体新闻,c,1
华谊兄弟,　　作为华谊兄弟公益基金的亲身践行者，华谊兄弟副董事长、CEO王中磊曾多次参与到公益实践中，了解“零钱电影院”的使用情况,10,媒体新闻,c,1
华谊兄弟,创立6年间，华谊兄弟公益基金已累计在全国各偏远地区的学校里搭建100所“零钱电影院”，为超过15万贫困儿童创造了欣赏、了解、感受电影的机会,10,媒体新闻,c,1
华谊兄弟,相比数量的增加，华谊兄弟公益基金更在乎每一所“零钱电影院”的使用效率，更关注孩子们是不是能真正从中获益,10,媒体新闻,c,1
华谊兄弟,项目升级期间，华谊兄弟公益基金将全面回访已有的逾百所“零钱电影院”,10,媒体新闻,c,1
华谊兄弟,　　作为华谊兄弟公益基金最有力的支持者，董事长王中军先生曾先后多次义卖画作，将所得2000万善款全部捐赠给华谊兄弟公益基金，用艺术的力量为孩子们创造属于他们的精神世界,10,媒体新闻,c,1
华谊兄弟,其承载的不仅是华谊兄弟公益基金对践行创造力公益的坚定信念，更是王中军先生对普及绘画艺术教育、推动教育公平的殷切之心,10,媒体新闻,c,1
华谊兄弟,　　普及电影教育: 每一个孩子都需要“尊重、陪伴、启迪”　　“零钱电影院”所承载的儿童电影教育是华谊兄弟公益基金重要的组成部分之一,10,媒体新闻,c,1
华谊兄弟,　　在“零钱电影院”项目长达6年的实践中，华谊兄弟公益基金率先提出了“以人为本”的儿童电影教育——以“尊重、陪伴、启迪”为核心，将电影融入儿童成长的各个阶段，在充分尊重儿童对于电影的理解和需要的基础上，让儿童通过电影认识更大的世界、启迪儿童的创造力，陪伴他们的成长，让电影能够更好地匹配他们的需要，并助力他们未来的发展,10,媒体新闻,c,1
华谊兄弟,　　倡导融合教育:在歌声中激发孩子与生俱来的潜能　　作为华谊兄弟公益基金的另一个重要组成部分，融合教育则承担了关爱残障儿童的责任，让他们和正常儿童在融合与接纳的环境中充分发挥自己的潜能，促进教育公平,10,媒体新闻,c,1
华谊兄弟,　　2014年，由华谊兄弟出品的公益电影《有一天》促进了社会对特殊儿童群体的认知,10,媒体新闻,c,1
华谊兄弟,　　2016年7月，“有一天合唱团”在北京奥体中心体育馆登上由周迅携手华谊兄弟公益基金举办的“ONE NIGHT给小孩”关爱残障儿童公益演唱会的舞台,10,媒体新闻,c,1
华谊兄弟,　　创造力公益:让孩子们平等的享受精神的滋养　　在成立的6年里，华谊兄弟公益基金一直在思考如何才能给孩子们带来更多的快乐和更长远的积极影响，答案就是“创造力公益”,10,媒体新闻,c,1
华谊兄弟,　　2017年6月，“华谊兄弟公益基金第100所零钱电影院”传播项目在诸多国际品牌项目中脱颖而出，在PR Awards Asia 2017(亚洲公关大奖)获得“Corporate Social Responsibility Campaign of the Year (年度CSR传播项目)”大奖,10,媒体新闻,c,1
华谊兄弟,此次获奖不仅是对华谊兄弟公益基金多年来践行社会责任、坚守公益初心的肯定与鼓励，更重要的是其开创并一直倡导的“创造力公益”理念再度获得了国际性、跨行业的更大认可,10,媒体新闻,c,1
