电科院,　□本报记者 刘杨　　电科院7月12日晚间披露半年度业绩预告，预计2017年上半年盈利4872.55万元-5299.45万元，比上年同期上升231%-260%,2,媒体新闻,c,1
电科院,"电科院
上半年业绩预增逾两倍",2,媒体新闻,t,1
电科院,　　中证网讯（记者 刘杨）电科院(行情300215，诊股)12日晚间披露半年度业绩预告,3,媒体新闻,c,1
电科院,　　目前在做的江苏省电力公司的500kV串联变压器的试验，全国只有电科院一家具备相应检验能力和条件；并且承接国家的任务，在国际上的影响也会比较大,3,媒体新闻,c,1
电科院,另外从2007年至今，电科院发展新能源业务，经过八九年的逐步沉淀，已具备蓄电池、充电桩、核电等检验能力,3,媒体新闻,c,1
电科院,电科院：上半年业绩预增231%-260%,3,媒体新闻,t,1
电科院,　　中证网讯电科院(行情300215，诊股)7月12日晚间发布2017 年半年度业绩预告，2017 年 1 月 1 日―2017 年 6 月 30 日期间，公司实现归属于上市公司股东的净利润4872.55 万元～5299.45 万元，预计比上年同期上升：231%～260%,4,媒体新闻,c,1
电科院,电科院2017年上半年业绩预增231%～260%,4,媒体新闻,t,1
电科院,"<IMAGE SRC=""http://hqpick.eastmoney.com/k/3002152.png"" >　　电科院(300215)12日晚间披露半年度业绩预告",5,媒体新闻,c,1
电科院,　　目前在做的江苏省电力公司的500kV串联变压器的试验，全国只有电科院一家具备相应检验能力和条件；并且承接国家的任务，在国际上的影响也会比较大,5,媒体新闻,c,1
电科院,另外从2007年至今，电科院发展新能源业务，经过八九年的逐步沉淀，已具备蓄电池、充电桩、核电等检验能力,5,媒体新闻,c,1
电科院,电科院：上半年业绩预增231%-260%,5,媒体新闻,t,1
电科院,　　中国储能网讯：6月23日上午，中国化学（601117）与物理电源行业协会储能应用分会组织的储能产业巡回调研团来到华电电力科学研究院（下简称“华电电科院（300215）”），调研团队首先参观了华电电科院国家能源分布式能源技术研发中心实验平台，之后分布式能源技术部主任周宇昊、阮炯明教授、俞铁铭经理等对华电电科院及国家能源分布式能源技术研发中心基本情况、发展历程与科研进展进行了详细介绍,6,媒体新闻,c,1
电科院,　　据介绍，华电电科院始建于1956年10月，是中国华电集团公司直属的科研机构，主要从事火力发电技术、水电及新能源发电技术、分布式能源技术、质量检验检测及咨询等专业，开展技术监督、技术服务和技术研究工作，是中国华电集团公司和电力行业发电技术研究及技术创新的领先的科研机构,6,媒体新闻,c,1
电科院,"<IMAGE SRC=""http://e.thsi.cn/img/fc8166d70d62d25d"" >　　　　华电电科院拥有国家能源分布式能源技术研发（实验）中心、国家能源火力发电系统能效检测技术研发中心、国资委电力节能技术科研及试验基地、浙江省蓄能和建筑节能重点实验室，以及中国华电集团公司动力技术中心、水电技术",6,媒体新闻,c,1
电科院,"<IMAGE SRC=""http://e.thsi.cn/img/dcb8ca929434941d"" >　　　　作为分布式能源领域唯一的国家级研发平台，华电电科院打造了具有自主知识产权的天然气和可再生能源互补的分布式能源系统技术研发和成果转化应用体系",6,媒体新闻,c,1
电科院,　　周宇昊表示，“华电电科院将以多能互补示范项目的微网系统作为试点，进行实验实证研究，将来在城市里推广类似模式的微网系统，通过各子微网之间的能量流动，信息流动，最终实现城市甚至更广区域的能源互联网,6,媒体新闻,c,1
电科院,　　本次交流中，在谈及储能的商业价值问题时，中国科学院电工所储能课题组组长陈永翀教授提出观点：“华电电科院在分布式能源领域研究上下了真功夫、大力气，也取得了一系列成绩,6,媒体新闻,c,1
电科院,”　　中国化学与物理电源行业协会储能应用分会秘书长刘勇则表示：“华电电科院在多能互补分布式能源系统、储能技术、微能源网系统等做了前瞻性布局，希望我们紧跟时代步伐，充分利用能源互联网、云平台等技术手段稳健推进系统化研究,6,媒体新闻,c,1
电科院,全国储能产业巡回调研团走进华电电科院,6,媒体新闻,t,1
电科院,　　日前，据国网山东省电力公司消息，国网山东电科院（300215）在自己办公院区内建设的省内首个“新能源分布式发电及微电网实验(示范)工程”已经自发电21万度，实现了“节能有我，绿色共享”,7,媒体新闻,c,1
