东方网络,　　这个答案，东方网络(行情002175，诊股)会告诉你,0,媒体新闻,c,1
东方网络,    一、明星大合唱　　2016年5月16日，东方网络发布关于筹划重大资产重组的停牌公告,0,媒体新闻,c,1
东方网络,2016年7月6日，东方网络公告中披露本次重大资产重组的标的资产为山东嘉博文化发展有限公司（以下简称“嘉博文化”）和上海华桦文化传媒有限公司（以下简称“华桦文化”），拟通过发行股份及支付现金购买标的公司,0,媒体新闻,c,1
东方网络,　　东方网络肯花这么多银子收购这么几个亏货，当然不是冲着公司来的，人家稀罕的，是那几张明星脸,0,媒体新闻,c,1
东方网络,    二、迫不得已的“减肥”　　看见东方网络与众明星眉来眼去跃跃欲搞的样子，监管层看不下去了,0,媒体新闻,c,1
东方网络,　　在监管趋严的大环境下，东方网络的收购案也不顺遂，2017年4月8日，东方网络修改了重大资产重组的收购标的，放弃收购嘉博文化100%股权,0,媒体新闻,c,1
东方网络,　　7月10日，东方网络拟以自有及自筹资金 28，050.00 万元收购华桦文化51%的股权，拟以自有及自筹资金 26，354.00 万元收购北京元纯40%的股权,0,媒体新闻,c,1
东方网络,　　东方网络原本想搞一出明星大合唱，谁知道没遇上好时节，最终搞成了一出单口相声,0,媒体新闻,c,1
东方网络,最近看着东方网络股价大跳水，风云君就心疼小绿蔬菜们,0,媒体新闻,c,1
东方网络,　　7月13日，东方网络复牌，当头四棒，就来了四个跌停,0,媒体新闻,c,1
东方网络,截至7月18日收盘，东方网络已经由3月8日的收盘价16.38元/股，下跌了6.14元/股，一不小心市值蒸发了46.28亿元,0,媒体新闻,c,1
东方网络,    四、大股东出手相救　　东方网络实控人彭朋也是资本玩家，早在2011年2月11日，彭朋通过深圳证券交易所大宗交易系统出售股份410万股，占公司总股本的4.80%，成交均价为13.28元，成交金额为5444.80万元，先拿走一笔,0,媒体新闻,c,1
